quest_id,file,source,target,npc_id,action_id,old_page,new_page,candidate_page_id,client_file,client_sha256,evidence
21080,src/main/resources/aion/data/static_data/quest_definition/quests/21080.xml,started,started,799231,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q21080.html,a5b21fc9d8e1a211637ff3186bace681b63671331fe879883dce3dd3428474b9,20000_29999/quest_q21080.html
21080,src/main/resources/aion/data/static_data/quest_definition/quests/21080.xml,started,started,799427,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q21080.html,a5b21fc9d8e1a211637ff3186bace681b63671331fe879883dce3dd3428474b9,20000_29999/quest_q21080.html
21105,src/main/resources/aion/data/static_data/quest_definition/quests/21105.xml,started,started,700812,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q21105.html,a5b8ee17b60d806ecfa81a681929521558c4f66a337a0ceb942f6f520e9e7b78,20000_29999/quest_q21105.html
21105,src/main/resources/aion/data/static_data/quest_definition/quests/21105.xml,started,started,799276,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q21105.html,a5b8ee17b60d806ecfa81a681929521558c4f66a337a0ceb942f6f520e9e7b78,20000_29999/quest_q21105.html
21105,src/main/resources/aion/data/static_data/quest_definition/quests/21105.xml,started,started,799366,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q21105.html,a5b8ee17b60d806ecfa81a681929521558c4f66a337a0ceb942f6f520e9e7b78,20000_29999/quest_q21105.html
21137,src/main/resources/aion/data/static_data/quest_definition/quests/21137.xml,reward,reward,799239,-1,DEFAULT_SUCCESS,SELECT5,2375,20000_29999/quest_q21137.html,fb39b1e82e66f0eb3f8312e1e110731a4bb0240127966b3076f1c2107f28ee49,20000_29999/quest_q21137.html
21221,src/main/resources/aion/data/static_data/quest_definition/quests/21221.xml,reward,reward,799320,-1,DEFAULT_SUCCESS,SELECT5,2375,20000_29999/quest_q21221.html,7dbdec83670a276204a71cc013f675c7b35ea5d42718a4581df2299b216cdb6e,20000_29999/quest_q21221.html
21323,src/main/resources/aion/data/static_data/quest_definition/quests/21323.xml,s4,s4,702728,31,SELECT6,SELECT5,2375,20000_29999/quest_q21323.html,d37878021c4c837379f827b71dd63fd2aecc322da5457adf107208262fc18772,20000_29999/quest_q21323.html
24013,src/main/resources/aion/data/static_data/quest_definition/quests/24013.xml,reward,reward,203631,31,SELECT5,SELECT3,1693,20000_29999/quest_q24013.html,7cff69b1743a9bfdac099a6d896fcd7af4900e51aeadee3bea8ed125b037601b,20000_29999/quest_q24013.html
24203,src/main/resources/aion/data/static_data/quest_definition/quests/24203.xml,started,started,205150,31,SELECT5,SELECT3,1693,20000_29999/quest_q24203.html,707af24acbdb5fe2936b957b2048fb40615f152b7e429759240b0fc8ef6c9d81,20000_29999/quest_q24203.html
25000,src/main/resources/aion/data/static_data/quest_definition/quests/25000.xml,s2,s2,805000,31,SELECT4,SELECT3,1693,20000_29999/quest_q25000.html,c19162f132b9c06e0a7e2b14eeea825fb26e76a961813742c367c61276723119,20000_29999/quest_q25000.html
25200,src/main/resources/aion/data/static_data/quest_definition/quests/25200.xml,started,started,804719,31,SELECT5,DEFAULT_SUCCESS,10002,20000_29999/quest_q25200.html,a414f2e6d4dcd0c6aec505825531c797cb5c8b1a86684e24b303ffcacfc62264,20000_29999/quest_q25200.html
25326,src/main/resources/aion/data/static_data/quest_definition/quests/25326.xml,started,started,805331,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25326.html,f54e834a762fbaf9cadad1f9a18f4b019383071a23d6d5deaa1e917f65699449,20000_29999/quest_q25326.html
25400,src/main/resources/aion/data/static_data/quest_definition/quests/25400.xml,s7,s7,805360,31,SELECT6,SELECT8,3398,20000_29999/quest_q25400.html,4e15f56d45d16ab5782fd83e8071665d53a833546ff27b13367bb08edf866540,20000_29999/quest_q25400.html
25401,src/main/resources/aion/data/static_data/quest_definition/quests/25401.xml,started,started,804753,31,SELECT2,SELECT1,1011,20000_29999/quest_q25401.html,7bd6f733052fb397b7d7fd943e6bec6bef8fdd453c85926071fa01e2f1346ca9,20000_29999/quest_q25401.html
25402,src/main/resources/aion/data/static_data/quest_definition/quests/25402.xml,s2,s2,805405,31,SELECT4,SELECT3_2,1779,20000_29999/quest_q25402.html,ac3047934183e4ab32a4cd2179c62589db67aa5781024a9791c40e99526b383c,20000_29999/quest_q25402.html
25500,src/main/resources/aion/data/static_data/quest_definition/quests/25500.xml,started,started,806101,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25500.html,41aad78e2eac0f8970b4f5b44b06915c2e11db153425f84f4b997f17c836b001,20000_29999/quest_q25500.html
25501,src/main/resources/aion/data/static_data/quest_definition/quests/25501.xml,started,started,806101,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25501.html,774948e8deca6a8fb97d46d8d51c2b2eff03d03ddeef3816d487f0761ed49f80,20000_29999/quest_q25501.html
25504,src/main/resources/aion/data/static_data/quest_definition/quests/25504.xml,started,started,806102,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25504.html,de34341d5342a6af8a3320c5c0e3afbf14c083e2b023cefdf24f89f2da64e040,20000_29999/quest_q25504.html
25506,src/main/resources/aion/data/static_data/quest_definition/quests/25506.xml,started,started,806103,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25506.html,ab5d33148fda8d4d03a027f2fee0b3ead78f52a4410776f3b5164e399278c101,20000_29999/quest_q25506.html
25507,src/main/resources/aion/data/static_data/quest_definition/quests/25507.xml,started,started,806103,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25507.html,530a4aba9c9ab2d3275437ebf5d0cf3236b0dbb41a29bbb1109ff653952954a1,20000_29999/quest_q25507.html
25509,src/main/resources/aion/data/static_data/quest_definition/quests/25509.xml,started,started,806104,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25509.html,857de7bcf5362af3d5ffdbc3ff0e75ec2e7c953fad2b0a57eed185fb14018de7,20000_29999/quest_q25509.html
25510,src/main/resources/aion/data/static_data/quest_definition/quests/25510.xml,started,started,806104,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25510.html,69ab7ccaad7710a46df1e34b9a940a4b60a7c8021e42651c5ca31190289e2b33,20000_29999/quest_q25510.html
25513,src/main/resources/aion/data/static_data/quest_definition/quests/25513.xml,started,started,806105,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25513.html,88f1761da7f26509d956f28de1f10c1b469fff57685eb6d46830497adad1e7a0,20000_29999/quest_q25513.html
25514,src/main/resources/aion/data/static_data/quest_definition/quests/25514.xml,started,started,806105,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25514.html,6e12e4ab6807311cb8f690ea6e865d5cc77d1620b61d28a338bd0c0be52f132f,20000_29999/quest_q25514.html
25515,src/main/resources/aion/data/static_data/quest_definition/quests/25515.xml,started,started,806106,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25515.html,3d62763e40c6c2321b9c59a05ada7b633afd618d51447b79a7071d4d66d24d66,20000_29999/quest_q25515.html
25516,src/main/resources/aion/data/static_data/quest_definition/quests/25516.xml,started,started,806106,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25516.html,9e0a0426fe039c139884e03b0e0f6708412fa6049695c99f2506d73f77973c18,20000_29999/quest_q25516.html
25518,src/main/resources/aion/data/static_data/quest_definition/quests/25518.xml,started,started,806107,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25518.html,d9f66b0412cb63477191a0c68d6792278ebe1f99d95734d1bceccf32cbc8700c,20000_29999/quest_q25518.html
25519,src/main/resources/aion/data/static_data/quest_definition/quests/25519.xml,started,started,806107,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25519.html,4e69234c7692efef38bf6f40840fb0e87c470450ac8aaccc97528b0d5a734582,20000_29999/quest_q25519.html
25520,src/main/resources/aion/data/static_data/quest_definition/quests/25520.xml,started,started,806107,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25520.html,6809f966a8da43d3fbb6b83e9b248f0b54d3dcdb199ae488039f1a12da747c9a,20000_29999/quest_q25520.html
25521,src/main/resources/aion/data/static_data/quest_definition/quests/25521.xml,started,started,806108,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25521.html,8e9de3e88a9384ecc3535b731c45d732e11eecdd4bb3150bd4a171ca8d824625,20000_29999/quest_q25521.html
25522,src/main/resources/aion/data/static_data/quest_definition/quests/25522.xml,started,started,806108,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25522.html,3a6f29803d57fa33b255d5ab306b909302b91c6f1ae57b4e28982563d3f69e30,20000_29999/quest_q25522.html
25524,src/main/resources/aion/data/static_data/quest_definition/quests/25524.xml,started,started,806109,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25524.html,d71388d5e4da16d6a6b889ef224f59299f0438ff649c8d365d73aeef38b5174e,20000_29999/quest_q25524.html
25525,src/main/resources/aion/data/static_data/quest_definition/quests/25525.xml,started,started,806109,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25525.html,1708756c2443564fecdcc98f6b9cf821a96e277cbd43b8af158337b78e36d090,20000_29999/quest_q25525.html
25527,src/main/resources/aion/data/static_data/quest_definition/quests/25527.xml,started,started,806110,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25527.html,e5088bc9e68cc8a3d8d63ec7cdbe5a66fcfc9572629b756aa4b00b9ea29461b8,20000_29999/quest_q25527.html
25528,src/main/resources/aion/data/static_data/quest_definition/quests/25528.xml,started,started,806110,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25528.html,9d9f2c9e4f98ece2539f1accb9c48a379fff12a3e4865271facbc117db15aaaf,20000_29999/quest_q25528.html
25529,src/main/resources/aion/data/static_data/quest_definition/quests/25529.xml,started,started,806110,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25529.html,314c21a249cb7f464e741054b2baa7e6aeca7ffc213b7b993571a3d974bb4253,20000_29999/quest_q25529.html
25530,src/main/resources/aion/data/static_data/quest_definition/quests/25530.xml,started,started,806111,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25530.html,a9b64fdd1055e0994d8dbbb3ae1fa00369425d28b552c7eda08e39b37589fce4,20000_29999/quest_q25530.html
25531,src/main/resources/aion/data/static_data/quest_definition/quests/25531.xml,started,started,806111,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25531.html,49154a3379fa675abbe78550c8b5374a64ae88c958e7c93d688a962f1684bcba,20000_29999/quest_q25531.html
25534,src/main/resources/aion/data/static_data/quest_definition/quests/25534.xml,started,started,806112,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25534.html,e0a703eb2be4c479294c3f43a3952e2d7a7bfd3e383c62069e3d818032f1fc6d,20000_29999/quest_q25534.html
25536,src/main/resources/aion/data/static_data/quest_definition/quests/25536.xml,started,started,806255,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25536.html,9b7d8a705f3bf9d42ebcfb8ab146c3f207445d651943ff25ef3b9beb2956b120,20000_29999/quest_q25536.html
25537,src/main/resources/aion/data/static_data/quest_definition/quests/25537.xml,started,started,806255,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25537.html,ad99e99a4f283391509c4cd518980b726bf298c904b4172f23e0a491590f3505,20000_29999/quest_q25537.html
25560,src/main/resources/aion/data/static_data/quest_definition/quests/25560.xml,started,started,731685,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25560.html,ebccfb965e967da9a7ebc7a81903af8b19f3ae9b7640e75f1e85a5c9110ec83a,20000_29999/quest_q25560.html
25560,src/main/resources/aion/data/static_data/quest_definition/quests/25560.xml,started,started,806102,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25560.html,ebccfb965e967da9a7ebc7a81903af8b19f3ae9b7640e75f1e85a5c9110ec83a,20000_29999/quest_q25560.html
25561,src/main/resources/aion/data/static_data/quest_definition/quests/25561.xml,started,started,731685,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25561.html,5b04d831f536fe17850272b19b123c13f2f19492ca0af9e10e09494b9ac0605d,20000_29999/quest_q25561.html
25561,src/main/resources/aion/data/static_data/quest_definition/quests/25561.xml,started,started,806102,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25561.html,5b04d831f536fe17850272b19b123c13f2f19492ca0af9e10e09494b9ac0605d,20000_29999/quest_q25561.html
25562,src/main/resources/aion/data/static_data/quest_definition/quests/25562.xml,started,started,731685,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25562.html,d2a6ca374b21e2526135a512d79fe807cddbc26dec1f7ec70024ab2f8ad53e36,20000_29999/quest_q25562.html
25562,src/main/resources/aion/data/static_data/quest_definition/quests/25562.xml,started,started,806102,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25562.html,d2a6ca374b21e2526135a512d79fe807cddbc26dec1f7ec70024ab2f8ad53e36,20000_29999/quest_q25562.html
25564,src/main/resources/aion/data/static_data/quest_definition/quests/25564.xml,started,started,731685,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25564.html,e6cbc568d875b58e86f3cb96776175fa00dac6c7e88069b9ca0dfbb86b639121,20000_29999/quest_q25564.html
25564,src/main/resources/aion/data/static_data/quest_definition/quests/25564.xml,started,started,806116,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25564.html,e6cbc568d875b58e86f3cb96776175fa00dac6c7e88069b9ca0dfbb86b639121,20000_29999/quest_q25564.html
25570,src/main/resources/aion/data/static_data/quest_definition/quests/25570.xml,started,started,806103,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25570.html,84d93bb89b91c0cf1a790e84df278a42bdf463ce3f9f7b8a779035b85ff9c2cf,20000_29999/quest_q25570.html
25571,src/main/resources/aion/data/static_data/quest_definition/quests/25571.xml,started,started,806104,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25571.html,291dc84986b6e41222349d107b14e435afc5ea3fd83e0c41cd202318dd7d5e66,20000_29999/quest_q25571.html
25572,src/main/resources/aion/data/static_data/quest_definition/quests/25572.xml,started,started,806105,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25572.html,23f325887b8a1e868d178a4672b03c79eb0e7bc9627765fd0f4aed6246ee6228,20000_29999/quest_q25572.html
25573,src/main/resources/aion/data/static_data/quest_definition/quests/25573.xml,started,started,806106,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25573.html,15ed3e6e2c3c100257c4b6ca354d41024c9429dcdd54e2b160e8fd075233cd86,20000_29999/quest_q25573.html
25574,src/main/resources/aion/data/static_data/quest_definition/quests/25574.xml,started,started,806107,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25574.html,59bdf61eda3c25c1829578b17aa53de61a898aac557533d4b89e21612e9eb139,20000_29999/quest_q25574.html
25575,src/main/resources/aion/data/static_data/quest_definition/quests/25575.xml,started,started,806108,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25575.html,dafdc790a255f269e62855142a7be7e6f5bc8f913a3ebe10e55848293d1916c8,20000_29999/quest_q25575.html
25576,src/main/resources/aion/data/static_data/quest_definition/quests/25576.xml,started,started,806109,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25576.html,1fef8d9fa80d0a2c28f6c5954a783e0fe718a2e901a41ac81c9a85e2b5b12b2e,20000_29999/quest_q25576.html
25577,src/main/resources/aion/data/static_data/quest_definition/quests/25577.xml,started,started,806110,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25577.html,d4030fb75798c35fac1dbee29eba4413f641b834ce457892c7441cfff5ae3963,20000_29999/quest_q25577.html
25578,src/main/resources/aion/data/static_data/quest_definition/quests/25578.xml,started,started,806111,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25578.html,8fe3efe0e01189865291ba1d36051b2862fcc71cd59b93a2c6f0f51294883c7e,20000_29999/quest_q25578.html
25579,src/main/resources/aion/data/static_data/quest_definition/quests/25579.xml,started,started,806112,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25579.html,96943c987e08e1267ef55b307ab1034d6c1c2e78fc11a260a2ec5cdd3914b840,20000_29999/quest_q25579.html
25620,src/main/resources/aion/data/static_data/quest_definition/quests/25620.xml,started,started,806171,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25620.html,edb95eed6d2243cb65d247200da3307b58fae936384366e485bdd6ebbff8da0f,20000_29999/quest_q25620.html
25621,src/main/resources/aion/data/static_data/quest_definition/quests/25621.xml,started,started,806173,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25621.html,b93f27829112cb001b86981900a78903c1fc7cc89e49317a9ccf695d98e2db7b,20000_29999/quest_q25621.html
25622,src/main/resources/aion/data/static_data/quest_definition/quests/25622.xml,started,started,806110,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25622.html,e0f798fb4ed3ecb45d638085ac324f86a3915ba9db82b6b309806e6c82d71845,20000_29999/quest_q25622.html
25623,src/main/resources/aion/data/static_data/quest_definition/quests/25623.xml,started,started,806177,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25623.html,d3f7d6521039e087f201ff59e8e6c86648013157bda6991c61b081c4cddcb3ab,20000_29999/quest_q25623.html
25632,src/main/resources/aion/data/static_data/quest_definition/quests/25632.xml,started,started,731685,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25632.html,d5803d4d75806e2063c6f25014ccadd3f5895d2a201ac072fc39e47d8ddcf7b7,20000_29999/quest_q25632.html
25632,src/main/resources/aion/data/static_data/quest_definition/quests/25632.xml,started,started,806102,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25632.html,d5803d4d75806e2063c6f25014ccadd3f5895d2a201ac072fc39e47d8ddcf7b7,20000_29999/quest_q25632.html
25634,src/main/resources/aion/data/static_data/quest_definition/quests/25634.xml,started,started,731685,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25634.html,117a2dae2d1f67d53d610b7ebee1ccd944622e1594280b8193e67f5e5ef1a393,20000_29999/quest_q25634.html
25634,src/main/resources/aion/data/static_data/quest_definition/quests/25634.xml,started,started,806102,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25634.html,117a2dae2d1f67d53d610b7ebee1ccd944622e1594280b8193e67f5e5ef1a393,20000_29999/quest_q25634.html
25637,src/main/resources/aion/data/static_data/quest_definition/quests/25637.xml,started,started,731685,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25637.html,f7822ea9ab0b8a39ebe99029afa5007ef471d325f09269b59440bd45eaeb9487,20000_29999/quest_q25637.html
25637,src/main/resources/aion/data/static_data/quest_definition/quests/25637.xml,started,started,806102,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25637.html,f7822ea9ab0b8a39ebe99029afa5007ef471d325f09269b59440bd45eaeb9487,20000_29999/quest_q25637.html
25639,src/main/resources/aion/data/static_data/quest_definition/quests/25639.xml,started,started,731685,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25639.html,3bbb38644c7ec6b584877ac5c99bb3a65712a339b44d290891fc164eb041aa76,20000_29999/quest_q25639.html
25639,src/main/resources/aion/data/static_data/quest_definition/quests/25639.xml,started,started,806102,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25639.html,3bbb38644c7ec6b584877ac5c99bb3a65712a339b44d290891fc164eb041aa76,20000_29999/quest_q25639.html
25671,src/main/resources/aion/data/static_data/quest_definition/quests/25671.xml,started,started,806116,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q25671.html,ee8af0a81c200e074e0a23717b3e78e0078931239517c97cc254a234f13db018,20000_29999/quest_q25671.html
25693,src/main/resources/aion/data/static_data/quest_definition/quests/25693.xml,started,started,806116,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25693.html,9f0cd7f4cf4bb61fd6722f831274b8b5a582b346cf2c2e7fda068fb27fd779cf,20000_29999/QUEST_Q25693.html
25694,src/main/resources/aion/data/static_data/quest_definition/quests/25694.xml,started,started,806802,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25694.html,4284be3eb50f88af8cb40a0b9c56b54dae95d953f5e166e14213649c83701386,20000_29999/QUEST_Q25694.html
25695,src/main/resources/aion/data/static_data/quest_definition/quests/25695.xml,started,started,806802,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25695.html,10fef37c13a37fd3d78f023dbeb18e64b83be9aab383a2170b040cb0fc82dbc1,20000_29999/QUEST_Q25695.html
25696,src/main/resources/aion/data/static_data/quest_definition/quests/25696.xml,started,started,806803,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25696.html,ea628b77128df98f228a527ab01178d49acd1b625999d1e6c6bad4d95566e0bc,20000_29999/QUEST_Q25696.html
25697,src/main/resources/aion/data/static_data/quest_definition/quests/25697.xml,started,started,806803,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25697.html,3f937690104cd9c42303a4a9b0fdf644806d822eaf5c82ae2d53a2247149a026,20000_29999/QUEST_Q25697.html
25699,src/main/resources/aion/data/static_data/quest_definition/quests/25699.xml,started,started,806804,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25699.html,e0358e4e26d4290ffd734eb9c14fe0849bdca0a0ba6f19e533776a42e34282c6,20000_29999/QUEST_Q25699.html
25700,src/main/resources/aion/data/static_data/quest_definition/quests/25700.xml,started,started,806805,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25700.html,b74a422942d0e39cce95b7a5b82ffe05da865879bddaf2d17d153f8280a0d07a,20000_29999/QUEST_Q25700.html
25701,src/main/resources/aion/data/static_data/quest_definition/quests/25701.xml,started,started,806805,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25701.html,269fe5cc4f2aaa7b1cedea304cd58b739d0b6406758a6bb7c1d84beea835321c,20000_29999/QUEST_Q25701.html
25702,src/main/resources/aion/data/static_data/quest_definition/quests/25702.xml,started,started,806806,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25702.html,de73d4c2709859d971e767dd61c453a89895de4df788db7de671e7450a6684cf,20000_29999/QUEST_Q25702.html
25703,src/main/resources/aion/data/static_data/quest_definition/quests/25703.xml,started,started,806806,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25703.html,6eddc53f88bae1e880c9381983d9431aff1bb520d3053013a461c227f798e155,20000_29999/QUEST_Q25703.html
25704,src/main/resources/aion/data/static_data/quest_definition/quests/25704.xml,started,started,806807,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25704.html,f6210e03e4aeb453a920e057b5b7693a3e4efc7c382fd31e434a2e8a2ca57127,20000_29999/QUEST_Q25704.html
25705,src/main/resources/aion/data/static_data/quest_definition/quests/25705.xml,started,started,806807,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25705.html,a41da2a59659078139825a5862d31d38092fea8102fb60db6c84b31da93219fc,20000_29999/QUEST_Q25705.html
25706,src/main/resources/aion/data/static_data/quest_definition/quests/25706.xml,started,started,806808,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25706.html,ea06ece53dd5e247d572c09a63b6a71634e46445776aa806b8460a15a9087e59,20000_29999/QUEST_Q25706.html
25707,src/main/resources/aion/data/static_data/quest_definition/quests/25707.xml,started,started,806808,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25707.html,fb860eaa3bd38f4591a59517c40f22c7cbef7e74f4163bb453953c0d94837b0c,20000_29999/QUEST_Q25707.html
25708,src/main/resources/aion/data/static_data/quest_definition/quests/25708.xml,started,started,806809,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25708.html,935dba679c0ba54516b7503d41288a51ed0cc15b86990caf7af6c51864d8cf0d,20000_29999/QUEST_Q25708.html
25709,src/main/resources/aion/data/static_data/quest_definition/quests/25709.xml,started,started,806809,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/QUEST_Q25709.html,029306144da4feaa4daa22bfee73fe2f0e120747578d8d773e1c9cd2f6a115ae,20000_29999/QUEST_Q25709.html
26829,src/main/resources/aion/data/static_data/quest_definition/quests/26829.xml,started,started,806287,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q26829.html,fb0ffce0fff1bd9d5ae7afe56277900bd4fcc01eabf49d3ff95b1c27da724055,20000_29999/quest_q26829.html
26837,src/main/resources/aion/data/static_data/quest_definition/quests/26837.xml,started,started,806573,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q26837.html,96c3444bcfa7bd5413823b174df6b4572f0108eaa747b501b06568a55ff14263,20000_29999/quest_q26837.html
26974,src/main/resources/aion/data/static_data/quest_definition/quests/26974.xml,started,started,801765,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q26974.html,576cb36b762b7f25efdce29bba5eb4c9776dee1472bec22d66da14fddaa7c940,20000_29999/quest_q26974.html
26986,src/main/resources/aion/data/static_data/quest_definition/quests/26986.xml,started,started,804863,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q26986.html,64290d5e587d640603240c6c498acfa62ee01a9826024cfa09f9f6a57f623033,20000_29999/quest_q26986.html
27526,src/main/resources/aion/data/static_data/quest_definition/quests/27526.xml,started,started,806782,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q27526.html,ddc3cbc5768d3cac85e058524c294cd321a602f01915f6672b226e8b8efb1943,20000_29999/quest_q27526.html
28208,src/main/resources/aion/data/static_data/quest_definition/quests/28208.xml,unaccepted,unaccepted,205321,31,SELECT1,SHOW_ASK_QUEST_ACCEPT_WINDOW,4,20000_29999/quest_q28208.html,e37fd95a9339f5cd16bcc01b3799c324e2367134787814e5e7e306766bf5452a,20000_29999/quest_q28208.html
28212,src/main/resources/aion/data/static_data/quest_definition/quests/28212.xml,k1,k1,205986,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q28212.html,bceb28c2cb98456a778e9fa877ceffd35b3401914918c70b9a708a98f13ed8c3,20000_29999/quest_q28212.html
28250,src/main/resources/aion/data/static_data/quest_definition/quests/28250.xml,started,started,806135,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q28250.html,a11b59c1d00487441b2229a837f0d835691e06b36fad17eb9dec07f248399cd0,20000_29999/quest_q28250.html
28251,src/main/resources/aion/data/static_data/quest_definition/quests/28251.xml,started,started,806730,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q28251.html,bd516723e6b24ea968b58db83814a8597b3db0390044721ecd612f3b5504ca4f,20000_29999/quest_q28251.html
28300,src/main/resources/aion/data/static_data/quest_definition/quests/28300.xml,started,started,799530,31,SELECT2,DEFAULT_SUCCESS,10002,20000_29999/quest_q28300.html,e8adfa1592b3dc08f24616e0a6476dac3a85d0a179a797a0f737d79f9d8b38af,20000_29999/quest_q28300.html
