quest_id,acquire_category,acquire_npc_name,acquire_npc_id,reward_npc_name,reward_npc_id
19626,Talk,Arena_L_clobby_Kerojus_E,804655,IDLDF5_Under_01_Theano_E,801763
19627,Talk,Arena_L_clobby_Kerojus_E,804655,LF5_Supri_E,804864
19628,Talk,Arena_L_clobby_Kerojus_E,804655,LDF4_Advance_Elger_E,802350
19629,Talk,Arena_L_clobby_Kerojus_E,804655,LDF5_Kanix_E,801945
19630,Talk,Arena_L_clobby_Kerojus_E,804655,LDF4_Advance_Florrick_E,804598
19631,Talk,Atropos,798155,Shugo_LF2a_25,800411
19632,Talk,Shugo_LF2a_25,800411,Shugo_LF2a_25,800411
19633,Talk,Shugo_LF2a_25,800411,Ionse,205304
19634,Talk,Ionse,205304,Ionse,205304
19635,Talk,Ionse,205304,Ionse,205304
19636,Talk,Ionse,205304,Atropos,798155
19637,Talk,Cainus,798926,Cainus,798926
19638,Talk,Cainus,798926,Elim_DF4_01,799022
19639,Talk,Elim_DF4_01,799022,Elim_DF4_01,799022
19640,Talk,Elim_DF4_01,799022,Barus,798991
19641,Talk,Barus,798991,Barus,798991
19642,Talk,Barus,798991,Cainus,798926
19643,Talk,Arena_L_clobby_rena_E,,Cainus,798926
19644,Talk,Arena_L_clobby_Agnes_E,804654,LF5_Atmos_E,804699
19645,Talk,Arena_L_clobby_rena_E,,LF5_Atmos_E,804699
19646,Talk,Arena_L_clobby_Agnes_E,804654,LF5_Eukraton_E,804704
19647,Talk,Arena_L_clobby_rena_E,,LF5_Eukraton_E,804704
19648,Talk,Arena_L_clobby_Kerojus_E,804655,LF5_Brontte_E,804709
19649,Talk,Arena_L_clobby_Agnes_E,804654,LF5_Averse_E,804707
19650,Talk,Arena_L_clobby_rena_E,,LF5_Brontte_E,804709
19651,Talk,Arena_L_clobby_Margaus_E,805304,Hyacinte,203097
19652,Talk,Arena_L_clobby_rena_E,,Arena_L_clobby_rena_E,
19653,Talk,Arena_L_clobby_rena_E,,Arena_L_clobby_rena_E,
19654,Talk,Arena_L_clobby_Margaus_E,805304,Alaus,203106
19655,Talk,Arena_L_clobby_Margaus_E,805304,Clio,203921
19656,Talk,Arena_L_clobby_rena_E,,Arena_L_clobby_rena_E,
19657,Talk,Arena_L_clobby_rena_E,,Arena_L_clobby_rena_E,
19658,Talk,Arena_L_clobby_Margaus_E,805304,Tree_NoMove_Lodas,730019
19659,Talk,Arena_L_clobby_Margaus_E,805304,Hagne,790004
19660,Talk,Arena_L_clobby_Margaus_E,805304,Mirborante,204555
19661,Talk,Arena_L_clobby_rena_E,,Arena_L_clobby_rena_E,
19662,Talk,Arena_L_clobby_rena_E,,Arena_L_clobby_rena_E,
19663,Talk,Arena_L_clobby_Margaus_E,805304,Kravis,204557
19664,Talk,Arena_L_clobby_rena_E,,Arena_L_clobby_rena_E,
19665,Talk,Arena_L_clobby_rena_E,,Arena_L_clobby_rena_E,
19666,Talk,Arena_L_clobby_rena_E,,LF6_Ilisia_E,806114
19667,Talk,Arena_L_clobby_Gilios_E,806243,LF6_Aquaris_E,806089
19668,Talk,Arena_L_clobby_Gilios_E,806243,LF6_Weatha_E,806075
19669,Talk,Arena_L_clobby_Gilios_E,806243,LF6_Ilisia_E,806114
19670,Talk,Arena_L_clobby_rena_E,,Ab1_Giscours_E,805351
19671,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19672,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19673,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19674,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19675,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19676,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19677,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19680,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19681,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19682,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19683,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19684,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19685,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19686,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19687,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19688,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19689,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19690,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19691,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19692,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19693,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19694,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
19900,LevelUpLogIn,10,,LC1_Familiar_E,836073
19910,LevelUpLogIn,10,,LC1_Familiar_E,836073
19911,Talk,LC1_Familiar_E,836073,LC1_Familiar_E,836073
19912,Talk,LF4_V01_L_minion_seller,835824,LF4_V01_L_minion_seller,835824
19913,Talk,LF4_V02_L_minion_seller,835832,LF4_V02_L_minion_seller,835832
20010,EnterWorld,302340000,,IDAb1_Ere_Manager_Room_Vatiskhan_E,806594
20011,none,,,DF6_Feregran_E,806079
20031,LevelUpLogIn,50,,Hler,799225
20032,none,,,Angrad,799247
20033,none,,,Skira,799270
20034,none,,,Ortiz,799295
20035,none,,,Hler,799225
20036,LevelUpLogIn,50,,Hler,799225
20037,none,,,Angrad,799247
20038,none,,,Ortiz,799295
20111,none,,,Ab1_Pontekane_E,805356
20112,none,,,Ab1_Pontekane_E,805356
20113,none,,,Ab1_Pontekane_E,805356
20500,LevelUpLogIn,55,,DF5_Haldor_E,804719
20501,none,,,DF5_Nixie_E,804721
20502,none,,,DF5_Walqule_E,804723
20503,none,,,DF5_Engrid_E,804728
20504,none,,,DF5_Xeikun_E,804730
20505,none,,,DF5_Cnut_E,804732
20506,none,,,DF5_Sefrimnir_E,804736
20507,none,,,DF5_Vard_E,804738
20526,none,,,DF6_Feregran_E,806079
20527,none,,,DF6_Feregran_E,806079
20530,LevelUpLogIn,66,,Balder,204075
21320,Talk,Benmohr,205847,DF5_OP1_ZoneTeleport_D,804753
21323,Talk,Barretta,799226,Barretta,799226
21324,Talk,Barretta,799226,Barretta,799226
21325,Talk,Barretta,799226,Barretta,799226
21326,Talk,Fjoelnir,799297,Fjoelnir,799297
21327,Talk,Fjoelnir,799297,Fjoelnir,799297
21329,EnterArea,QuestArea_DF4_M_PVP_Q11331,,Dmytro,799557
21330,EnterArea,QuestArea_UnderPass_M_PVP_Q11330,,Gelastra,799227
21331,EnterArea,QuestArea_LF4_M_PVP_Q11329,,Hnikar,799228
21332,Talk,Tegrak,799323,Tegrak,799323
21333,Talk,Tegrak,799323,Tegrak,799323
21334,Talk,Tegrak,799323,Tegrak,799323
21340,Talk,LF4_M_Village_Guard01_D,835657,LF4_M_Village_Guard01_D,835657
21341,Talk,LF4_M_Village_Guard01_D,835657,LF4_M_Village_Guard01_D,835657
21342,Talk,LF4_M_Village_Guard02_D,835658,LF4_M_Village_Guard02_D,835658
21343,Talk,LF4_M_Village_Guard02_D,835658,LF4_M_Village_Guard02_D,835658
21344,Talk,LF4_M_Village_Guard03_D,835659,LF4_M_Village_Guard03_D,835659
21345,Talk,LF4_M_Village_Guard03_D,835659,LF4_M_Village_Guard03_D,835659
21346,Talk,LF4_M_Village_Guard04_D,835660,LF4_M_Village_Guard04_D,835660
21347,Talk,LF4_M_Village_Guard04_D,835660,LF4_M_Village_Guard04_D,835660
21348,Talk,LF4_M_Village_Guard05_D,835661,LF4_M_Village_Guard05_D,835661
21349,Talk,LF4_M_Village_Guard05_D,835661,LF4_M_Village_Guard05_D,835661
21350,Talk,LF4_M_Village_Guard06_D,835662,LF4_M_Village_Guard06_D,835662
21351,Talk,LF4_M_Village_Guard06_D,835662,LF4_M_Village_Guard06_D,835662
21352,Talk,LF4_M_Village_Guard07_D,835663,LF4_M_Village_Guard07_D,835663
21353,Talk,LF4_M_Village_Guard07_D,835663,LF4_M_Village_Guard07_D,835663
21360,EnterArea,QuestArea_PVP_LF4_M_Q11360,,LF4_M_Village_Guard01_D,835657
21361,EnterArea,QuestArea_PVP_LF4_M_Q11361,,LF4_M_Village_Guard02_D,835658
21362,EnterArea,QuestArea_PVP_LF4_M_Q11362,,LF4_M_Village_Guard03_D,835659
21363,EnterArea,QuestArea_PVP_LF4_M_Q11363,,LF4_M_Village_Guard04_D,835660
21364,EnterArea,QuestArea_PVP_LF4_M_Q11364,,LF4_M_Village_Guard05_D,835661
21365,EnterArea,QuestArea_PVP_LF4_M_Q11365,,LF4_M_Village_Guard06_D,835662
21366,EnterArea,QuestArea_PVP_LF4_M_Q11366,,LF4_M_Village_Guard07_D,835663
21370,Talk,DF4_M_Village_Guard01_D,835671,DF4_M_Village_Guard01_D,835671
21371,Talk,DF4_M_Village_Guard01_D,835671,DF4_M_Village_Guard01_D,835671
21372,Talk,DF4_M_Village_Guard02_D,835672,DF4_M_Village_Guard02_D,835672
21373,Talk,DF4_M_Village_Guard02_D,835672,DF4_M_Village_Guard02_D,835672
21374,Talk,DF4_M_Village_Guard03_D,835673,DF4_M_Village_Guard03_D,835673
21375,Talk,DF4_M_Village_Guard03_D,835673,DF4_M_Village_Guard03_D,835673
21376,Talk,DF4_M_Village_Guard04_D,835674,DF4_M_Village_Guard04_D,835674
21377,Talk,DF4_M_Village_Guard04_D,835674,DF4_M_Village_Guard04_D,835674
21378,Talk,DF4_M_Village_Guard05_D,835675,DF4_M_Village_Guard05_D,835675
21379,Talk,DF4_M_Village_Guard05_D,835675,DF4_M_Village_Guard05_D,835675
21380,Talk,DF4_M_Village_Guard06_D,835676,DF4_M_Village_Guard06_D,835676
21381,Talk,DF4_M_Village_Guard06_D,835676,DF4_M_Village_Guard06_D,835676
21382,Talk,DF4_M_Village_Guard07_D,835677,DF4_M_Village_Guard07_D,835677
21383,Talk,DF4_M_Village_Guard07_D,835677,DF4_M_Village_Guard07_D,835677
21390,EnterArea,QuestArea_PVP_DF4_M_Q11390,,DF4_M_Village_Guard01_D,835671
21391,EnterArea,QuestArea_PVP_DF4_M_Q11391,,DF4_M_Village_Guard02_D,835672
21392,EnterArea,QuestArea_PVP_DF4_M_Q11392,,DF4_M_Village_Guard03_D,835673
21393,EnterArea,QuestArea_PVP_DF4_M_Q11393,,DF4_M_Village_Guard04_D,835674
21394,EnterArea,QuestArea_PVP_DF4_M_Q11394,,DF4_M_Village_Guard05_D,835675
21395,EnterArea,QuestArea_PVP_DF4_M_Q11395,,DF4_M_Village_Guard06_D,835676
21396,EnterArea,QuestArea_PVP_DF4_M_Q11396,,DF4_M_Village_Guard07_D,835677
21400,Talk,Hler,799225,Kimin,799444
21401,Talk,Piloti,207045,Kimin,799444
21402,Talk,Kimin,799444,Kimin,799444
21469,Talk,Denskel,799258,DF4_Hetia_E,835616
21470,Talk,DF4_Hetia_E,835616,DF4_Hetia_E,835616
23403,Talk,Sueron,203557,Morn,203560
23744,EnterArea,,,LDF4_Advance_Syrot_E,832841
23745,EnterArea,,,LDF4_Advance_Helgund_E,802353
23758,Talk,LDF4_Advance_Village_Guard_D_South,,LDF4_Advance_Village_Guard_D_South,
23759,Talk,LDF4_Advance_Village_Guard_D_South,,LDF4_Advance_Village_Guard_D_South,
23760,Talk,LDF4_Advance_Village_Guard_D_South,,LDF4_Advance_Village_Guard_D_South,
23761,Talk,LDF4_Advance_Village_Guard_D_East,,LDF4_Advance_Village_Guard_D_East,
23762,Talk,LDF4_Advance_Village_Guard_D_East,,LDF4_Advance_Village_Guard_D_East,
23763,Talk,LDF4_Advance_Village_Guard_D_East,,LDF4_Advance_Village_Guard_D_East,
23764,Talk,LDF4_Advance_Village_Guard_D_West,,LDF4_Advance_Village_Guard_D_West,
23765,Talk,LDF4_Advance_Village_Guard_D_West,,LDF4_Advance_Village_Guard_D_West,
23766,Talk,LDF4_Advance_Village_Guard_D_West,,LDF4_Advance_Village_Guard_D_West,
23767,Talk,LDF4_Advance_Village_Guard_D_North,,LDF4_Advance_Village_Guard_D_North,
23768,Talk,LDF4_Advance_Village_Guard_D_North,,LDF4_Advance_Village_Guard_D_North,
23769,Talk,LDF4_Advance_Village_Guard_D_North,,LDF4_Advance_Village_Guard_D_North,
23770,Talk,LDF4_Advance_Village_Guard09_D2,805294,LDF4_Advance_Village_Guard09_D2,805294
23801,EnterArea,,,LDF5_Fortress_Pintz_E,802433
23817,EnterArea,,,LDF5_Fortress_7011_Banuan_D_E,804590
23818,Talk,LDF5_Fortress_Yivatu_E,804593,LDF5_Fortress_Yivatu_E,804593
23830,LevelUpLogIn,30,,Aud,204061
23831,LevelUpLogIn,40,,Aud,204061
23832,LevelUpLogIn,45,,Aud,204061
23833,LevelUpLogIn,50,,Aud,204061
23834,LevelUpLogIn,55,,Aud,204061
23840,Talk,Lakadi,278019,Lakadi,278019
23841,Talk,Ab1_1131_TreasureGate_Da,263296,Ab1_1131_TreasureGate_Da,263296
23842,EnterArea,,,AB1_1131_Montag_E,806518
23843,EnterArea,,,Lakadi,278019
23844,Talk,Lakadi,278019,Lakadi,278019
23845,Talk,Ab1_1132_TreasureGate_Da,263598,Ab1_1132_TreasureGate_Da,263598
23846,EnterArea,,,AB1_1132_Dienstag_E,806519
23847,EnterArea,,,Lakadi,278019
23848,Talk,Lakadi,278019,Lakadi,278019
23849,Talk,Ab1_1141_TreasureGate_Da,264798,Ab1_1141_TreasureGate_Da,264798
23850,EnterArea,,,AB1_1141_Mittwoch_E,806520
23851,EnterArea,,,Lakadi,278019
23860,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23861,Talk,Ab1_1221_TreasureGate_Da,268081,Ab1_1221_TreasureGate_Da,268081
23862,EnterArea,,,AB1_1221_Donnerstag_E,806521
23863,EnterArea,,,Ab1_Labori_E,805403
23864,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23865,Talk,Ab1_1241_TreasureGate_Da,270166,Ab1_1241_TreasureGate_Da,270166
23866,EnterArea,,,AB1_1241_Freitag_E,806522
23867,EnterArea,,,Ab1_Labori_E,805403
23868,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23869,Talk,Ab1_1231_TreasureGate_Da,269266,Ab1_1231_TreasureGate_Da,269266
23870,EnterArea,,,AB1_1231_Abendtag_E,806523
23871,EnterArea,,,Ab1_Labori_E,805403
23880,Talk,LDF5_Fortress_Pintz_E,802433,LDF5_Fortress_Pintz_E,802433
23882,EnterArea,,,LDF5_Fortress_7011_Sonntag_E,806524
23883,EnterArea,,,LDF5_Fortress_Pintz_E,802433
23920,Talk,Lakadi,278019,Lakadi,278019
23921,Talk,Lakadi,278019,Lakadi,278019
23922,Talk,Lakadi,278019,Lakadi,278019
23923,Talk,Lakadi,278019,Lakadi,278019
23924,Talk,Lakadi,278019,Lakadi,278019
23925,Talk,Lakadi,278019,Lakadi,278019
23926,Talk,Lakadi,278019,Lakadi,278019
23927,Talk,Lakadi,278019,Lakadi,278019
23928,Talk,Lakadi,278019,Lakadi,278019
23930,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23931,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23932,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23933,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23934,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23935,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23936,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23937,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23938,Talk,Ab1_Labori_E,805403,Ab1_Labori_E,805403
23940,Talk,LDF5_Fortress_Pintz_E,802433,LDF5_Fortress_Pintz_E,802433
23941,Talk,LDF5_Fortress_Pintz_E,802433,LDF5_Fortress_Pintz_E,802433
23942,Talk,LDF5_Fortress_Pintz_E,802433,LDF5_Fortress_Pintz_E,802433
23943,Talk,Ab1_Tanaas_E,835724,Ab1_Tanaas_E,835724
23944,Talk,Ab1_Tanaas_E,835724,Ab1_Tanaas_E,835724
23945,Talk,Ab1_Tanaas_E,835724,Ab1_Tanaas_E,835724
23946,Talk,Ab1_Tanaas_E,835724,Ab1_Tanaas_E,835724
23947,EnterArea,AB1_QuestArea_Q23947,835727,Ab1_Barok_E,835725
23950,Talk,DF6_Feregran_E,806079,IDAb1_Ere_Start_Vatiskhan_E,806592
23951,Talk,IDAb1_Ere_FOBJ_Letter_Q13951a,731784,Ab1_Vatiskhan_E,806591
23952,ItemPlay,doc_quest_23952a,,Ab1_Vatiskhan_E,806591
23953,Talk,IDAb1_Ere_FOBJ_Drakans_Arm_Q13953a,731783,Ab1_Vatiskhan_E,806591
23954,Talk,IDAb1_Ere_Fiance_D_E,806599,Ab1_Vatiskhan_E,806591
23955,EnterWorld,302340000,,Ab1_Vatiskhan_E,806591
23956,EnterWorld,302340000,,Ab1_Vatiskhan_E,806591
23960,Talk,DF6_Ottar_E,835220,DF6_Ottar_E,835220
23961,EnterWorld,302350000,,IDEternity_War_D_WPSeller,835224
23962,Talk,IDEternity_War_Freja_E,835221,DF6_Ottar_E,835220
23963,Talk,IDEternity_War_Freja_E,835221,DF6_Ottar_E,835220
23964,Talk,IDEternity_War_Freja_E,835221,DF6_Ottar_E,835220
23965,EnterArea,IDEternity_War_QuestArea_Q23965,835519,DF6_Ottar_E,835220
23966,EnterArea,IDEternity_War_QuestArea_Q13966,835228,DF6_Ottar_E,835220
23967,EnterArea,IDEternity_War_QuestArea_Q13967,835229,DF6_Ottar_E,835220
23968,Talk,DF6_Ottar_E,835220,DF6_Ottar_E,835220
23970,Talk,AB1_Ottar_SP_E,835400,AB1_Ottar_SP_E,835400
23971,EnterWorld,302350000,,IDEternity_War_D_WPSeller_sp,835376
23972,Talk,IDEternity_War_Freja_SP_E,835401,AB1_Ottar_SP_E,835400
23973,Talk,IDEternity_War_Freja_SP_E,835401,AB1_Ottar_SP_E,835400
23974,Talk,IDEternity_War_Freja_SP_E,835401,AB1_Ottar_SP_E,835400
23975,EnterArea,IDEternity_War_QuestArea_Q23975,835521,AB1_Ottar_SP_E,835400
23976,EnterArea,IDEternity_War_QuestArea_Q13976,835406,AB1_Ottar_SP_E,835400
23977,EnterArea,IDEternity_War_QuestArea_Q13977,835407,AB1_Ottar_SP_E,835400
23978,Talk,AB1_Ottar_SP_E,835400,AB1_Ottar_SP_E,835400
24252,Talk,IDDF3_Dragon_Unfelhaitz_E,805737,DF3_Alberihi_E,832820
24253,Talk,Svafnir,204817,Svafnir,204817
24262,Talk,Hresvelgr,204837,AB1_Guguroong_E,805300
24263,EnterArea,,,Hresvelgr,204837
24264,EnterArea,,,Hresvelgr,204837
24277,Talk,DF2_Flamyar_E,804606,DF2_Flamyar_E,804606
25000,Talk,DF5_CogelHogan_E,804718,DF5_CogelHogan_E,804718
25001,Talk,DF5_Gardon_E,804901,DF5_Danpaul_E,804902
25002,Talk,DF5_Ronkim_E,804903,DF5_Ronkim_E,804903
25010,Talk,DF5_Nixie_E,804721,DF5_Nixie_E,804721
25012,Talk,DF5_Metli_E,804906,DF5_Lastavan_E,804905
25013,Talk,DF5_Ofrid_E,804907,DF5_Ofrid_E,804907
25020,Talk,DF5_Kanovi_E,804725,DF5_Kanovi_E,804725
25022,Talk,DF5_Swith_E,804908,DF5_Kronag_E,804724
25023,Talk,DF5_Malthorn_E,804909,DF5_Varrla_E,804910
25030,Talk,DF5_Egzen_E,804729,DF5_Sigmuel_E,804911
25031,Talk,DF5_Sigmuel_E,804911,DF5_Muwel_E,804912
25032,Talk,DF5_Muwel_E,804912,DF5_Grangund_E,804914
25033,Talk,DF5_Redelf_E,804913,DF5_Redelf_E,804913
25050,Talk,DF5_Soglo_E,804915,DF5_Soglo_E,804915
25051,Talk,DF5_Soglo_E,804915,DF5_Rolelf_E,804916
25052,Talk,DF5_Redelf_E,804913,DF5_Soglo_E,804915
25060,Talk,DF5_Xeikun_E,804730,DF5_Xeikun_E,804730
25062,Talk,DF5_Runli_E,804917,DF5_Sorg_E,804918
25070,Talk,DF5_Branddun_E,804919,DF5_Branddun_E,804919
25073,Talk,DF5_Sorg_E,804918,DF5_Cnut_E,804732
25080,Talk,DF5_Agran_E,804922,DF5_Agran_E,804922
25081,Talk,DF5_Agran_E,804922,DF5_Agran_E,804922
25082,Talk,DF5_Chrisea_E,804923,DF5_Wigric_E,804924
25084,Talk,DF5_Zake_E,804926,DF5_Bastan_E,804927
25085,Talk,DF5_Agran_E,804922,DF5_Bastan_E,804927
25090,Talk,DF5_Stelman_E,804928,DF5_Stelman_E,804928
25091,Talk,DF5_Vard_E,804738,DF5_Vard_E,804738
25092,Talk,DF5_Theodoricus_E,804739,DF5_Bakring_E,804929
25093,Talk,DF5_Stelman_E,804928,DF5_Stelman_E,804928
25094,Talk,DF5_Bakring_E,804929,DF5_Daruku_E,804740
25099,Talk,DF5_Ship_ZoneTeleport_D,804963,DF5_Ship_ZoneTeleport_D,804963
25200,ItemPlay,quest_25200a,,DF5_Haldor_E,804719
25201,Talk,DF5_Grangund_E,804914,DF5_Grangund_E,804914
25202,Talk,DF5_Grangund_E,804914,DF5_Grangund_E,804914
25203,Talk,DF5_Grangund_E,804914,DF5_Grangund_E,804914
25204,Talk,DF5_Grangund_E,804914,DF5_Grangund_E,804914
25215,Talk,DF5_Bastan_E,804927,DF5_Bastan_E,804927
25216,Talk,DF5_Bastan_E,804927,DF5_Bastan_E,804927
25217,Talk,DF5_Bastan_E,804927,DF5_Bastan_E,804927
25220,Talk,DF5_Walqule_E,804723,DF5_Walqule_E,804723
25221,Talk,DF5_Xeikun_E,804730,DF5_Xeikun_E,804730
25222,Talk,DF5_Cnut_E,804732,DF5_Cnut_E,804732
25223,Talk,DF5_Haldor_E,804719,DF5_Haldor_E,804719
25224,Talk,DF5_Haldor_E,804719,DF5_Haldor_E,804719
25225,Talk,DF5_Haldor_E,804719,DF5_Haldor_E,804719
25235,none,,,DF5_Haldor_E,804719
25236,none,,,DF5_Haldor_E,804719
25237,none,,,DF5_Haldor_E,804719
25301,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25302,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25303,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25304,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25305,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25306,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25307,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25311,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25312,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25313,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25314,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25315,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25316,Talk,DF5_Skuldun_E,805339,DF5_Skuldun_E,805339
25321,Talk,DF5_Higkeit_E,805342,DF5_Higkeit_E,805342
25322,Talk,DF5_Higkeit_E,805342,DF5_Higkeit_E,805342
25323,Talk,DF5_Higkeit_E,805342,DF5_Higkeit_E,805342
25324,Talk,DF5_Maschine_E,805343,DF5_Maschine_E,805343
25325,Talk,DF5_Maschine_E,805343,DF5_Maschine_E,805343
25326,Talk,DF5_Maschine_E,805343,DF5_Maschine_E,805343
25334,Talk,DF5_Higkeit_E,805342,DF5_Higkeit_E,805342
25335,Talk,DC1_Gulryuk_E,805739,DC1_Gulryuk_E,805739
25350,Talk,Kvasir,204053,Kvasir,204053
25351,Talk,Kvasir,204053,Kvasir,204053
25353,Talk,Tragi,204050,Tragi,204050
25354,Talk,Genoveva,204060,Genoveva,204060
25358,Talk,Kvasir,204053,Kvasir,204053
25363,Talk,Tragi,204050,Tragi,204050
25364,Talk,Genoveva,204060,Genoveva,204060
25365,Talk,Tragi,204050,Tragi,204050
25366,Talk,Tragi,204050,Tragi,204050
25367,Talk,Tragi,204050,Tragi,204050
25368,Talk,Tragi,204050,Tragi,204050
25400,EnterWorld,400010000,,Ab1_Pontekane_E,805356
25401,Talk,DF5_Haldor_E,804719,Ab1_Pontekane_E,805356
25402,Talk,Ab1_Pontekane_E,805356,Ab1_Darmian_E,805357
25403,Talk,Ab1_Butaillean_E,805401,Ab1_Butaillean_E,805401
25404,Talk,Ab1_Butaillean_E,805401,Ab1_Butaillean_E,805401
25405,Talk,Ab1_Butaillean_E,805401,Ab1_Butaillean_E,805401
25406,Talk,Ab1_Butaillean_E,805401,Ab1_Butaillean_E,805401
25407,Talk,Ab1_Butaillean_E,805401,Ab1_Butaillean_E,805401
25408,Talk,Ab1_Butaillean_E,805401,Ab1_Butaillean_E,805401
25409,Talk,Ab1_Lakos_E,805402,Ab1_Lakos_E,805402
25410,Talk,Ab1_Lakos_E,805402,Ab1_Lakos_E,805402
25411,Talk,Ab1_Lakos_E,805402,Ab1_Lakos_E,805402
25412,Talk,Ab1_Lakos_E,805402,Ab1_Lakos_E,805402
25413,Talk,Ab1_Lakos_E,805402,Ab1_Lakos_E,805402
25414,Talk,Ab1_Village_Guard50_D,805408,Ab1_Village_Guard50_D,805408
25415,Talk,Ab1_Village_Guard51_D,805409,Ab1_Village_Guard51_D,805409
25416,Talk,Ab1_Village_Guard52_D,805410,Ab1_Village_Guard52_D,805410
25417,Talk,Ab1_Village_Guard53_D,805411,Ab1_Village_Guard53_D,805411
25418,Talk,Ab1_Village_Guard54_D,805412,Ab1_Village_Guard54_D,805412
25419,Talk,Ab1_Village_Guard55_D,805413,Ab1_Village_Guard55_D,805413
25420,Talk,Ab1_Village_Guard56_D,805414,Ab1_Village_Guard56_D,805414
25421,Talk,Ab1_Village_Guard57_D,805415,Ab1_Village_Guard57_D,805415
25422,Talk,Ab1_Village_Guard58_D,805416,Ab1_Village_Guard58_D,805416
25423,Talk,Ab1_Village_Guard59_D,805417,Ab1_Village_Guard59_D,805417
25424,Talk,Ab1_Village_Guard60_D,805418,Ab1_Village_Guard60_D,805418
25425,Talk,Ab1_Village_Guard61_D,805419,Ab1_Village_Guard61_D,805419
25426,Talk,Ab1_Village_Guard62_D,805420,Ab1_Village_Guard62_D,805420
25427,Talk,Ab1_Village_Guard63_D,805421,Ab1_Village_Guard63_D,805421
25428,Talk,Ab1_Village_Guard64_D,805422,Ab1_Village_Guard64_D,805422
25429,Talk,Ab1_Village_Guard65_D,805423,Ab1_Village_Guard65_D,805423
25430,Talk,Ab1_Village_Guard50_D,805408,Ab1_Village_Guard50_D,805408
25431,Talk,Ab1_Village_Guard51_D,805409,Ab1_Village_Guard51_D,805409
25432,Talk,Ab1_Village_Guard52_D,805410,Ab1_Village_Guard52_D,805410
25433,Talk,Ab1_Village_Guard53_D,805411,Ab1_Village_Guard53_D,805411
25434,Talk,Ab1_Village_Guard54_D,805412,Ab1_Village_Guard54_D,805412
