quest_id,npc,src,action,emitted,kind,decision,start_root,report_root,has_contract,in_start,in_end,why,detail,path
45509,799866,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/45509.xml
45510,804962,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
45510,804962,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/45510.xml
45511,804962,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
45511,804962,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/45511.xml
45512,804962,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
45512,804962,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/45512.xml
45513,804962,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
45513,804962,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/45513.xml
45514,806433,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
45514,806433,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/45514.xml
45515,806433,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
45515,806433,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/45515.xml
46015,799882,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46015,799883,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46015,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46015.xml
46015,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46015.xml
46016,799882,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46016,799883,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46016,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46016.xml
46016,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46016.xml
46500,799882,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46500,799883,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46500,799882,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46500.xml
46500,799883,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46500.xml
46502,799882,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46502,799883,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46502,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46502.xml
46502,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46502.xml
46503,799882,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46503,799883,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46503,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46503.xml
46503,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46503.xml
46504,799882,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46504,799883,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46504,799882,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46504.xml
46504,799883,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46504.xml
46505,799882,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46505,799883,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46505,799882,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46505.xml
46505,799883,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46505.xml
46506,799882,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46506,799883,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46506,799882,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46506.xml
46506,799883,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46506.xml
46508,799882,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46508,799883,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46508,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46508.xml
46508,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46508.xml
46509,799882,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46509,799883,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46509,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46509.xml
46509,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46509.xml
46510,799882,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46510,799883,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46510,799882,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46510.xml
46510,799883,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46510.xml
46511,799882,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46511,799883,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46511,799882,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46511.xml
46511,799883,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46511.xml
46512,799882,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46512,799883,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46512,799882,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46512.xml
46512,799883,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46512.xml
46514,799882,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46514,799883,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46514,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46514.xml
46514,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46514.xml
46516,799882,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46516,799883,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46516,799882,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46516.xml
46516,799883,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46516.xml
46517,799882,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46517,799883,complete,31,1011,npc_start,skip-alias,,10002,False,False,False,emitting start route not found,,
46517,799882,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46517.xml
46517,799883,unaccepted,31,1011,npc_start,set-explicit-start-page,,10002,False,False,False,,{'symbol': 'SHOW_ASK_QUEST_ACCEPT_WINDOW'},src/main/resources/aion/data/static_data/quest_definition/quests/46517.xml
46520,799882,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46520,799883,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46520,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46520.xml
46520,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46520.xml
46521,799882,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46521,799883,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46521,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46521.xml
46521,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46521.xml
46522,799882,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46522,799883,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46522,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46522.xml
46522,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46522.xml
46523,799882,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46523,799883,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46523,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46523.xml
46523,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46523.xml
46524,799882,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46524,799883,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46524,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46524.xml
46524,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46524.xml
46525,799882,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46525,799883,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46525,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46525.xml
46525,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46525.xml
46526,799882,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46526,799883,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46526,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46526.xml
46526,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46526.xml
46527,799882,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46527,799883,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
46527,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46527.xml
46527,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46527.xml
46528,799882,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46528,799883,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46528,799882,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46528.xml
46528,799883,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46528.xml
46529,804955,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46529,804955,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46529.xml
46530,804955,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46530,804955,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46530.xml
46531,804955,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46531,804955,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46531.xml
46532,804958,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46532,804958,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46532.xml
46533,804958,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46533,804958,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46533.xml
46534,804956,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46534,804956,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46534.xml
46535,804959,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46535,804959,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46535.xml
46536,804955,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46536,804955,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46536.xml
46537,804956,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46537,804956,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46537.xml
46538,804957,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
46538,804957,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46538.xml
46539,804960,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46539,804960,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46539.xml
46540,804960,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46540,804960,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46540.xml
46541,804957,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46541,804957,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46541.xml
46542,804961,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46542,804961,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46542.xml
46543,804929,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46543,804929,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46543.xml
46544,804957,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46544,804957,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46544.xml
46545,804955,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46545,804955,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46545.xml
46546,804955,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46546,804955,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46546.xml
46547,804955,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46547,804955,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46547.xml
46548,804955,complete,31,1011,npc_start,skip-alias,,10002,True,False,True,emitting start route not found,,
46548,804955,unaccepted,31,1011,npc_start,remove-explicit-start,,10002,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/46548.xml
49601,800925,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49601,800926,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49601,800925,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49601.xml
49601,800926,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49601.xml
49603,800925,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49603,800926,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49603,800925,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49603.xml
49603,800926,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49603.xml
49604,800925,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49604,800926,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49604,800925,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49604.xml
49604,800926,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49604.xml
49605,800925,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49605,800926,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49605,800925,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49605.xml
49605,800926,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49605.xml
49607,800925,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49607,800926,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49607,800925,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49607.xml
49607,800926,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49607.xml
49608,800925,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49608,800926,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49608,800925,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49608.xml
49608,800926,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49608.xml
49609,800925,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49609,800926,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49609,800925,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49609.xml
49609,800926,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49609.xml
49610,800927,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49610,800928,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49610,800929,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49610,800927,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49610.xml
49610,800928,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49610.xml
49610,800929,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49610.xml
49612,800927,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49612,800928,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49612,800929,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49612,800927,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49612.xml
49612,800928,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49612.xml
49612,800929,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49612.xml
49613,800927,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49613,800928,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49613,800929,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49613,800927,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49613.xml
49613,800928,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49613.xml
49613,800929,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49613.xml
49615,800927,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49615,800928,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49615,800929,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49615,800927,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49615.xml
49615,800928,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49615.xml
49615,800929,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49615.xml
49701,800934,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49701,800935,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49701,800934,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49701.xml
49701,800935,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49701.xml
49702,800934,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49702,800935,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49702,800934,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49702.xml
49702,800935,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49702.xml
49706,800934,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49706,800935,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49706,800934,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49706.xml
49706,800935,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49706.xml
49707,800934,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49707,800935,complete,31,1011,npc_start,skip-alias,,1352,True,False,True,emitting start route not found,,
49707,800934,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49707.xml
49707,800935,unaccepted,31,1011,npc_start,remove-explicit-start,,1352,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49707.xml
49708,800934,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49708,800935,complete,31,1011,npc_start,skip-alias,,,True,False,True,emitting start route not found,,
49708,800934,unaccepted,31,1011,npc_start,remove-explicit-start,,,True,False,True,,{},src/main/resources/aion/data/static_data/quest_definition/quests/49708.xml
