quest_id,audit_status,quest_xml,source_file,source_node,target_node,npc_id,action_id,page_id,page_name,page_actions,template_type,template_rows,evidence_source,unresolved_reason,decision,blocker,evidence_gaps
15072,CLIENT_PAGE_UNREACHED,quests/15072.xml,10000_19999/quest_q15072.html,,,,39,1011,select1,CHECK_USER_HAS_QUEST_ITEM,data_driven_quest,1,10000_19999/quest_q15072.html#select1 page-order=2 sha256=721e630d8f63b51ebb1fe164b6db6d41688256328c49f60137f98bbe26d13be5,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 804890, reward npc 804890; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15101,CLIENT_PAGE_UNREACHED,quests/15101.xml,10000_19999/quest_q15101.html,,,,10000,1011,select1,SETPRO1,data_driven_quest,1,10000_19999/quest_q15101.html#select1 page-order=2 sha256=caef4501d9663cda05eb488b847fd37e641295d568b5e0589a57b247b01bdb99,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 804711, reward npc 804715; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15200,CLIENT_PAGE_UNREACHED,quests/15200.xml,10000_19999/quest_q15200.html,,,,1008,4,ask_quest_accept,FINISH_DIALOG,item_order,1,10000_19999/quest_q15200.html#ask_quest_accept page-order=1 sha256=529169d15153e029f5f7b0f2366303a255a0447d3ee5a7d1f47e642f560c996b,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,item-start flow modelled via use-item/item-play route; dialog-only audit walk cannot reach page 4,"retail template simple_use_item: acquire , reward event_undertaker"
15300,CLIENT_PAGE_UNREACHED,quests/15300.xml,10000_19999/quest_q15300.html,,,,3740,3739,select9,SELECT9_1,,0,10000_19999/quest_q15300.html#select9 page-order=9 sha256=ffee5fae125bba9e480f129a57f45d45f3f981a68ce9458d01118656d22481d6,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via npc-complete (npc=805327); client page select9 belongs to an unused flow variant,"unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15300,CLIENT_PAGE_UNREACHED,quests/15300.xml,10000_19999/quest_q15300.html,,,,1008,4166,select10_2,FINISH_DIALOG,,0,10000_19999/quest_q15300.html#select10_2 page-order=12 sha256=ffee5fae125bba9e480f129a57f45d45f3f981a68ce9458d01118656d22481d6,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via npc-complete (npc=805327); client page select10_2 belongs to an unused flow variant,unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,1693,10000,check_user_item_ok,SELECT3,data_driven_quest,1,10000_19999/quest_q15301.html#check_user_item_ok page-order=9 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,"proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; client data-driven evidence: acquire npc 805327, reward npc 805327"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,1008,10001,check_user_item_fail,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15301.html#check_user_item_fail page-order=10 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,"proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; client data-driven evidence: acquire npc 805327, reward npc 805327"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,1008,1004,quest_refuse_1,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15301.html#quest_refuse_1 page-order=3 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,EVIDENCE_BLOCKED,accept/start flow for this NPC set lacks a unique contract start NPC or handler registration; cannot prove which dialog route shows the page,"unique start NPC / start-page evidence (contract start_npc_ids or handler addOnQuestStart) required; client data-driven evidence: acquire npc 805327, reward npc 805327"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,1012,1011,select1,SELECT1_1,data_driven_quest,1,10000_19999/quest_q15301.html#select1 page-order=4 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,1013,1012,select1_1,SELECT1_1_1,data_driven_quest,1,10000_19999/quest_q15301.html#select1_1 page-order=5 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,1014,1013,select1_1_1,SELECT1_1_1_1,data_driven_quest,1,10000_19999/quest_q15301.html#select1_1_1 page-order=6 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1_1_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,10000,1014,select1_1_1_1,SETPRO1,data_driven_quest,1,10000_19999/quest_q15301.html#select1_1_1_1 page-order=7 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1_1_1_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,39,1352,select2,CHECK_USER_HAS_QUEST_ITEM,data_driven_quest,1,10000_19999/quest_q15301.html#select2 page-order=8 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,1694,1693,select3,SELECT3_1,data_driven_quest,1,10000_19999/quest_q15301.html#select3 page-order=11 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,1695,1694,select3_1,SELECT3_1_1,data_driven_quest,1,10000_19999/quest_q15301.html#select3_1 page-order=12 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15301,CLIENT_PAGE_UNREACHED,quests/15301.xml,10000_19999/quest_q15301.html,,,,10255,1695,select3_1_1,SET_SUCCEED,data_driven_quest,1,10000_19999/quest_q15301.html#select3_1_1 page-order=13 sha256=18cb1ddf84511c5bad82e352bdc7db36bc003ff8c0d7594705608ca9a9d7c151,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3_1_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15302,CLIENT_PAGE_UNREACHED,quests/15302.xml,10000_19999/quest_q15302.html,,,,1693,10000,check_user_item_ok,SELECT3,data_driven_quest,1,10000_19999/quest_q15302.html#check_user_item_ok page-order=5 sha256=0a66450c231c85d3da2db447c825476840d72585488077b12e58d54c1654e4db,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,"proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; client data-driven evidence: acquire npc 805327, reward npc 805327"
15302,CLIENT_PAGE_UNREACHED,quests/15302.xml,10000_19999/quest_q15302.html,,,,1008,10001,check_user_item_fail,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15302.html#check_user_item_fail page-order=6 sha256=0a66450c231c85d3da2db447c825476840d72585488077b12e58d54c1654e4db,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,"proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; client data-driven evidence: acquire npc 805327, reward npc 805327"
15302,CLIENT_PAGE_UNREACHED,quests/15302.xml,10000_19999/quest_q15302.html,,,,1012,1011,select1,SELECT1_1,data_driven_quest,1,10000_19999/quest_q15302.html#select1 page-order=2 sha256=0a66450c231c85d3da2db447c825476840d72585488077b12e58d54c1654e4db,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15302,CLIENT_PAGE_UNREACHED,quests/15302.xml,10000_19999/quest_q15302.html,,,,10000,1012,select1_1,SETPRO1,data_driven_quest,1,10000_19999/quest_q15302.html#select1_1 page-order=3 sha256=0a66450c231c85d3da2db447c825476840d72585488077b12e58d54c1654e4db,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15302,CLIENT_PAGE_UNREACHED,quests/15302.xml,10000_19999/quest_q15302.html,,,,39,1352,select2,CHECK_USER_HAS_QUEST_ITEM,data_driven_quest,1,10000_19999/quest_q15302.html#select2 page-order=4 sha256=0a66450c231c85d3da2db447c825476840d72585488077b12e58d54c1654e4db,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15302,CLIENT_PAGE_UNREACHED,quests/15302.xml,10000_19999/quest_q15302.html,,,,1694,1693,select3,SELECT3_1,data_driven_quest,1,10000_19999/quest_q15302.html#select3 page-order=7 sha256=0a66450c231c85d3da2db447c825476840d72585488077b12e58d54c1654e4db,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15302,CLIENT_PAGE_UNREACHED,quests/15302.xml,10000_19999/quest_q15302.html,,,,1695,1694,select3_1,SELECT3_1_1,data_driven_quest,1,10000_19999/quest_q15302.html#select3_1 page-order=8 sha256=0a66450c231c85d3da2db447c825476840d72585488077b12e58d54c1654e4db,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15302,CLIENT_PAGE_UNREACHED,quests/15302.xml,10000_19999/quest_q15302.html,,,,10255,1695,select3_1_1,SET_SUCCEED,data_driven_quest,1,10000_19999/quest_q15302.html#select3_1_1 page-order=9 sha256=0a66450c231c85d3da2db447c825476840d72585488077b12e58d54c1654e4db,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3_1_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,1693,10000,check_user_item_ok,SELECT3,data_driven_quest,1,10000_19999/quest_q15303.html#check_user_item_ok page-order=8 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,"proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; client data-driven evidence: acquire npc 805327, reward npc 805327"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,1008,10001,check_user_item_fail,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15303.html#check_user_item_fail page-order=9 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,"proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; client data-driven evidence: acquire npc 805327, reward npc 805327"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,1012,1011,select1,SELECT1_1,data_driven_quest,1,10000_19999/quest_q15303.html#select1 page-order=2 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,10000,1012,select1_1,SETPRO1,data_driven_quest,1,10000_19999/quest_q15303.html#select1_1 page-order=3 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,39 1353 1438 1523,1352,select2,CHECK_USER_HAS_QUEST_ITEM+SELECT2_1+SELECT2_2+SELECT2_3,data_driven_quest,1,10000_19999/quest_q15303.html#select2 page-order=4 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,1008,1353,select2_1,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15303.html#select2_1 page-order=5 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,1008,1438,select2_2,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15303.html#select2_2 page-order=6 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2_2 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,1008,1523,select2_3,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15303.html#select2_3 page-order=7 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,EVIDENCE_BLOCKED,page family needs per-quest handler/template evidence,"no in-repo evidence maps this page to a dialog route; client data-driven evidence: acquire npc 805327, reward npc 805327"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,1694,1693,select3,SELECT3_1,data_driven_quest,1,10000_19999/quest_q15303.html#select3 page-order=10 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,1695,1694,select3_1,SELECT3_1_1,data_driven_quest,1,10000_19999/quest_q15303.html#select3_1 page-order=11 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15303,CLIENT_PAGE_UNREACHED,quests/15303.xml,10000_19999/quest_q15303.html,,,,10255,1695,select3_1_1,SET_SUCCEED,data_driven_quest,1,10000_19999/quest_q15303.html#select3_1_1 page-order=12 sha256=b78d7367f5656841ad0251a375a80076ec2683d17ff967a9d82bcdf9bd960d01,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3_1_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15305,CLIENT_PAGE_UNREACHED,quests/15305.xml,10000_19999/quest_q15305.html,,,,1693,10000,check_user_item_ok,SELECT3,data_driven_quest,1,10000_19999/quest_q15305.html#check_user_item_ok page-order=7 sha256=9f73adb02c020523124df6b00d8e46807c984f8429213ef20b2b63e0209c5d3a,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,"proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; client data-driven evidence: acquire npc 805327, reward npc 805327"
15305,CLIENT_PAGE_UNREACHED,quests/15305.xml,10000_19999/quest_q15305.html,,,,1008,10001,check_user_item_fail,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15305.html#check_user_item_fail page-order=8 sha256=9f73adb02c020523124df6b00d8e46807c984f8429213ef20b2b63e0209c5d3a,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,"proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; client data-driven evidence: acquire npc 805327, reward npc 805327"
15305,CLIENT_PAGE_UNREACHED,quests/15305.xml,10000_19999/quest_q15305.html,,,,1012,1011,select1,SELECT1_1,data_driven_quest,1,10000_19999/quest_q15305.html#select1 page-order=2 sha256=9f73adb02c020523124df6b00d8e46807c984f8429213ef20b2b63e0209c5d3a,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15305,CLIENT_PAGE_UNREACHED,quests/15305.xml,10000_19999/quest_q15305.html,,,,10000,1012,select1_1,SETPRO1,data_driven_quest,1,10000_19999/quest_q15305.html#select1_1 page-order=3 sha256=9f73adb02c020523124df6b00d8e46807c984f8429213ef20b2b63e0209c5d3a,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select1_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15305,CLIENT_PAGE_UNREACHED,quests/15305.xml,10000_19999/quest_q15305.html,,,,39 1353 1438,1352,select2,CHECK_USER_HAS_QUEST_ITEM+SELECT2_1+SELECT2_2,data_driven_quest,1,10000_19999/quest_q15305.html#select2 page-order=4 sha256=9f73adb02c020523124df6b00d8e46807c984f8429213ef20b2b63e0209c5d3a,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15305,CLIENT_PAGE_UNREACHED,quests/15305.xml,10000_19999/quest_q15305.html,,,,1008,1353,select2_1,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15305.html#select2_1 page-order=5 sha256=9f73adb02c020523124df6b00d8e46807c984f8429213ef20b2b63e0209c5d3a,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15305,CLIENT_PAGE_UNREACHED,quests/15305.xml,10000_19999/quest_q15305.html,,,,1008,1438,select2_2,FINISH_DIALOG,data_driven_quest,1,10000_19999/quest_q15305.html#select2_2 page-order=6 sha256=9f73adb02c020523124df6b00d8e46807c984f8429213ef20b2b63e0209c5d3a,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2_2 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327"
15305,CLIENT_PAGE_UNREACHED,quests/15305.xml,10000_19999/quest_q15305.html,,,,1694,1693,select3,SELECT3_1,data_driven_quest,1,10000_19999/quest_q15305.html#select3 page-order=9 sha256=9f73adb02c020523124df6b00d8e46807c984f8429213ef20b2b63e0209c5d3a,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
15305,CLIENT_PAGE_UNREACHED,quests/15305.xml,10000_19999/quest_q15305.html,,,,1695,1694,select3_1,SELECT3_1_1,data_driven_quest,1,10000_19999/quest_q15305.html#select3_1 page-order=10 sha256=9f73adb02c020523124df6b00d8e46807c984f8429213ef20b2b63e0209c5d3a,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; client data-driven evidence: acquire npc 805327, reward npc 805327; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
