quest_id,template,acquire_npc_name,reward_npc_name,item_check,talk_npcs,give_items,remove_items,cutscenes,objects,con_quests
21213,simple_hunt,Itar,Itar,,,,,,"count1:10|monster1:DF4_Bonedrake_DR_54_An, DF4_Bonedrake_DR_55_An",
21215,simple_hunt,Itar,Itar,,,,,,count1:5|monster1:DF4_FloatingStone_Q21216,
21216,simple_hunt,Olga,Olga,,,,,,"count1:5|count2:1|monster1:DF4_SandShark_54_An, DF4_SandShark_55_An|monster2:DF4_SandShark_NmdQ_55_An",
21222,simple_hunt,Linar,Krizarid,,,,,,"count1:10|monster1:DF4_3011_guardS_Li_Fi_1, DF4_3011_guardS_Li_Fi_2, DF4_3011_guardS_Li_Fi_3, DF4_3011_guardS_Li_Fi_4, DF4_3011_guardS_Li_Fi_5, DF4_3011_guardS_Dr_Fi_1, DF4_3011_guardS_Dr_Fi_2, DF4_3011_guardS_Dr_Fi_3, DF4_3011_guardS_Dr_Fi_4, DF4_3011_guardS_Dr_Fi_5, DF4_3011_guardS_Li_As_1, DF4_3011_guardS_Dr_As_1, DF4_3011_guardS_Li_Ra_1, DF4_3011_guardS_Dr_Ra_1, DF4_3011_guardS_Li_Wi_1, DF4_3011_guardS_Dr_Wi_1, DF4_3011_guardS_Li_Pr_1, DF4_3011_guardS_Dr_Pr_1, DF4_3011_guard_Li_Fi_1, DF4_3011_guard_Dr_Fi_1, DF4_3011_guard_Li_As_1, DF4_3011_guard_Dr_As_1, DF4_3011_guard_Li_Ra_1, DF4_3011_guard_Dr_Ra_1, DF4_3011_guard_Li_Wi_1, DF4_3011_guard_Dr_Wi_1, DF4_3011_guard_Li_Pr_1, DF4_3011_guard_Dr_Pr_1",
21227,simple_hunt,Linar,Krizarid,,,,,,"count1:1|monster1:DF4_3011_Boss_Li, DF4_3011_Boss_Dr",
21228,simple_hunt,Marty,Cozett,,,,,,"count1:10|monster1:DF4_3021_guardS_Li_Fi_1, DF4_3021_guardS_Li_Fi_2, DF4_3021_guardS_Li_Fi_3, DF4_3021_guardS_Li_Fi_4, DF4_3021_guardS_Li_Fi_5, DF4_3021_guardS_Dr_Fi_1, DF4_3021_guardS_Dr_Fi_2, DF4_3021_guardS_Dr_Fi_3, DF4_3021_guardS_Dr_Fi_4, DF4_3021_guardS_Dr_Fi_5, DF4_3021_guardS_Li_As_1, DF4_3021_guardS_Dr_As_1, DF4_3021_guardS_Li_Ra_1, DF4_3021_guardS_Dr_Ra_1, DF4_3021_guardS_Li_Wi_1, DF4_3021_guardS_Dr_Wi_1, DF4_3021_guardS_Li_Pr_1, DF4_3021_guardS_Dr_Pr_1, DF4_3021_guard_Li_Fi_1, DF4_3021_guard_Dr_Fi_1, DF4_3021_guard_Li_As_1, DF4_3021_guard_Dr_As_1, DF4_3021_guard_Li_Ra_1, DF4_3021_guard_Dr_Ra_1, DF4_3021_guard_Li_Wi_1, DF4_3021_guard_Dr_Wi_1, DF4_3021_guard_Li_Pr_1, DF4_3021_guard_Dr_Pr_1",
21231,simple_hunt,Marty,Cozett,,,,,,"count1:1|monster1:DF4_3021_Boss_Li, DF4_3021_Boss_Dr",
21232,simple_hunt,Gustava,Gustava,,,,,,count1:9|count2:1|monster1:DF4_Foam_DR_55_An|monster2:DF4_W_C1_Foam_DR_Nmd_55_An,
21237,simple_hunt,Sorolov,Sorolov,,,,,,count1:10|monster1:DF4_Elementalair4_55_An,
21238,simple_hunt,Gustava,Gustava,,,,,,count1:1|monster1:DF4_W_C1_Mudthorn_55_An,
21240,simple_hunt,Ducalis,Ducalis,,,,,,"count1:10|monster1:DF4_C6_DrakanFi_vil_55_Ae, DF4_C6_DrakanAs_vil_55_Ae, DF4_C6_DrakanRa_vil_55_Ae, DF4_C6_DrakanWi_vil_55_Ae, DF4_C6_DrakanPr_vil_55_Ae",
21241,simple_hunt,Helen,Helen,,,,,,count1:10|monster1:DF4_W_C5_Bee_DR_lab_55_An,
21246,simple_hunt,Kimin,Kimin,,,,,,count1:1|monster1:IDDramata_Dramata_55_Al,
21294,simple_hunt,Kimin,Kimin,,,,,,"count1:1|monster1:IDDramata_DrakanFi_55_Ae, IDDramata_DrakanWi_55_Ae, IDDramata_DrakanSc_55_Ae, IDDramata_DrakanCl_55_Ae",21296
21295,simple_hunt,Angrad,Angrad,,,,,,"count1:100|monster1:IDElim_1F_Sheluk_51_Ae, IDElim_1F_Sheluk_52_Ae, IDElim_1F_Sheluk_KeyNM_52_Ae, IDElim_1F_Door_Octaside_51_Ae, IDElim_1F_Octaside_51_Ae, IDElim_1F_Octaside_52_Ae, IDElim_1F_Criton_51_Ae, IDElim_1F_Criton_52_Ae, IDElim_1F_Spakle_51_Ae, IDElim_1F_Spakle_52_Ae, IDElim_1F_Clodworm_51_Ae, IDElim_1F_EXP_Clodworm_51_Ae, IDElim_1F_Dionaea_51_Ae, IDElim_1F_ClodwormNM_52_Ae, IDElim_1F_Clodworm_ItemNM_52_Ae, IDElim_1F_RushSheluk_51_Ae, IDElim_1F_RushSheluk_52_Ae, IDElim_1F_RushOctaside_51_Ae, IDElim_1F_RushOctaside_52_Ae, IDElim_1F_RushSpakle_51_Ae, IDElim_1F_RushSpakle_52_Ae, IDElim_1F_EXPSheluk_51_Ae, IDElim_1F_EXPSheluk_52_Ae, IDElim_1F_EXPOctaside_51_Ae, IDElim_1F_EXPOctaside_52_Ae, IDElim_1F_EXPSpakle_51_Ae, IDElim_1F_EXPSpakle_52_Ae, IDElim_1F_EXPCriton_51_Ae, IDElim_1F_EXPCriton_52_Ae, IDElim_1F_NeutWorkmanfly_51_Ae, IDElim_1F_NeutWorkmanfly_52_Ae",
21456,simple_hunt,Aesir,Aesir,,,,,,"count1:40|monster1:IDElim_2F_Sheluk_51_Ae, IDElim_2F_Sheluk_52_Ae, IDElim_2F_Octaside_51_Ae, IDElim_2F_Octaside_52_Ae, IDElim_2F_Spakle_51_Ae, IDElim_2F_Spakle_52_Ae, IDElim_2F_Dionaea_51_Ae, IDElim_2F_Dionaea_52_Ae, IDElim_2F_NeutWorkmanfly_51_Ae, IDElim_2F_NeutWorkmanfly_52_Ae, IDElim_2F_Octaside_KeyNM_52_Ae, IDElim_2F_NeutWorkmanflyG_51_Ae, IDElim_2F_NeutWorkmanfly_Qeen_52_Ae",
21459,simple_hunt,Anja,Anja,,,,,,count1:1|count2:1|monster1:S3_MagmaElemental_Boss_55_Ah|monster2:S3_TempestElemental_Boss_55_Ah,28202
28201,simple_hunt,Anja,Anja,,,,,,"count1:1|monster1:S4_ShulackCaptainNmd_55_Ah, S4_Lehpar_Fi_Boss_55_Ah",28203
28202,simple_hunt,Anja,Anja,,,,,,count1:1|monster1:S7_Stigma_MasterD_Boss_55_Ah,28204
28203,simple_hunt,Anja,Anja,,,,,,count1:1|monster1:S9_Chimera_Boss_55_Ah,28205
28204,simple_hunt,Anja,Tymora,,,,,,count1:1|monster1:SFinal_Immotal_Boss_55_Ah,
28205,simple_hunt,Anja,Anja,,,,,,count1:1|monster1:IDArena_Solo_S6_VanqJr_55_An,28207
28206,simple_hunt,Hariken,Hariken,,,,,,"count1:2|monster1:IDStation_SearchLightHolder_58_n, IDStation_SearchLightHolder_58_n2",
28304,simple_hunt,DF5_Nineveh_E,DF5_Nineveh_E,,,,,,"count1:5|monster1:IDStation_ShuLackFI_2_58n, IDStation_ShuLackKN_2_58n, IDStation_ShuLackRA_2_58n, IDStation_ShuLackWI_2_58n, IDStation_ShuLackPR_2_58n",
28309,simple_hunt,Hariken,DF5_Nineveh_E,,,,,,count1:1|monster1:IDStation_DrakanBoss_58Re2,
28310,simple_hunt,DF5_Nineveh_E,DF5_Nineveh_E,,,,,,count1:1|count2:1|count3:1|monster1:IDStation_Hugen_NM_58An|monster2:IDStation_ShulackFlight_NM_58_An|monster3:IDStation_DrakanNinja_NM_58_An,
28313,simple_hunt,Luigir,Luigir,,,,,,"count1:20|monster1:IDF4Re_Dra_03_DrakanFi_lab_55_Ae, IDF4Re_Dra_03_DrakanAs_lab_55_Ae, IDF4Re_Dra_03_DrakanRa_lab_55_Ae, IDF4Re_Dra_03_DrakanPr_lab_55_Ae, IDF4Re_Dra_03_DrakanWi_lab_55_Ae",
28401,simple_hunt,DF1a_Schwanz_E,DF1a_Schwanz_E,,,,,,"count1:65|monster1:IDNovice_02, IDNovice_04, IDNovice_05, IDNovice_07_TKrallWa_prion_18_an, IDNovice_07_LycanWa_prion_18_an, IDNovice_07, idnovice_07_DarkDevaKn_Named_20_an, idnovice_02_DBrownieWWa_smelt_18_an, idnovice_02_DBrownieMWa_18_an, idnovice_02_DBrownieWWa_18_an",
28504,simple_hunt,Shugo_IDNovice_3,DF1a_Schwanz_E,,,,,,count1:1|monster1:IDNovice_07_DarkDevaKn_Named_20_an,
28507,simple_hunt,Shugo_IDNovice_1,Shugo_IDNovice_2,,,,,,count1:2|count2:3|count3:3|monster1:IDNovice_02_DbrownieWWa_smelt_18_an|monster2:IDNovice_02_DBrownieMWa_18_an|monster3:IDNovice_02_DBrownieWWa_18_an,
28508,simple_hunt,Neinhalt,Neinhalt,,,,,,"count1:8|monster1:IDCromede_2low_PrisonerMan1_38_An, IDCromede_2low_PrisonerWoman1_38_An, IDCromede_2low_PrisonerMan2_38_An, IDCromede_2low_PrisonerWoman2_38_An, IDCromede_2low_PrisonerMan3_38_An, IDCromede_2low_PrisonerWoman3_38_An",
28605,simple_hunt,Sieger,Sieger,,,,,,count1:1|monster1:IDCromede_01_Named_Hierarch_38_An,
28606,simple_hunt,Neinhalt,Neinhalt,,,,,,"count1:1|monster1:IDCromede_2up_Named_Judge_38_An, IDCromede_2up_Named_Angry_Judge_38_An",
28617,simple_hunt,Kenros,Kenros,,,,,,"count1:20|monster1:IDRaksah_2F_DrakanFighterCBone_56_Ae, 
IDRaksah_2F_DrakanFighterCBone_57_Ae, 
IDRaksha_2F_DrakanfighterGhost_56_Ae, 
IDRaksha_2F_DrakanfighterGhost_57_Ae, 
IDRaksha_2F_DrakanHealerCBone_56_Ae, 
IDRaksha_2F_DrakanHealerCBone_57_Ae, 
IDRaksha_2F_DrakanHealerCBone_58_Ae, 
IDRaksha_2F_DrakanfighterGhost_sn_57_Ae, 
IDRaksha_2F_NagamageGhost_sn_57_Ae, 
IDRaksha_2F_DrakanCleric_kNmd1_57_Ae, 
IDRaksha_2F_DragonToothFighter_56_Ae, 
IDRaksha_2F_DragonToothFighter_57_Ae, 
IDRaksha_2F_DragonToothMage_56_Ae, 
IDRaksha_2F_DragonToothMage_57_Ae, 
IDRaksah_2F_DrakanScoutCBone_56_Ae, 
IDRaksah_2F_DrakanScoutCBone_57_Ae",28702
28701,simple_hunt,Kenros,Kenros,,,,,,"count1:20|monster1:IDRaksah_2F_DrakanFighterCBone_56_Ae, 
IDRaksah_2F_DrakanFighterCBone_57_Ae, 
IDRaksha_2F_DrakanfighterGhost_56_Ae, 
IDRaksha_2F_DrakanfighterGhost_57_Ae, 
IDRaksha_2F_DrakanHealerCBone_56_Ae, 
IDRaksha_2F_DrakanHealerCBone_57_Ae, 
IDRaksha_2F_DrakanHealerCBone_58_Ae, 
IDRaksha_2F_DrakanfighterGhost_sn_57_Ae, 
IDRaksha_2F_NagamageGhost_sn_57_Ae, 
IDRaksha_2F_DrakanCleric_kNmd1_57_Ae, 
IDRaksha_2F_DragonToothFighter_56_Ae, 
IDRaksha_2F_DragonToothFighter_57_Ae, 
IDRaksha_2F_DragonToothMage_56_Ae, 
IDRaksha_2F_DragonToothMage_57_Ae, 
IDRaksah_2F_DrakanScoutCBone_56_Ae, 
IDRaksah_2F_DrakanScoutCBone_57_Ae",
28702,simple_hunt,Zaellen,Zaellen,,,,,,"count1:15|monster1:IDRaksha_5F_DrakanfighterGhost_58_Ae, IDRaksha_5F_NagamageGhost_58_Ae, IDRaksah_5F_DrakanFighterCBone_58_Ae, IDRaksha_5F_DrakanAssassinBone_56_Ae, IDRaksha_5F_DrakanAssassinBone_57_Ae, IDRaksha_5F_DrakanAssassinBone_58_Ae, IDRaksah_5F_DrakanScoutCBone_58_Ae, IDRaksha_5F_DrakanKnightBone_58_Ae, IDRaksha_5F_DrakanScout_kNmd_57_Ae, IDRaksha_5F_NagaMageBone_58_ae, IDRaksha_5F_DrakanHealerCBone_56_Ae, IDRaksha_5F_DrakanHealerCBone_57_Ae, IDRaksha_5F_DrakanHealerCBone_58_Ae",28705
28704,simple_hunt,Zaellen,Zaellen,,,,,,"count1:15|monster1:IDRaksha_5F_DrakanfighterGhost_58_Ae, IDRaksha_5F_NagamageGhost_58_Ae, IDRaksah_5F_DrakanFighterCBone_58_Ae, IDRaksha_5F_DrakanAssassinBone_56_Ae, IDRaksha_5F_DrakanAssassinBone_57_Ae, IDRaksha_5F_DrakanAssassinBone_58_Ae, IDRaksah_5F_DrakanScoutCBone_58_Ae, IDRaksha_5F_DrakanKnightBone_58_Ae, IDRaksha_5F_DrakanScout_kNmd_57_Ae, IDRaksha_5F_NagaMageBone_58_ae, IDRaksha_5F_DrakanHealerCBone_56_Ae, IDRaksha_5F_DrakanHealerCBone_57_Ae, IDRaksha_5F_DrakanHealerCBone_58_Ae",
28705,simple_hunt,Honeus,Honeus,,,,,,"count1:25|monster1:IDTemple_FanaticCh_52_Ae, IDTemple_FanaticCh_53_Ae, IDTemple_FanaticChsmall_52_Ae, IDTemple_FanaticChtall_53_Ae, IDTemple_FanaticChknee_54_Ae, IDTemple_FanaticPr_52_Ae, IDTemple_FanaticPr_53_Ae, IDTemple_FanaticPrtall_53_Ae, IDTemple_FanaticPr_54_Ae, IDTemple_FanaticPrknee_54_Ae",
30005,simple_hunt,Steurios,Steurios,,,,,,"count1:10|monster1:IDTemple_RollingWheel_53_Ae, IDTemple_RollingWheel_54_Ae",
30033,simple_hunt,Steurios,Steurios,,,,,,count1:5|count2:5|count3:5|monster1:Underpass_Sheluk_55_Ae|monster2:Underpass_Octacide_55_Ae|monster3:Underpass_Scorpion_55_Ae,30223
30053,simple_hunt,aglauros,aglauros,,,,,,"count1:25|monster1:IDTemple_FanaticCh_52_Ae, IDTemple_FanaticCh_53_Ae, IDTemple_FanaticChsmall_52_Ae, IDTemple_FanaticChtall_53_Ae, IDTemple_FanaticChknee_54_Ae, IDTemple_FanaticPr_52_Ae, IDTemple_FanaticPr_53_Ae, IDTemple_FanaticPrtall_53_Ae, IDTemple_FanaticPr_54_Ae, IDTemple_FanaticPrknee_54_Ae",
30105,simple_hunt,Altinard,Altinard,,,,,,count1:1|count2:1|count3:10|monster1:IDTemple_FanaticKnKey1Named_54_Ae|monster2:IDTemple_FanaticAsNamed_53_Ah|monster3:IDTemple_FanaticAsWorker_53_Ae,30114
30113,simple_hunt,Altinard,Altinard,,,,,,count1:1|monster1:IDTemple_FanaticQ30114_54_Ae,
30114,simple_hunt,Sulbanyer,Sulbanyer,,,,,,"count1:10|monster1:IDTemple_RollingWheel_53_Ae, IDTemple_RollingWheel_54_Ae",
30133,simple_hunt,Sulbanyer,Sulbanyer,,,,,,count1:5|count2:5|count3:5|monster1:Underpass_Sheluk_55_Ae|monster2:Underpass_Octacide_55_Ae|monster3:Underpass_Scorpion_55_Ae,30323
30153,simple_hunt,Aeshma,Aeshma,,,,,,"count1:25|monster1:IDCatacombsN_UnDrakanBoneFi_55_Ae, IDCatacombsN_UnDrakanBoneWi_55_Ae, IDCatacombsN_UnDrakanBoneAs_55_Ae, IDCatacombsN_UnDrakanBoneSc_55_Ae",
30218,simple_hunt,Aeshma,Aeshma,,,,,,count1:1|monster1:IDCatacombsN_UnDrakanScNmd_55_Ah,
30219,simple_hunt,Bhemah,Bhemah,,,,,,"count1:25|monster1:IDCatacombsN_UnDrakanGhostFi_55_Ae, IDCatacombsN_UnDrakanGhostWi_55_Ae, IDCatacombsN_UnDrakanGhostAs_55_Ae, IDCatacombsN_UnDrakanGhostSc_55_Ae, IDCatacombsN_UnDrakanGhostCl_55_Ae",
30220,simple_hunt,Bhemah,Bhemah,,,,,,"count1:1|monster1:IDCatacombsN_DrakanFiDayNmd_55_Ah, IDCatacombsN_UnDrakanFiNightNmd_55_Ah",
30221,simple_hunt,Gelon,Gelon,,,,,,count1:1|monster1:IDCatacombsN_SpecterNmd_55_Ah,
30222,simple_hunt,Shulack_LF4_3,Shulack_LF4_3,,,,,,count1:1|monster1:IDCatacombsN_ShulackNmd_55_Ah,
30224,simple_hunt,Aiola,Aiola,,,,,,count1:1|monster1:IDCatacombsN_ElementalFireNmd_55_Ah,30233
30232,simple_hunt,Gelon,Gelon,,,,,,count1:1|monster1:IDCatacombsN_DeathNightNmd_55_Ah,
30234,simple_hunt,Cainus,Cainus,,,,,,"count1:20|count2:10|count3:40|monster1:IDCatacombsN_DrakanFi_55_Ae, IDCatacombsN_DrakanWi_55_Ae, IDCatacombsN_DrakanAs_55_Ae, IDCatacombsN_DrakanSc_55_Ae, IDCatacombsN_DrakanCl_55_Ae|monster2:IDCatacombsN_StDrakanFi_55_Ae, IDCatacombsN_StDrakanSc_55_Ae, IDCatacombsN_StDrakanFiFake_55_Ae, IDCatacombsN_StDrakanScFake_55_Ae|monster3:IDCatacombsN_DrakanFiHigh_55_Ae, IDCatacombsN_DrakanWiHigh_55_Ae, IDCatacombsN_DrakanAsHigh_55_Ae, IDCatacombsN_DrakanScHigh_55_Ae, IDCatacombsN_DrakanClHigh_55_Ae",
30244,simple_hunt,Cainus,Cainus,,,,,,"count1:12|monster1:IDCatacombsH_ShulackFi_55_Ae, IDCatacombsH_ShulackWi_55_Ae, IDCatacombsH_ShulackAs_55_Ae, IDCatacombsH_ShulackSc_55_Ae, IDCatacombsH_ShulackPr_55_Ae, IDCatacombsN_ShulackFi_55_Ae, IDCatacombsN_ShulackWi_55_Ae, IDCatacombsN_ShulackSc_55_Ae, IDCatacombsN_ShulackPr_55_Ae",
30245,simple_hunt,Ab1_1011_TreasureGate_Li,Ab1_1011_TreasureGate_Li,,,,,,count1:1|monster1:IDAbRe_Core_Boss_Octaside_Kn_55_Al,
30253,simple_hunt,Ab1_1011_TreasureGate_Li,Ab1_1011_TreasureGate_Li,,,,,,count1:1|count2:1|monster1:IDAbRe_Core_Boss_Guardian_Light_Fi_55_Al|monster2:IDAbRe_Core_Boss_Guardian_Dark_Fi_55_Al,
30254,simple_hunt,Laum,Laum,,,give_item:ITEM_QUEST_30256A 1,,,"count1:3|count2:10|monster1:IDAbRe_Core_SilikaCannon_Ra_55_Ah|monster2:IDAbRe_Core_Millipede_Sc_53_An, IDAbRe_Core_Millipede_Sc_54_An, IDAbRe_Core_Millipede_Sc_55_An",
30256,simple_hunt,Laum,Laum,,,give_item:ITEM_QUEST_30257A 1,,,"count1:3|count2:10|monster1:IDAbRe_Core_SilikaCannon_Ra_55_Ah|monster2:IDAbRe_Core_Millipede_Sc_53_An, IDAbRe_Core_Millipede_Sc_54_An, IDAbRe_Core_Millipede_Sc_55_An",
30257,simple_hunt,Laum,Laum,,,give_item:ITEM_QUEST_30258A 1,,,"count1:3|count2:10|monster1:IDAbRe_Core_SilikaCannon_Ra_55_Ah|monster2:IDAbRe_Core_Millipede_Sc_53_An, IDAbRe_Core_Millipede_Sc_54_An, IDAbRe_Core_Millipede_Sc_55_An",
30258,simple_hunt,Laum,Laum,,,give_item:ITEM_QUEST_30259A 1,,,"count1:3|count2:2|monster1:IDAbRe_Core_Flyingworm_El_54_Ah, IDAbRe_Core_Flyingworm_El_55_Ah|monster2:IDAbRe_Core_Cyclops_Fi_55_Ah",
30259,simple_hunt,Laum,Laum,,,give_item:ITEM_QUEST_30260A 1,,,"count1:3|count2:2|monster1:IDAbRe_Core_Flyingworm_El_54_Ah, IDAbRe_Core_Flyingworm_El_55_Ah|monster2:IDAbRe_Core_Cyclops_Fi_55_Ah",
30260,simple_hunt,Ab1_1011_TreasureGate_Li,Ab1_1011_TreasureGate_Li,,,,,,count1:10|monster1:IDAbRe_Core_Seed,
30262,simple_hunt,Ab1_1011_TreasureGate_Li,Ab1_1011_TreasureGate_Li,,,,,,count1:3|monster1:IDAbRe_Core_Agrint_Kn_55_Ah,
30266,simple_hunt,Ab1_1011_TreasureGate_Li,Ab1_1011_TreasureGate_Li,,,,,,count1:2|monster1:IDAbRe_Core_ArtifactCore,
30267,simple_hunt,Aeshma,Aeshma,,,,,,"count1:25|monster1:IDCatacombsN_UnDrakanBoneFi_55_Ae, IDCatacombsN_UnDrakanBoneWi_55_Ae, IDCatacombsN_UnDrakanBoneAs_55_Ae, IDCatacombsN_UnDrakanBoneSc_55_Ae",
30318,simple_hunt,Aeshma,Aeshma,,,,,,count1:1|monster1:IDCatacombsN_UnDrakanScNmd_55_Ah,
30319,simple_hunt,Bhemah,Bhemah,,,,,,"count1:25|monster1:IDCatacombsN_UnDrakanGhostFi_55_Ae, IDCatacombsN_UnDrakanGhostWi_55_Ae, IDCatacombsN_UnDrakanGhostAs_55_Ae, IDCatacombsN_UnDrakanGhostSc_55_Ae, IDCatacombsN_UnDrakanGhostCl_55_Ae",
30320,simple_hunt,Bhemah,Bhemah,,,,,,"count1:1|monster1:IDCatacombsN_DrakanFiDayNmd_55_Ah, IDCatacombsN_UnDrakanFiNightNmd_55_Ah",
30321,simple_hunt,Aurbotha,Aurbotha,,,,,,count1:1|monster1:IDCatacombsN_SpecterNmd_55_Ah,
30322,simple_hunt,Shulack_DF4_2,Shulack_DF4_2,,,,,,count1:1|monster1:IDCatacombsN_ShulackNmd_55_Ah,
30324,simple_hunt,Yumir,Yumir,,,,,,count1:1|monster1:IDCatacombsN_ElementalFireNmd_55_Ah,30333
30332,simple_hunt,Aurbotha,Aurbotha,,,,,,count1:1|monster1:IDCatacombsN_DeathNightNmd_55_Ah,
30334,simple_hunt,Hler,Hler,,,,,,"count1:20|count2:10|count3:40|monster1:IDCatacombsN_DrakanFi_55_Ae, IDCatacombsN_DrakanWi_55_Ae, IDCatacombsN_DrakanAs_55_Ae, IDCatacombsN_DrakanSc_55_Ae, IDCatacombsN_DrakanCl_55_Ae|monster2:IDCatacombsN_StDrakanFi_55_Ae, IDCatacombsN_StDrakanSc_55_Ae, IDCatacombsN_StDrakanFiFake_55_Ae, IDCatacombsN_StDrakanScFake_55_Ae|monster3:IDCatacombsN_DrakanFiHigh_55_Ae, IDCatacombsN_DrakanWiHigh_55_Ae, IDCatacombsN_DrakanAsHigh_55_Ae, IDCatacombsN_DrakanScHigh_55_Ae, IDCatacombsN_DrakanClHigh_55_Ae",
30344,simple_hunt,Hler,Hler,,,,,,"count1:12|monster1:IDCatacombsH_ShulackFi_55_Ae, IDCatacombsH_ShulackWi_55_Ae, IDCatacombsH_ShulackAs_55_Ae, IDCatacombsH_ShulackSc_55_Ae, IDCatacombsH_ShulackPr_55_Ae, IDCatacombsN_ShulackFi_55_Ae, IDCatacombsN_ShulackWi_55_Ae, IDCatacombsN_ShulackSc_55_Ae, IDCatacombsN_ShulackPr_55_Ae",
30345,simple_hunt,Ab1_1011_TreasureGate_Da,Ab1_1011_TreasureGate_Da,,,,,,count1:1|monster1:IDAbRe_Core_Boss_Octaside_Kn_55_Al,
30353,simple_hunt,Ab1_1011_TreasureGate_Da,Ab1_1011_TreasureGate_Da,,,,,,count1:1|count2:1|monster1:IDAbRe_Core_Boss_Guardian_Light_Fi_55_Al|monster2:IDAbRe_Core_Boss_Guardian_Dark_Fi_55_Al,
30354,simple_hunt,Darkhum,Darkhum,,,give_item:ITEM_QUEST_30356A 1,,,"count1:3|count2:10|monster1:IDAbRe_Core_SilikaCannon_Ra_55_Ah|monster2:IDAbRe_Core_Millipede_Sc_53_An, IDAbRe_Core_Millipede_Sc_54_An, IDAbRe_Core_Millipede_Sc_55_An",
30356,simple_hunt,Darkhum,Darkhum,,,give_item:ITEM_QUEST_30357A 1,,,"count1:3|count2:10|monster1:IDAbRe_Core_SilikaCannon_Ra_55_Ah|monster2:IDAbRe_Core_Millipede_Sc_53_An, IDAbRe_Core_Millipede_Sc_54_An, IDAbRe_Core_Millipede_Sc_55_An",
30357,simple_hunt,Darkhum,Darkhum,,,give_item:ITEM_QUEST_30358A 1,,,"count1:3|count2:10|monster1:IDAbRe_Core_SilikaCannon_Ra_55_Ah|monster2:IDAbRe_Core_Millipede_Sc_53_An, IDAbRe_Core_Millipede_Sc_54_An, IDAbRe_Core_Millipede_Sc_55_An",
30358,simple_hunt,Darkhum,Darkhum,,,give_item:ITEM_QUEST_30359A 1,,,"count1:3|count2:2|monster1:IDAbRe_Core_Flyingworm_El_54_Ah, IDAbRe_Core_Flyingworm_El_55_Ah|monster2:IDAbRe_Core_Cyclops_Fi_55_Ah",
30359,simple_hunt,Darkhum,Darkhum,,,give_item:ITEM_QUEST_30360A 1,,,"count1:3|count2:2|monster1:IDAbRe_Core_Flyingworm_El_54_Ah, IDAbRe_Core_Flyingworm_El_55_Ah|monster2:IDAbRe_Core_Cyclops_Fi_55_Ah",
30360,simple_hunt,Ab1_1011_TreasureGate_Da,Ab1_1011_TreasureGate_Da,,,,,,count1:10|monster1:IDAbRe_Core_Seed,
30362,simple_hunt,Ab1_1011_TreasureGate_Da,Ab1_1011_TreasureGate_Da,,,,,,count1:3|monster1:IDAbRe_Core_Agrint_Kn_55_Ah,
30366,simple_hunt,Ab1_1011_TreasureGate_Da,Ab1_1011_TreasureGate_Da,,,,,,count1:2|monster1:IDAbRe_Core_ArtifactCore,
30367,simple_hunt,Yilios,Yilios,,,give_item:ITEM_QUEST_30403A 1,,,"count1:5|monster1:IDElementalN_ElementalLightF_60_Ah, IDElementalH_ElementalLightF_60_Ah",30404
30403,simple_hunt,Shugo_DF4a_01,Shugo_DF4a_01,,,,,,"count1:1|count2:1|count3:1|monster1:IDElementalN_Nmd_Bridge_60_Al, IDElementalH_Nmd_Bridge_60_Al|monster2:IDElementalN_Nmd_Unicorn_60_Al, IDElementalH_Nmd_Unicorn_60_Al|monster3:IDElementalN_Nmd_Farmer_60_Al, IDElementalH_Nmd_Farmer_60_Al",
30411,simple_hunt,Shugo_DF4a_01,Shugo_DF4a_01,,,,,,"count1:1|count2:1|count3:1|monster1:IDElementalN_Nmd_Butler_60_Al, IDElementalH_Nmd_Butler_60_Al|monster2:IDElementalN_Nmd_HalfGolem_60_Al, IDElementalH_Nmd_HalfGolem_60_Al|monster3:IDElementalN_Nmd_Wizard_60_Al, IDElementalH_Nmd_Wizard_60_Al",
30412,simple_hunt,NPC_Terma,NPC_Terma,,,,,,count1:8|monster1:IDElementalN_Octaside_60_Ah,
30413,simple_hunt,Aughoos,Aughoos,,,,,,"count1:9|monster1:IDElementalN_Golem_Farmer_60_Ah, IDElementalH_Golem_Farmer_60_Ah",
30419,simple_hunt,Aughoos,Aughoos,,,,,,"count1:9|monster1:IDElementalN_Golem_Ranger_60_Ah, IDElementalH_Golem_Ranger_60_Ah, IDElementalN_Golem_Melee_60_Ah, IDElementalH_Golem_Melee_60_Ah",
30420,simple_hunt,Yilios,Yilios,,,give_item:ITEM_QUEST_30453A 1,,,"count1:5|monster1:IDElementalN_ElementalLightF_60_Ah, IDElementalH_ElementalLightF_60_Ah",30454
30453,simple_hunt,NPC_Terma,NPC_Terma,,,,,,count1:8|monster1:IDElementalN_Octaside_60_Ah,
30460,simple_hunt,Shugo_DF4a_01,Shugo_DF4a_01,,,,,,"count1:1|count2:1|count3:1|monster1:IDElementalN_Nmd_Bridge_60_Al, IDElementalH_Nmd_Bridge_60_Al|monster2:IDElementalN_Nmd_Unicorn_60_Al, IDElementalH_Nmd_Unicorn_60_Al|monster3:IDElementalN_Nmd_Farmer_60_Al, IDElementalH_Nmd_Farmer_60_Al",
