quest_id	category	detail
14016	TITLE_EVIDENCE_BLOCKED	retail=light_title02 prod=1
14024	TITLE_EVIDENCE_BLOCKED	retail=light_title10 prod=1
14026	TITLE_EVIDENCE_BLOCKED	retail=light_title12 prod=1
14026	ITEM_UNMAPPED	names=Minion_evolutionstone_01
14030	TITLE_EVIDENCE_BLOCKED	retail=light_title49 prod=1
14042	ITEM_UNMAPPED	names=SCROLL_speed_fly_50A
14043	TITLE_EVIDENCE_BLOCKED	retail=light_title30 prod=1
14044	ITEM_UNMAPPED	names=MATTER_OPTION_R_FLYTIME_40,SOULSTONE_RESURRECT_SELF_20
14047	TITLE_EVIDENCE_BLOCKED	retail=light_title46 prod=1
14054	TITLE_EVIDENCE_BLOCKED	retail=light_title25 prod=1
15205	ITEM_UNMAPPED	names=%Quest_L_medal_02a
15307	TITLE_EVIDENCE_BLOCKED	retail=light_title295 prod=1
15546	ITEM_UNMAPPED	names=Coin_08
15562	ITEM_UNMAPPED	names=Material_evolution_80abyss_acc
15564	ITEM_UNMAPPED	names=Material_evolution_80abyss_weapon
15590	ITEM_UNMAPPED	names=Coin_08
15667	ITEM_UNMAPPED	names=%Quest_medal_06a
16921	SEL_MISSING	missing=[188052438] extra=[] via_meta=[] via_branch=[] via_choice=[]
16960	ITEM_UNMAPPED	names=coin_PvP_01
17540	TITLE_EVIDENCE_BLOCKED	retail=light_title80 prod=1
18201	TITLE_EVIDENCE_BLOCKED	retail=light_title75 prod=1
18202	TITLE_EVIDENCE_BLOCKED	retail=light_title76 prod=1
18203	TITLE_EVIDENCE_BLOCKED	retail=light_title77 prod=1
18204	TITLE_EVIDENCE_BLOCKED	retail=light_title78 prod=1
18205	TITLE_EVIDENCE_BLOCKED	retail=light_title79 prod=1
18206	TITLE_EVIDENCE_BLOCKED	retail=light_title81 prod=1
18219	TITLE_EVIDENCE_BLOCKED	retail=vip_light_title01 prod=1
18220	TITLE_EVIDENCE_BLOCKED	retail=vip_light_title02 prod=1
18221	TITLE_EVIDENCE_BLOCKED	retail=vip_light_title03 prod=1
18222	TITLE_EVIDENCE_BLOCKED	retail=vip_light_title04 prod=1
18223	TITLE_EVIDENCE_BLOCKED	retail=vip_light_title05 prod=1
18303	TITLE_EVIDENCE_BLOCKED	retail=light_title88 prod=1
18802	TITLE_EVIDENCE_BLOCKED	retail=light_title87 prod=1
18816	ITEM_UNMAPPED	names=Wing_n_l2_h_50a
18840	ITEM_UNMAPPED	names=Wing_n_l2_h_20a
18841	ITEM_UNMAPPED	names=Wing_n_l2_h_30a
18842	ITEM_UNMAPPED	names=Wing_n_l2_h_40a
18846	ITEM_UNMAPPED	names=Item_OwnerTree_Odstone_01
18849	AP_DIFF	prod=48000 retail=12000
18850	AP_DIFF	prod=96000 retail=24000
18932	ITEM_UNMAPPED	names=Material_evolution_80abyss_armor
18954	TITLE_EVIDENCE_BLOCKED	retail=light_title293 prod=1
18991	ITEM_UNMAPPED	names=Coin_08
18993	ITEM_UNMAPPED	names=Coin_08
18995	ITEM_UNMAPPED	names=Coin_08
18997	ITEM_UNMAPPED	names=Coin_08
19044	ITEM_UNMAPPED	names=ITEM_ADD_SOCIAL_WASH_PET
19045	ITEM_UNMAPPED	names=ITEM_ADD_SOCIAL_TRAIN_PET
19070	ITEM_UNMAPPED	names=FOOD_dpheal_40A
19071	ITEM_UNMAPPED	names=FOOD_dpheal_40A
19074	TITLE_EVIDENCE_BLOCKED	retail=light_title38 prod=1
19075	TITLE_EVIDENCE_BLOCKED	retail=light_title38 prod=1
19078	TITLE_EVIDENCE_BLOCKED	retail=light_title38 prod=1
20521	TITLE_EVIDENCE_BLOCKED	retail=new_deva_title01 prod=1
21005	ITEM_UNMAPPED	names=%Quest_D_Goods_50a
21029	TITLE_EVIDENCE_BLOCKED	retail=dark_title51 prod=1
21102	ITEM_UNMAPPED	names=%Quest_D_Goods_50a
21109	TITLE_EVIDENCE_BLOCKED	retail=dark_title52 prod=1
21126	ITEM_UNMAPPED	names=SCROLL_shield_all_50A
21281	AP_DIFF	prod=1200 retail=300
21282	AP_DIFF	prod=2400 retail=600
21283	AP_DIFF	prod=3200 retail=800
21284	AP_DIFF	prod=6400 retail=1600
21285	AP_DIFF	prod=12000 retail=3000
21286	AP_DIFF	prod=24000 retail=6000
21287	AP_DIFF	prod=32000 retail=8000
21288	AP_DIFF	prod=64000 retail=16000
21305	TITLE_EVIDENCE_BLOCKED	retail=dark_title71 prod=1
21460	TITLE_EVIDENCE_BLOCKED	retail=dark_title55 prod=1
23708	ITEM_UNMAPPED	names=BATTERY_60
23807	ITEM_UNMAPPED	names=BATTERY_60
23968	ITEM_UNMAPPED	names=Wrap_ideternity_war_material_evolution_a01
24016	TITLE_EVIDENCE_BLOCKED	retail=dark_title07 prod=1
24022	TITLE_EVIDENCE_BLOCKED	retail=dark_title08 prod=1
24026	TITLE_EVIDENCE_BLOCKED	retail=dark_title10 prod=1
24026	ITEM_UNMAPPED	names=Minion_evolutionstone_01
24030	TITLE_EVIDENCE_BLOCKED	retail=dark_title49 prod=1
24042	ITEM_UNMAPPED	names=SCROLL_speed_fly_50A
24043	TITLE_EVIDENCE_BLOCKED	retail=dark_title30 prod=1
24044	ITEM_UNMAPPED	names=MATTER_OPTION_R_FLYTIME_40,SOULSTONE_RESURRECT_SELF_20
24046	TITLE_EVIDENCE_BLOCKED	retail=dark_title46 prod=1
24054	TITLE_EVIDENCE_BLOCKED	retail=dark_title24 prod=1
25205	ITEM_UNMAPPED	names=%Quest_L_medal_02a
25307	TITLE_EVIDENCE_BLOCKED	retail=dark_title295 prod=1
25546	ITEM_UNMAPPED	names=Coin_08
25562	ITEM_UNMAPPED	names=Material_evolution_80abyss_acc
25564	ITEM_UNMAPPED	names=Material_evolution_80abyss_weapon
25590	ITEM_UNMAPPED	names=Coin_08
25667	ITEM_UNMAPPED	names=%Quest_medal_06a
26921	SEL_MISSING	missing=[188052438] extra=[] via_meta=[] via_branch=[] via_choice=[]
26960	ITEM_UNMAPPED	names=coin_PvP_01
27540	TITLE_EVIDENCE_BLOCKED	retail=dark_title80 prod=1
28201	TITLE_EVIDENCE_BLOCKED	retail=dark_title75 prod=1
28202	TITLE_EVIDENCE_BLOCKED	retail=dark_title76 prod=1
28203	TITLE_EVIDENCE_BLOCKED	retail=dark_title77 prod=1
28204	TITLE_EVIDENCE_BLOCKED	retail=dark_title78 prod=1
28205	TITLE_EVIDENCE_BLOCKED	retail=dark_title79 prod=1
28206	TITLE_EVIDENCE_BLOCKED	retail=dark_title81 prod=1
28219	TITLE_EVIDENCE_BLOCKED	retail=vip_dark_title01 prod=1
28220	TITLE_EVIDENCE_BLOCKED	retail=vip_dark_title02 prod=1
28221	TITLE_EVIDENCE_BLOCKED	retail=vip_dark_title03 prod=1
28222	TITLE_EVIDENCE_BLOCKED	retail=vip_dark_title04 prod=1
28223	TITLE_EVIDENCE_BLOCKED	retail=vip_dark_title05 prod=1
28303	TITLE_EVIDENCE_BLOCKED	retail=dark_title88 prod=1
28802	TITLE_EVIDENCE_BLOCKED	retail=dark_title87 prod=1
28802	ITEM_UNMAPPED	names=doc_housing_menual_D
28816	ITEM_UNMAPPED	names=Wing_d_n_l2_h_50a
28840	ITEM_UNMAPPED	names=Wing_d_n_l2_h_20a
28841	ITEM_UNMAPPED	names=Wing_d_n_l2_h_30a
28842	ITEM_UNMAPPED	names=Wing_d_n_l2_h_40a
28846	ITEM_UNMAPPED	names=Item_OwnerTree_D_Odstone_01
28849	AP_DIFF	prod=48000 retail=12000
28850	AP_DIFF	prod=96000 retail=24000
28932	ITEM_UNMAPPED	names=Material_evolution_80abyss_armor
28954	TITLE_EVIDENCE_BLOCKED	retail=dark_title294 prod=1
28991	ITEM_UNMAPPED	names=Coin_08
28993	ITEM_UNMAPPED	names=Coin_08
28995	ITEM_UNMAPPED	names=Coin_08
28997	ITEM_UNMAPPED	names=Coin_08
29044	ITEM_UNMAPPED	names=ITEM_ADD_SOCIAL_WASH_PET
29045	ITEM_UNMAPPED	names=ITEM_ADD_SOCIAL_TRAIN_PET
29070	ITEM_UNMAPPED	names=FOOD_D_dpheal_40A
29071	ITEM_UNMAPPED	names=FOOD_D_dpheal_40A
29074	TITLE_EVIDENCE_BLOCKED	retail=dark_title38 prod=1
29075	TITLE_EVIDENCE_BLOCKED	retail=dark_title38 prod=1
29078	TITLE_EVIDENCE_BLOCKED	retail=dark_title38 prod=1
30005	ITEM_UNMAPPED	names=Insidium_01
30009	TITLE_EVIDENCE_BLOCKED	retail=light_title56 prod=1
30016	ITEM_UNMAPPED	names=SWORD_N_L1_Q_52A
30018	ITEM_UNMAPPED	names=2HSWORD_N_L1_Q_52A
30020	ITEM_UNMAPPED	names=POLEARM_N_L1_Q_52A
30022	ITEM_UNMAPPED	names=STAFF_N_L1_Q_52A
30024	ITEM_UNMAPPED	names=BOOK_N_L1_Q_52A
30026	ITEM_UNMAPPED	names=ORB_N_L1_Q_52A
30028	ITEM_UNMAPPED	names=BOW_N_L1_Q_52A
30030	ITEM_UNMAPPED	names=DAGGER_N_L1_Q_52A
30032	ITEM_UNMAPPED	names=MACE_N_L1_Q_52A
30105	ITEM_UNMAPPED	names=Insidium_01
30109	TITLE_EVIDENCE_BLOCKED	retail=dark_title56 prod=1
30116	ITEM_UNMAPPED	names=SWORD_D_N_L1_Q_52A
30118	ITEM_UNMAPPED	names=2HSWORD_D_N_L1_Q_52A
30120	ITEM_UNMAPPED	names=POLEARM_D_N_L1_Q_52A
30122	ITEM_UNMAPPED	names=STAFF_D_N_L1_Q_52A
30124	ITEM_UNMAPPED	names=BOOK_D_N_L1_Q_52A
30126	ITEM_UNMAPPED	names=ORB_D_N_L1_Q_52A
30128	ITEM_UNMAPPED	names=BOW_D_N_L1_Q_52A
30130	ITEM_UNMAPPED	names=DAGGER_D_N_L1_Q_52A
30132	ITEM_UNMAPPED	names=MACE_D_N_L1_Q_52A
30201	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30202	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30204	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30205	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30206	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30207	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30208	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30209	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30210	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30212	ITEM_UNMAPPED	names=IDCatacombs_Certification_01,SCROLL_shield_all_50A
30213	TITLE_EVIDENCE_BLOCKED	retail=light_title57 prod=1
30216	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30224	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30226	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30228	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30229	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30230	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30231	ITEM_UNMAPPED	names=IDCatacombs_Certification_01,Key_idcatacombs_fe_01
30233	ITEM_UNMAPPED	names=%Quest_L_Goods_50a,Key_idcatacombs_fe_01
30235	ITEM_UNMAPPED	names=SWORD_N_U2_Q_55A
30236	ITEM_UNMAPPED	names=2HSWORD_N_U2_Q_55A
30237	ITEM_UNMAPPED	names=POLEARM_N_U2_Q_55A
30238	ITEM_UNMAPPED	names=STAFF_N_U2_Q_55A
30239	ITEM_UNMAPPED	names=BOOK_N_U2_Q_55A
30240	ITEM_UNMAPPED	names=ORB_N_U2_Q_55A
30241	ITEM_UNMAPPED	names=BOW_N_U2_Q_55A
30242	ITEM_UNMAPPED	names=DAGGER_N_U2_Q_55A
30243	ITEM_UNMAPPED	names=MACE_N_U2_Q_55A
30244	ITEM_UNMAPPED	names=%Quest_L_Goods_50a,IDCatacombs_Certification_01
30246	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30301	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30302	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30304	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30305	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30306	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30307	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30308	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30309	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30310	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30312	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30313	TITLE_EVIDENCE_BLOCKED	retail=dark_title57 prod=1
30316	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30324	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30326	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30328	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30329	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30330	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30331	ITEM_UNMAPPED	names=IDCatacombs_Certification_01,Key_idcatacombs_fe_01
30333	ITEM_UNMAPPED	names=%Quest_D_Goods_50a,Key_idcatacombs_fe_01
30335	ITEM_UNMAPPED	names=SWORD_D_N_U2_Q_55A
30336	ITEM_UNMAPPED	names=2HSWORD_D_N_U2_Q_55A
30337	ITEM_UNMAPPED	names=POLEARM_D_N_U2_Q_55A
30338	ITEM_UNMAPPED	names=STAFF_D_N_U2_Q_55A
30339	ITEM_UNMAPPED	names=BOOK_D_N_U2_Q_55A
30340	ITEM_UNMAPPED	names=ORB_D_N_U2_Q_55A
30341	ITEM_UNMAPPED	names=BOW_D_N_U2_Q_55A
30342	ITEM_UNMAPPED	names=DAGGER_D_N_U2_Q_55A
30343	ITEM_UNMAPPED	names=MACE_D_N_U2_Q_55A
30344	ITEM_UNMAPPED	names=%Quest_D_Goods_50a,IDCatacombs_Certification_01
30346	ITEM_UNMAPPED	names=IDCatacombs_Certification_01
30514	TITLE_EVIDENCE_BLOCKED	retail=light_title92 prod=1
30564	TITLE_EVIDENCE_BLOCKED	retail=dark_title92 prod=1
30701	TITLE_EVIDENCE_BLOCKED	retail=light_title249 prod=1
30751	TITLE_EVIDENCE_BLOCKED	retail=dark_title250 prod=1
39006	ITEM_UNMAPPED	names=SCROLL_shield_all_50A
49006	ITEM_UNMAPPED	names=SCROLL_shield_all_50A
50035	ITEM_UNMAPPED	names=Wrap_event_goldchest
50042	ITEM_UNMAPPED	names=%Quest_A_svs_event
50043	ITEM_UNMAPPED	names=%Quest_A_svs_event
50044	ITEM_UNMAPPED	names=Wrap_event_buchu_jeon
50045	ITEM_UNMAPPED	names=Event_potion_hp_mp_delay25_70a
50046	ITEM_UNMAPPED	names=Event_potion_hp_mp_delay25_60a
50058	ITEM_UNMAPPED	names=%Quest_event_ppoba_live
50059	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
50060	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
50061	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
50062	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
50063	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
50102	ITEM_UNMAPPED	names=Wrap_58ud_event_live_special
51035	ITEM_UNMAPPED	names=Wrap_event_goldchest
51042	ITEM_UNMAPPED	names=%Quest_A_svs_event
51043	ITEM_UNMAPPED	names=%Quest_A_svs_event
51044	ITEM_UNMAPPED	names=Wrap_event_buchu_jeon
51045	ITEM_UNMAPPED	names=Event_potion_hp_mp_delay25_70a
51046	ITEM_UNMAPPED	names=Event_potion_hp_mp_delay25_60a
51059	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
51060	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
51061	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
51062	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
51063	ITEM_UNMAPPED	names=%Quest_event_ldice_card_01
80034	ITEM_UNMAPPED	names=%Quest_A_BranchLunarEvent_10a
80035	ITEM_UNMAPPED	names=%Quest_A_BranchLunarEvent_10b
80036	ITEM_UNMAPPED	names=%Quest_A_BranchLunarEvent_10c
80037	ITEM_UNMAPPED	names=%Quest_A_BranchLunarEvent_10a
80038	ITEM_UNMAPPED	names=%Quest_A_BranchLunarEvent_10b
80039	ITEM_UNMAPPED	names=%Quest_A_BranchLunarEvent_10c
80072	ITEM_UNMAPPED	names=%Quest_A_BranchWinterEvent_10a
80074	ITEM_UNMAPPED	names=%Quest_A_BranchWinterEvent_10a
80135	ITEM_UNMAPPED	names=%Quest_L_BranchRiftEvent_10a
80137	ITEM_UNMAPPED	names=%Quest_L_BranchRiftEvent_10a
80139	ITEM_UNMAPPED	names=%Quest_L_BranchRiftEvent_10a
80141	ITEM_UNMAPPED	names=%Quest_L_BranchRiftEvent_10a
80143	ITEM_UNMAPPED	names=%Quest_D_BranchRiftEvent_10a
80145	ITEM_UNMAPPED	names=%Quest_D_BranchRiftEvent_10a
80147	ITEM_UNMAPPED	names=%Quest_D_BranchRiftEvent_10a
80149	ITEM_UNMAPPED	names=%Quest_D_BranchRiftEvent_10a
80230	ITEM_UNMAPPED	names=%Quest_Branch_Lotto_Event_01
80441	ITEM_UNMAPPED	names=Shopmaterial_co_06a
80480	ITEM_UNMAPPED	names=world_wrap_Guide_enchant_01
80482	ITEM_UNMAPPED	names=world_wrap_Guide_enchant_01
80484	ITEM_UNMAPPED	names=world_wrap_Guide_enchant_01
80486	ITEM_UNMAPPED	names=world_wrap_Guide_enchant_01
80487	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80491	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80500	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80508	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80512	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80513	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80517	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80526	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80534	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80538	ITEM_UNMAPPED	names=event_SCROLL_speed_atk_50A,event_SCROLL_speed_casting_50A,event_SCROLL_speed_run_50A
80555	ITEM_UNMAPPED	names=world_wrap_Guide_enchant_01
80556	ITEM_UNMAPPED	names=world_wrap_Guide_enchant_01
80559	ITEM_UNMAPPED	names=world_wrap_Guide_enchant_01
80560	ITEM_UNMAPPED	names=world_wrap_Guide_enchant_01
80587	ITEM_UNMAPPED	names=event_scroll_init_coolt_idldf5_under_rune_02
80588	ITEM_UNMAPPED	names=SCROLL_regist_fire_60A,SCROLL_regist_water_60A,SCROLL_shield_all_70A
80592	ITEM_UNMAPPED	names=event_scroll_init_coolt_idldf5_under_rune_02
80593	ITEM_UNMAPPED	names=SCROLL_regist_fire_60A,SCROLL_regist_water_60A,SCROLL_shield_all_70A
80626	ITEM_UNMAPPED	names=%Quest_Branch_MiniTrump_Event_01
80631	ITEM_UNMAPPED	names=%Quest_Branch_MiniTrump_Event_01
80632	ITEM_UNMAPPED	names=%Quest_Branch_MiniTrump_Event_01
80633	ITEM_UNMAPPED	names=%Quest_Branch_MiniTrump_Event_02
80634	ITEM_UNMAPPED	names=%Quest_Branch_MiniTrump_Event_02
80669	ITEM_UNMAPPED	names=%Quest_S4_world_medal_05_PVP_01
80670	ITEM_UNMAPPED	names=%Quest_S4_world_medal_05_SAFE_01
80671	ITEM_UNMAPPED	names=%Quest_S4_world_medal_05_PVP_01
80672	ITEM_UNMAPPED	names=%Quest_S4_world_medal_05_SAFE_01
80673	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_01
80674	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_02
80675	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_03
80676	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_04
80678	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_01
80679	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_02
80680	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_03
80681	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_04
80697	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_05
80698	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_06
80699	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_07
80700	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_08
80701	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_05
80702	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_06
80703	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_07
80704	ITEM_UNMAPPED	names=%Quest_Branch_Cashquest_Event_08
80707	ITEM_UNMAPPED	names=%Quest_Branch_Spring_Event_01
80833	ITEM_UNMAPPED	names=%Quest_Branch_toy_Event_01
80899	ITEM_UNMAPPED	names=%Quest_Branch_axesoup_Event_01
80960	ITEM_UNMAPPED	names=world_shape_item_padet_01
80989	EXP_ZERO_RETAIL	prod=1
80990	EXP_ZERO_RETAIL	prod=1
