quest_id,condition,step_section,counter_section,required,source_type,monster_count,monsters
13941,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,3,ldf5_fortress_7011_gbboss_fi_dr_65_ah ldf5_fortress_7011_gbboss_fi_1_dr_65_ah ldf5_fortress_7011_gbboss_ra_dr_65_ah ldf5_fortress_7011_gbboss_ra_1_dr_65_ah ldf5_fortress_7011_gbboss_wi_dr_65_ah ldf5_fortress_7011_gbboss_wi_1_dr_65_ah
13942,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ldf5_fortress_7011_door_dr
13943,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,6,ab1_1011_outside_guard_as_dr_1 ab1_1011_outside_guard_as_dr_2 ab1_1011_outside_guard_as_dr_3 ab1_1011_outside_guard_as_dr_4 ab1_1011_outside_guard_as_dr_5 ab1_1011_outside_guard_ra_dr_1 ab1_1011_outside_guard_ra_dr_2 ab1_1011_outside_guard_ra_dr_3 ab1_1011_outside_guard_ra_dr_4 ab1_1011_outside_guard_ra_dr_5 ab1_1011_outside_guard_wi_dr_1 ab1_1011_outside_guard_wi_dr_2 ab1_1011_outside_guard_wi_dr_3 ab1_1011_outside_guard_wi_dr_4 ab1_1011_outside_guard_wi_dr_5 ab1_1011_inside_guard_as_dr_1 ab1_1011_inside_guard_as_dr_2 ab1_1011_inside_guard_as_dr_3 ab1_1011_inside_guard_as_dr_4 ab1_1011_inside_guard_as_dr_5 ab1_1011_inside_guard_ra_dr_1 ab1_1011_inside_guard_ra_dr_2 ab1_1011_inside_guard_ra_dr_3 ab1_1011_inside_guard_ra_dr_4 ab1_1011_inside_guard_ra_dr_5 ab1_1011_inside_guard_wi_dr_1 ab1_1011_inside_guard_wi_dr_2 ab1_1011_inside_guard_wi_dr_3 ab1_1011_inside_guard_wi_dr_4 ab1_1011_inside_guard_wi_dr_5
13944,Progress(SECTION_0==0; SECTION_1<3),0,1,3,simpleQuest,2,ab1_1011_outside_guard_fi_dr_1 ab1_1011_outside_guard_fi_dr_2 ab1_1011_outside_guard_fi_dr_3 ab1_1011_outside_guard_fi_dr_4 ab1_1011_outside_guard_fi_dr_5 ab1_1011_inside_guard_fi_dr_1 ab1_1011_inside_guard_fi_dr_2 ab1_1011_inside_guard_fi_dr_3 ab1_1011_inside_guard_fi_dr_4 ab1_1011_inside_guard_fi_dr_5
13946,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,5,ab1_1011_boss_dr_1 ab1_1011_boss_dr_2 ab1_1011_boss_dr_3 ab1_1011_boss_dr_4 ab1_1011_boss_dr_5
13947,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,4,ab1_1011_page2_guard_fi_dr ab1_1011_page2_guard_wi_dr ab1_1011_page2_guard_as_dr ab1_1011_page2_guard_ra_dr
13955,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,1,idab1_ere_4floor_drakan_fi_73_an idab1_ere_3floor_drakan_fi_73_an idab1_ere_2floor_drakan_fi_73_an idab1_ere_1floor_drakan_fi_73_an idab1_ere_4key_drakan_fi_73_an idab1_ere_3key_drakan_fi_73_an idab1_ere_2key_drakan_fi_73_an idab1_ere_1key_drakan_fi_73_an idab1_ere_abuse_drakan_fi_73_an idab1_ere_drakan_prison_fi_73_an idab1_ere_drakan_talk_fi_73_an idab1_ere_drakan_torture_fi_73_an idab1_ere_drakan_sleep_fi_73_an idab1_ere_drakan_box_fi_73_an idab1_ere_drakan_woker_fi_74_ae idab1_ere_1round_4key_d_fi_73_an
13963,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,2,ideternity_war_6_buff_named_75_ah ideternity_war_12_buff_named_75_ah
13964,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ideternity_war_opboss_d_kn_75_al
13966,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,2,ideternity_war_score_named_01_75_ah ideternity_war_score_named_02_75_ah
13973,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,2,ideternity_war_6_buff_named_55_ah ideternity_war_12_buff_named_55_ah
13974,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ideternity_war_opboss_d_kn_55_al
13976,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,2,ideternity_war_score_named_01_55_ah ideternity_war_score_named_02_55_ah
14203,Progress(SECTION_0==0; SECTION_1<8),0,1,8,simpleQuest,2,lf2a_statuet_49_an lf2a_statuet_50_an
14204,Progress(SECTION_0==0; SECTION_1<8),0,1,8,simpleQuest,2,lf2a_tauric_47_an lf2a_tauric_48_an
14252,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,iddf3_nagawiengineernamedd_47_ae_sp
14277,Progress(SECTION_0==0; SECTION_1<7),0,1,7,simpleQuest,1,souledstonedrenmd_34_ae souledstonearenmd_35_ae shadowstalkerrenamed_34_ae shadowstalkernamedd_35_ae samnamedd_35_ae rollingwhillnamedd_36_ae gargoyledf2named_36_ae
15001,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,2,lf5_a_varanus_55_n lf5_a_varanus_56_n
15014,Progress(SECTION_0==0; SECTION_1<7),0,1,7,simpleQuest,2,lf5_b_varanus_56_an lf5_b_varanus_57_an
15020,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,1,lf5_c_newspecies_fi_57_an
15024,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,2,lf5_c_harpy_57_an lf5_c_harpy_58_an
15032,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,8,lf5_p1_sharkspecies_wi_58_ah lf5_p1_sharkspecies_wi_59_ah lf5_p1_sharkspecies_wi_60_ah lf5_p1_sharkspecies_pr_58_ah lf5_p1_sharkspecies_pr_59_ah lf5_p1_sharkspecies_pr_60_ah lf5_p1_sharkspecies_fi_58_ah lf5_p1_sharkspecies_fi_59_ah lf5_p1_sharkspecies_fi_60_ah lf5_p1_sharkspecies_as_58_ah lf5_p1_sharkspecies_as_58_hide_ah lf5_p1_sharkspecies_as_59_ah lf5_p1_sharkspecies_as_59_hide_ah lf5_p1_sharkspecies_as_60_ah lf5_p1_sharkspecies_as_60_hide_ah
15033,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,lf5_p1_itemnm_sharkspecies_fi_65_ah
15040,Progress(SECTION_0==0; SECTION_1<9),0,1,9,simpleQuest,1,lf5_d_neutfly_58_n
15041,Progress(SECTION_0==0; SECTION_1<8),0,1,8,simpleQuest,4,lf5_d_brohum_m_forest_58_an lf5_d_brohum_m_forest_59_an lf5_d_brohum_m_young_forest_58_an lf5_d_brohum_m_young_forest_59_an
15050,Progress(SECTION_0==0; SECTION_1<7),0,1,7,simpleQuest,2,lf5_e_nepilim_59_an lf5_e_nepilim_60_an
15051,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,1,lf5_q_e_vri_strike_gu_62_an
15054,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,1,lf5_e_gargoyle_59_an
15060,Progress(SECTION_0==0; SECTION_1<8),0,1,8,simpleQuest,2,lf5_f_drakan_60_an lf5_f_drakan_61_an
15062,Progress(SECTION_0==0; SECTION_1<7),0,1,7,simpleQuest,2,lf5_f_xipeto_60_an lf5_f_xipeto_61_an
15065,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,4,lf5_f_nagawarrior_60_an lf5_f_nagawarrior_61_an lf5_f_nagamage_60_an lf5_f_nagamage_61_an blf6_nagamage_b2_66_d blf6_nagamage_b2_67_d blf6_nagamage_b2_68_d blf6_nagamage_b2_69_d blf6_nagamage_b2_70_d blf6_nagamage_b2_71_d blf6_nagamage_b2_72_d blf6_nagamage_b2_73_d blf6_nagamage_b2_74_d blf6_nagamage_b2_75_d
15073,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,2,lf5_h_lizardmanfighter_61_an lf5_h_lizardmanfighter_62_an
15074,Progress(SECTION_0==0; SECTION_1<8),0,1,8,simpleQuest,2,lf5_h_sheluk_61_an lf5_h_sheluk_62_an
15081,Progress(SECTION_0==0; SECTION_1<8),0,1,8,simpleQuest,2,lf5_i_guardian_63_an lf5_i_guardian_64_an
15082,Progress(SECTION_0==0; SECTION_1<8),0,1,8,simpleQuest,2,lf5_i_hippolizard_63_an lf5_i_hippolizard_64_an
15083,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,lf5_i_itemnm_tiamatagent_60_af
15091,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,2,lf5_p2_cyclops_63_an lf5_p2_cyclops_strong_65_an
15092,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,18,lf5_p2_ice_h_vritra_fi_63_ae lf5_p2_ice_h_vritra_ra_63_ae lf5_p2_ice_h_vritra_kn_63_ae lf5_p2_ice_h_vritra_gu_63_ae lf5_p2_ice_h_vritra_wi_63_ae lf5_p2_ice_h_vritra_as_63_hide_ae lf5_p2_ice_h_vritra_fi_64_ae lf5_p2_ice_h_vritra_ra_64_ae
15100,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,2,lf5_j_octaside_64_an lf5_j_octaside_65_an
15104,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,2,lf5_j_sandshark_64_an lf5_j_sandshark_65_an
15201,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,6,lf5_p1_sharkspecies_wi_58_ah lf5_p1_sharkspecies_wi_59_ah lf5_p1_sharkspecies_wi_60_ah lf5_p1_sharkspecies_pr_58_ah lf5_p1_sharkspecies_pr_59_ah lf5_p1_sharkspecies_pr_60_ah
15202,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,2,lf5_p1_sharkspecies_fi_58_ah lf5_p1_sharkspecies_fi_59_ah lf5_p1_sharkspecies_fi_60_ah lf5_p1_sharkspecies_as_58_ah lf5_p1_sharkspecies_as_58_hide_ah lf5_p1_sharkspecies_as_59_ah lf5_p1_sharkspecies_as_59_hide_ah lf5_p1_sharkspecies_as_60_ah lf5_p1_sharkspecies_as_60_hide_ah
15203,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,1,lf5_p1_varanus_58_n
15324,Progress(SECTION_0==0; SECTION_1<20),0,1,20,simpleQuest,7,lf5_j_tauricre_64_an lf5_j_tauricre_65_an lf5_j_octaside_64_an lf5_j_octaside_65_an lf5_j_sandshark_64_an lf5_j_sandshark_65_an lf5_j_worm_horn_64_an
15325,Progress(SECTION_0==0; SECTION_1<30),0,1,30,simpleQuest,5,lf4_c5_drakanfi_vil_55_ae lf4_c5_drakanfi_vil_talk_55_ae lf4_c5_drakanfi_vil_order_55_ae lf4_c5_drakanfi_vil_65_ae lf4_c5_drakanfi_vil_talk_65_ae lf4_c5_drakanfi_vil_order_65_ae lf4_sp_c5_drakanfi_vil_55_ae lf4_sp_c5_drakanfi_vil_talk_55_ae lf4_sp_c5_drakanfi_vil_order_55_ae lf4_c5_drakanas_vil_65_ae lf4_c5_drakanas_vil_talk_65_ae lf4_c5_drakanas_vil_order_65_ae lf4_sp_c5_drakanas_vil_55_ae lf4_sp_c5_drakanas_vil_talk_55_ae lf4_sp_c5_drakanas_vil_order_55_ae lf4_c5_drakanra_vil_65_ae lf4_c5_drakanra_vil_talk_65_ae lf4_c5_drakanra_vil_order_65_ae lf4_sp_c5_drakanra_vil_55_ae lf4_sp_c5_drakanra_vil_talk_55_ae lf4_sp_c5_drakanra_vil_order_55_ae lf4_c5_drakanwi_vil_65_ae lf4_c5_drakanwi_vil_talk_65_ae lf4_c5_drakanwi_vil_read_65_ae lf4_sp_c5_drakanwi_vil_55_ae lf4_sp_c5_drakanwi_vil_talk_55_ae lf4_sp_c5_drakanwi_vil_read_55_ae lf4_c5_drakanpr_vil_65_ae lf4_c5_drakanpr_vil_talk_65_ae lf4_c5_drakanpr_vil_read_65_ae lf4_sp_c5_drakanpr_vil_55_ae lf4_sp_c5_drakanpr_vil_talk_55_ae lf4_sp_c5_drakanpr_vil_read_55_ae
15326,Progress(SECTION_0==0; SECTION_1<10),0,1,10,simpleQuest,6,df5_p1_cellatu_strong_65_ae df5_p1_driton_strong_65_ae df5_p2_lobster_strong_65_ae df5_p2_tesinon_strong_65_ae df5_i_nepilim1_strong_65_ae df5_i_nepilim2_strong_65_ae
15406,Progress(SECTION_0==0; SECTION_1<4),0,1,4,simpleQuest,1,ab1_fieldctrl_eresh_wi_65_ae
15407,Progress(SECTION_0==0; SECTION_1<4),0,1,4,simpleQuest,1,ab1_fieldctrl_vritra_ra_65_ae
15408,Progress(SECTION_0==0; SECTION_1<4),0,1,4,simpleQuest,1,ab1_fieldctrl_vritra_2_ra_65_ae
15409,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ab1_worldraid_boss_tank_hard_65_al
15410,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,1,ab1_worldraid_boss_tank_hard_65_2_al
15411,Progress(SECTION_0==0; SECTION_1<2),0,1,2,simpleQuest,6,ab1_new_kuillus_rune_2_n_65_an ab1_new_graveknight_equip_2_n_65_ae ab1_new_drake_horn_2_65_ae ab1_new_gargoylenamed_2_65_ae ab1_new_graveknight_equip_3_n_65_ae ab1_new_drake_horn_3_65_ae
15412,Progress(SECTION_0==0; SECTION_1<2),0,1,2,simpleQuest,6,ab1_new_neuth2named_2_65_ah ab1_new_kuillus_rune_3_n_65_an ab1_new_drakenamed_2_65_ah ab1_new_drakenamed_3_65_ah ab1_new_neuth2named_3_65_ah ab1_new_kuillus_rune_4_n_65_an
15413,Progress(SECTION_0==0; SECTION_1<2),0,1,2,simpleQuest,6,ab1_new_brohum_m_sea_2_n_65_an ab1_new_brohum_m_sea_3_n_65_an ab1_new_brohum_m_sea_4_n_65_an ab1_new_graveknight_equip_4_n_65_ae ab1_new_gargoylenamed_3_65_ae ab1_new_gargoylenamed_4_65_ae
15414,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v01ctrl_da_fi_65_ae ab1_v01ctrl_da_pr_65_ae ab1_v01ctrl_da_ra_65_ae ab1_v01ctrl_da_as_65_ae ab1_v01ctrl_da_wi_65_ae
15415,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v02ctrl_da_fi_65_ae ab1_v02ctrl_da_pr_65_ae ab1_v02ctrl_da_ra_65_ae ab1_v02ctrl_da_as_65_ae ab1_v02ctrl_da_wi_65_ae
15416,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v03ctrl_da_fi_65_ae ab1_v03ctrl_da_pr_65_ae ab1_v03ctrl_da_ra_65_ae ab1_v03ctrl_da_as_65_ae ab1_v03ctrl_da_wi_65_ae
15417,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v04ctrl_da_fi_65_ae ab1_v04ctrl_da_pr_65_ae ab1_v04ctrl_da_ra_65_ae ab1_v04ctrl_da_as_65_ae ab1_v04ctrl_da_wi_65_ae
15418,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v05ctrl_da_fi_65_ae ab1_v05ctrl_da_pr_65_ae ab1_v05ctrl_da_ra_65_ae ab1_v05ctrl_da_as_65_ae ab1_v05ctrl_da_wi_65_ae
15419,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v06ctrl_da_fi_65_ae ab1_v06ctrl_da_pr_65_ae ab1_v06ctrl_da_ra_65_ae ab1_v06ctrl_da_as_65_ae ab1_v06ctrl_da_wi_65_ae
15420,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v13ctrl_da_fi_65_ae ab1_v13ctrl_da_pr_65_ae ab1_v13ctrl_da_ra_65_ae ab1_v13ctrl_da_as_65_ae ab1_v13ctrl_da_wi_65_ae
15421,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v14ctrl_da_fi_65_ae ab1_v14ctrl_da_pr_65_ae ab1_v14ctrl_da_ra_65_ae ab1_v14ctrl_da_as_65_ae ab1_v14ctrl_da_wi_65_ae
15422,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v15ctrl_da_fi_65_ae ab1_crotan_v_da_fi_65_01_ae ab1_ramiren_v_da_fi_65_01_ae ab1_crotan_v_da_fi_65_02_ae ab1_ramiren_v_da_fi_65_02_ae ab1_crotan_v_da_fi_65_03_ae ab1_ramiren_v_da_fi_65_03_ae ab1_crotan_v_da_fi_65_04_ae ab1_ramiren_v_da_fi_65_04_ae ab1_crotan_v_da_fi_65_05_ae ab1_ramiren_v_da_fi_65_05_ae ab1_crotan_v_da_fi_65_06_ae ab1_ramiren_v_da_fi_65_06_ae ab1_ramiren_test_da_fi_65_06_ae ab1_v15ctrl_da_pr_65_ae ab1_crotan_v_da_pr_65_01_ae ab1_ramiren_v_da_pr_65_01_ae ab1_crotan_v_da_pr_65_02_ae ab1_ramiren_v_da_pr_65_02_ae ab1_crotan_v_da_pr_65_03_ae ab1_ramiren_v_da_pr_65_03_ae ab1_crotan_v_da_pr_65_04_ae ab1_ramiren_v_da_pr_65_04_ae ab1_crotan_v_da_pr_65_05_ae ab1_ramiren_v_da_pr_65_05_ae ab1_crotan_v_da_pr_65_06_ae ab1_ramiren_v_da_pr_65_06_ae ab1_ramiren_test_da_pr_65_06_ae ab1_v15ctrl_da_ra_65_ae ab1_crotan_v_da_ra_65_01_ae ab1_ramiren_v_da_ra_65_01_ae ab1_crotan_v_da_ra_65_02_ae ab1_ramiren_v_da_ra_65_02_ae ab1_crotan_v_da_ra_65_03_ae ab1_ramiren_v_da_ra_65_03_ae ab1_crotan_v_da_ra_65_04_ae ab1_ramiren_v_da_ra_65_04_ae ab1_crotan_v_da_ra_65_05_ae ab1_ramiren_v_da_ra_65_05_ae ab1_crotan_v_da_ra_65_06_ae ab1_ramiren_v_da_ra_65_06_ae ab1_ramiren_test_da_ra_65_06_ae ab1_v15ctrl_da_as_65_ae ab1_crotan_v_da_as_65_01_ae ab1_ramiren_v_da_as_65_01_ae ab1_crotan_v_da_as_65_02_ae ab1_ramiren_v_da_as_65_02_ae ab1_crotan_v_da_as_65_03_ae ab1_ramiren_v_da_as_65_03_ae ab1_crotan_v_da_as_65_04_ae ab1_ramiren_v_da_as_65_04_ae ab1_crotan_v_da_as_65_05_ae ab1_ramiren_v_da_as_65_05_ae ab1_crotan_v_da_as_65_06_ae ab1_ramiren_v_da_as_65_06_ae ab1_ramiren_test_da_as_65_06_ae ab1_v15ctrl_da_wi_65_ae ab1_crotan_v_da_wi_65_01_ae ab1_ramiren_v_da_wi_65_01_ae ab1_crotan_v_da_wi_65_02_ae ab1_ramiren_v_da_wi_65_02_ae ab1_crotan_v_da_wi_65_03_ae ab1_ramiren_v_da_wi_65_03_ae ab1_crotan_v_da_wi_65_04_ae ab1_ramiren_v_da_wi_65_04_ae ab1_crotan_v_da_wi_65_05_ae ab1_ramiren_v_da_wi_65_05_ae ab1_crotan_v_da_wi_65_06_ae ab1_ramiren_v_da_wi_65_06_ae ab1_ramiren_test_da_wi_65_06_ae
15423,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v16ctrl_da_fi_65_ae ab1_v16ctrl_da_pr_65_ae ab1_v16ctrl_da_ra_65_ae ab1_v16ctrl_da_as_65_ae ab1_v16ctrl_da_wi_65_ae
15424,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v07ctrl_da_fi_65_ae ab1_v07ctrl_da_pr_65_ae ab1_v07ctrl_da_ra_65_ae ab1_v07ctrl_da_as_65_ae ab1_v07ctrl_da_wi_65_ae
15425,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v08ctrl_da_fi_65_ae ab1_v08ctrl_da_pr_65_ae ab1_v08ctrl_da_ra_65_ae ab1_v08ctrl_da_as_65_ae ab1_v08ctrl_da_wi_65_ae
15426,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v09ctrl_da_fi_65_ae ab1_v09ctrl_da_pr_65_ae ab1_v09ctrl_da_ra_65_ae ab1_v09ctrl_da_as_65_ae ab1_v09ctrl_da_wi_65_ae
15427,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v10ctrl_da_fi_65_ae ab1_v10ctrl_da_pr_65_ae ab1_v10ctrl_da_ra_65_ae ab1_v10ctrl_da_as_65_ae ab1_v10ctrl_da_wi_65_ae
15428,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v11ctrl_da_fi_65_ae ab1_v11ctrl_da_pr_65_ae ab1_v11ctrl_da_ra_65_ae ab1_v11ctrl_da_as_65_ae ab1_v11ctrl_da_wi_65_ae
15429,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v12ctrl_da_fi_65_ae ab1_v12ctrl_da_pr_65_ae ab1_v12ctrl_da_ra_65_ae ab1_v12ctrl_da_as_65_ae ab1_v12ctrl_da_wi_65_ae
15430,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v01ctrl_eresh_fi_65_ae ab1_v01ctrl_eresh_pr_65_ae ab1_v01ctrl_eresh_ra_65_ae ab1_v01ctrl_eresh_as_65_ae ab1_v01ctrl_eresh_wi_65_ae
15431,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v02ctrl_eresh_fi_65_ae ab1_v02ctrl_eresh_pr_65_ae ab1_v02ctrl_eresh_ra_65_ae ab1_v02ctrl_eresh_as_65_ae ab1_v02ctrl_eresh_wi_65_ae
15432,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v03ctrl_eresh_fi_65_ae ab1_v03ctrl_eresh_pr_65_ae ab1_v03ctrl_eresh_ra_65_ae ab1_v03ctrl_eresh_as_65_ae ab1_v03ctrl_eresh_wi_65_ae
15433,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v04ctrl_eresh_fi_65_ae ab1_v04ctrl_eresh_pr_65_ae ab1_v04ctrl_eresh_ra_65_ae ab1_v04ctrl_eresh_as_65_ae ab1_v04ctrl_eresh_wi_65_ae
15434,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v05ctrl_eresh_fi_65_ae ab1_v05ctrl_eresh_pr_65_ae ab1_v05ctrl_eresh_ra_65_ae ab1_v05ctrl_eresh_as_65_ae ab1_v05ctrl_eresh_wi_65_ae
15435,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v06ctrl_eresh_fi_65_ae ab1_v06ctrl_eresh_pr_65_ae ab1_v06ctrl_eresh_ra_65_ae ab1_v06ctrl_eresh_as_65_ae ab1_v06ctrl_eresh_wi_65_ae
15436,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v13ctrl_eresh_fi_65_ae ab1_v13ctrl_eresh_pr_65_ae ab1_v13ctrl_eresh_ra_65_ae ab1_v13ctrl_eresh_as_65_ae ab1_v13ctrl_eresh_wi_65_ae
15437,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v14ctrl_eresh_fi_65_ae ab1_att_eresh_fi_65_ae ab1_v14ctrl_eresh_pr_65_ae ab1_att_eresh_pr_65_ae ab1_v14ctrl_eresh_ra_65_ae ab1_att_eresh_ra_65_ae ab1_v14ctrl_eresh_as_65_ae ab1_att_eresh_as_65_ae ab1_v14ctrl_eresh_wi_65_ae ab1_att_eresh_wi_65_ae
15438,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v15ctrl_eresh_fi_65_ae ab1_v15ctrl_eresh_pr_65_ae ab1_v15ctrl_eresh_ra_65_ae ab1_v15ctrl_eresh_as_65_ae ab1_v15ctrl_eresh_wi_65_ae
15439,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v16ctrl_eresh_fi_65_ae ab1_v16ctrl_eresh_pr_65_ae ab1_v16ctrl_eresh_ra_65_ae ab1_v16ctrl_eresh_as_65_ae ab1_v16ctrl_eresh_wi_65_ae
15440,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v07ctrl_vritra_fi_65_ae ab1_v07ctrl_vritra_pr_65_ae ab1_v07ctrl_vritra_ra_65_ae ab1_v07ctrl_vritra_as_65_ae ab1_v07ctrl_vritra_wi_65_ae
15441,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v08ctrl_vritra_fi_65_ae ab1_v08ctrl_vritra_pr_65_ae ab1_v08ctrl_vritra_ra_65_ae ab1_v08ctrl_vritra_as_65_ae ab1_v08ctrl_vritra_wi_65_ae
15442,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v09ctrl_vritra_fi_65_ae ab1_v09ctrl_vritra_pr_65_ae ab1_v09ctrl_vritra_ra_65_ae ab1_v09ctrl_vritra_as_65_ae ab1_v09ctrl_vritra_wi_65_ae
15443,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v10ctrl_vritra_fi_65_ae ab1_v10ctrl_vritra_pr_65_ae ab1_v10ctrl_vritra_ra_65_ae ab1_v10ctrl_vritra_as_65_ae ab1_v10ctrl_vritra_wi_65_ae
15444,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v11ctrl_vritra_fi_65_ae ab1_v11ctrl_vritra_pr_65_ae ab1_v11ctrl_vritra_ra_65_ae ab1_v11ctrl_vritra_as_65_ae ab1_v11ctrl_vritra_wi_65_ae
15445,Progress(SECTION_0==0; SECTION_1<5),0,1,5,simpleQuest,5,ab1_v12ctrl_vritra_fi_65_ae ab1_v12ctrl_vritra_pr_65_ae ab1_v12ctrl_vritra_ra_65_ae ab1_v12ctrl_vritra_as_65_ae ab1_v12ctrl_vritra_wi_65_ae
15471,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,12,ab1_v01_da_fi_boss_65_ae ab1_v03_da_fi_boss_65_ae ab1_v05_da_fi_boss_65_ae ab1_v01_eresh_fi_boss_65_ae ab1_v03_eresh_fi_boss_65_ae ab1_v05_eresh_fi_boss_65_ae ab1_v01_da_pr_65_ae ab1_v03_da_pr_65_ae ab1_v05_da_pr_65_ae ab1_v01_eresh_pr_65_ae ab1_v03_eresh_pr_65_ae ab1_v05_eresh_pr_65_ae
15472,Progress(SECTION_0==0; SECTION_1<1),0,1,1,simpleQuest,12,ab1_v02_da_fi_boss_65_ae ab1_v04_da_fi_boss_65_ae ab1_v06_da_fi_boss_65_ae ab1_v02_eresh_fi_boss_65_ae ab1_v04_eresh_fi_boss_65_ae ab1_v06_eresh_fi_boss_65_ae ab1_v02_da_pr_65_ae ab1_v04_da_pr_65_ae ab1_v06_da_pr_65_ae ab1_v02_eresh_pr_65_ae ab1_v04_eresh_pr_65_ae ab1_v06_eresh_pr_65_ae
