quest_id,quest_xml,quest_xml_sha256,route_type,npc_id,source_node,source_status,target_node,target_status,actual_page,expected_page,expected_page_id,client_actions,client_source_file,client_source_sha256,legacy_template_type,legacy_source_git_object,legacy_source_sha256,audit_status,fix_status,unresolved_reason
17506,src/main/resources/aion/data/static_data/quest_definition/quests/17506.xml,b747985b12f0c733c863f9f50e92ac8c74dfea789a9f312f593ba37cf3a89a6e,NPC_REPORT,806266,k15,START,reward,REWARD,DEFAULT_SUCCESS,DEFAULT_SUCCESS,10002,1009,10000_19999/quest_q17506.html,015980817945de69b2f25a32f666d0f6b89c52995dd0390a0cf869d8c32c137a,kill_in_world,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current report action or status timing differs from the legacy template contract
17506,src/main/resources/aion/data/static_data/quest_definition/quests/17506.xml,b747985b12f0c733c863f9f50e92ac8c74dfea789a9f312f593ba37cf3a89a6e,NPC_START,806267,unaccepted,NONE,started,START,SELECT_NONE,SELECT_NONE,4762,20000 20001,10000_19999/quest_q17506.html,015980817945de69b2f25a32f666d0f6b89c52995dd0390a0cf869d8c32c137a,kill_in_world,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
17526,src/main/resources/aion/data/static_data/quest_definition/quests/17526.xml,998a496204d552f61f6db7efbe66b646593db67f0019740df555b387fb01528d,NPC_REPORT,806781,k1,START,reward,REWARD,DEFAULT_SUCCESS,DEFAULT_SUCCESS,10002,1009,10000_19999/quest_q17526.html,0b86eb99e1d50a7e1021e6f1502ae4f522734248bc731b20bfd4fa98e0c7f1fa,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
17526,src/main/resources/aion/data/static_data/quest_definition/quests/17526.xml,998a496204d552f61f6db7efbe66b646593db67f0019740df555b387fb01528d,NPC_START,806781,unaccepted,NONE,started,START,SELECT_NONE,SELECT_NONE,4762,20000 20001,10000_19999/quest_q17526.html,0b86eb99e1d50a7e1021e6f1502ae4f522734248bc731b20bfd4fa98e0c7f1fa,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
17541,src/main/resources/aion/data/static_data/quest_definition/quests/17541.xml,b3c7603d2d2ee57a8dffd4c3b782c14d96be84fc6e6e0388a59625295902136b,NPC_REPORT,799553,ready,START,reward,REWARD,DEFAULT_SUCCESS,DEFAULT_SUCCESS,10002,1009,10000_19999/quest_q17541.html,33f74295b33ae7c5594ea7c7880f62a5e1e5124529e85abcb9facddf0cfa2008,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
17541,src/main/resources/aion/data/static_data/quest_definition/quests/17541.xml,b3c7603d2d2ee57a8dffd4c3b782c14d96be84fc6e6e0388a59625295902136b,NPC_START,799553,unaccepted,NONE,started,START,SELECT_NONE,SELECT_NONE,4762,20000 20001,10000_19999/quest_q17541.html,33f74295b33ae7c5594ea7c7880f62a5e1e5124529e85abcb9facddf0cfa2008,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
17550,src/main/resources/aion/data/static_data/quest_definition/quests/17550.xml,a8ce2fd4247c0be8db84c6f90994bcd2e046763950e1031debf895c7c4915d6a,NPC_REPORT,806789,started,START,reward,REWARD,DEFAULT_SUCCESS,DEFAULT_SUCCESS,10002,1009,10000_19999/quest_q17550.html,ad515f77064907c4685f5e5387fbe0e1177a6e1a718e7ca5fe9c2915d9242368,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
17550,src/main/resources/aion/data/static_data/quest_definition/quests/17550.xml,a8ce2fd4247c0be8db84c6f90994bcd2e046763950e1031debf895c7c4915d6a,NPC_START,806134,unaccepted,NONE,started,START,SELECT_NONE,SELECT_NONE,4762,20000 20001,10000_19999/quest_q17550.html,ad515f77064907c4685f5e5387fbe0e1177a6e1a718e7ca5fe9c2915d9242368,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18030,src/main/resources/aion/data/static_data/quest_definition/quests/18030.xml,37265730d01b41f9b346b87b5b68bcd62bd9b23b286935527fe1fc220847ec52,NPC_REPORT,801281,a3b3c3d5e1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18030.html,41dba9c6aeab6eac2cad6fdfb6268823911348f0233c3aaed60dbe895c2a860e,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18030,src/main/resources/aion/data/static_data/quest_definition/quests/18030.xml,37265730d01b41f9b346b87b5b68bcd62bd9b23b286935527fe1fc220847ec52,NPC_START,801281,unaccepted,NONE,a0b0c0d0e0,START,SELECT1,SELECT1,1011,20000 20001,10000_19999/quest_q18030.html,41dba9c6aeab6eac2cad6fdfb6268823911348f0233c3aaed60dbe895c2a860e,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18031,src/main/resources/aion/data/static_data/quest_definition/quests/18031.xml,56bf2678286d1d748c067d7fb44f38e0069e6be69167b62a2f8a21bcada08211,NPC_REPORT,801281,a1b1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18031.html,4a3b6a41ddeef5202411c84e7d8188fd3fd6c61cfc0c470c47f22db44b5838d0,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18031,src/main/resources/aion/data/static_data/quest_definition/quests/18031.xml,56bf2678286d1d748c067d7fb44f38e0069e6be69167b62a2f8a21bcada08211,NPC_START,801281,unaccepted,NONE,a0b0,START,SELECT1,SELECT1,1011,20000 20001,10000_19999/quest_q18031.html,4a3b6a41ddeef5202411c84e7d8188fd3fd6c61cfc0c470c47f22db44b5838d0,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18032,src/main/resources/aion/data/static_data/quest_definition/quests/18032.xml,c3da2ee56a40ac1cc8e86a58571c560785c474b7369cc8f7859ee3b1a8889f2a,NPC_REPORT,801281,k40,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18032.html,b49d0256adbcb8d0d3f779723895c787be97c448223afe46975988bd4d99d194,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18032,src/main/resources/aion/data/static_data/quest_definition/quests/18032.xml,c3da2ee56a40ac1cc8e86a58571c560785c474b7369cc8f7859ee3b1a8889f2a,NPC_START,801281,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,20000 20001,10000_19999/quest_q18032.html,b49d0256adbcb8d0d3f779723895c787be97c448223afe46975988bd4d99d194,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18033,src/main/resources/aion/data/static_data/quest_definition/quests/18033.xml,d1965cf9b6c0095f162879b5a13cc849b29390ba3b5bf7cfc5aebf7c37e18380,NPC_REPORT,801037,k1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18033.html,26d2dad2ac154513b5bab6de4d9de17d2d90f4358b6751a012548b82a61c170e,monster_hunt,a789369229ac3e90e10406a2e2ea59c0e4ffbb79,f33cc212cbb09a5c7a7909bad262faa9f4be0d720f7328a973a66628305e5c5e,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18037,src/main/resources/aion/data/static_data/quest_definition/quests/18037.xml,8871f26a25d2168a00440b1b554919ad96738a32a9d678b5df0c49584bbe0386,NPC_REPORT,801281,k1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18037.html,f5eb23a5a6b6816033bb0d45a84c8020fa3ba7f0c28de79ad1e928b1c55df2c6,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18037,src/main/resources/aion/data/static_data/quest_definition/quests/18037.xml,8871f26a25d2168a00440b1b554919ad96738a32a9d678b5df0c49584bbe0386,NPC_START,801281,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,20000 20001,10000_19999/quest_q18037.html,f5eb23a5a6b6816033bb0d45a84c8020fa3ba7f0c28de79ad1e928b1c55df2c6,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18200,src/main/resources/aion/data/static_data/quest_definition/quests/18200.xml,c4cf47e33d78b0e474146610183ed765877af1cfdf600bf703af70a5b9292e0c,NPC_REPORT,799088,started,START,reward,REWARD,SELECT5,SELECT5,2375,2035,10000_19999/quest_q18200.html,91512befa77f8adbd6292fec9216215456a4dc49c3d2ea3a042969bb51ec0839,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18200,src/main/resources/aion/data/static_data/quest_definition/quests/18200.xml,c4cf47e33d78b0e474146610183ed765877af1cfdf600bf703af70a5b9292e0c,NPC_START,798604,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18200.html,91512befa77f8adbd6292fec9216215456a4dc49c3d2ea3a042969bb51ec0839,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18201,src/main/resources/aion/data/static_data/quest_definition/quests/18201.xml,729cd522ac7c9a1fabd2a56f0d515f4b623dccf4bb3d39379d66f49b950d7ca9,NPC_REPORT,205309,a1b1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18201.html,6b7a3da18c48bd412115e328d0d246a024e3a892c7e077a57e5f225fd234919f,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18201,src/main/resources/aion/data/static_data/quest_definition/quests/18201.xml,729cd522ac7c9a1fabd2a56f0d515f4b623dccf4bb3d39379d66f49b950d7ca9,NPC_START,205309,unaccepted,NONE,a0b0,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18201.html,6b7a3da18c48bd412115e328d0d246a024e3a892c7e077a57e5f225fd234919f,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18202,src/main/resources/aion/data/static_data/quest_definition/quests/18202.xml,cd0ebfa1691031046eeb4eae882d779670f23672f311af5c47160b920c631246,NPC_REPORT,205309,k1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18202.html,664855fe62f1f3a3c8990f1c698e63be3325bf1d2cc40dcbee736d10b27800b9,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18202,src/main/resources/aion/data/static_data/quest_definition/quests/18202.xml,cd0ebfa1691031046eeb4eae882d779670f23672f311af5c47160b920c631246,NPC_START,205309,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18202.html,664855fe62f1f3a3c8990f1c698e63be3325bf1d2cc40dcbee736d10b27800b9,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18203,src/main/resources/aion/data/static_data/quest_definition/quests/18203.xml,15310c4b6d7f0e683105912697dd8e7ffc7d48bb7b94460a26f91a1f0ca0ce2f,NPC_REPORT,205309,k1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18203.html,d279c8c3ff46af8f9c0ac1528ca7d139661c6ceb15a8a39b57a54b423200f927,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18203,src/main/resources/aion/data/static_data/quest_definition/quests/18203.xml,15310c4b6d7f0e683105912697dd8e7ffc7d48bb7b94460a26f91a1f0ca0ce2f,NPC_START,205309,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18203.html,d279c8c3ff46af8f9c0ac1528ca7d139661c6ceb15a8a39b57a54b423200f927,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18204,src/main/resources/aion/data/static_data/quest_definition/quests/18204.xml,f2419b617ee11ab0b535b1eca5b48d98011a71e0f328294b3201e50d878baf4a,NPC_REPORT,205309,k1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18204.html,be951d857bb97e55ca98ce9c3cf850ca05ae7d911fa69e11299cb8726c7b7eed,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18204,src/main/resources/aion/data/static_data/quest_definition/quests/18204.xml,f2419b617ee11ab0b535b1eca5b48d98011a71e0f328294b3201e50d878baf4a,NPC_START,205309,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18204.html,be951d857bb97e55ca98ce9c3cf850ca05ae7d911fa69e11299cb8726c7b7eed,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18205,src/main/resources/aion/data/static_data/quest_definition/quests/18205.xml,2e8f089c4c6287c20f2b96c384151d3a0725866db1e20c801c64d8ccd88a845c,NPC_REPORT,799088,k1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18205.html,b5c76f4ecd8b3b97850e643a481e6a7c4796f08a446d27747114ea9b1f62102a,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18205,src/main/resources/aion/data/static_data/quest_definition/quests/18205.xml,2e8f089c4c6287c20f2b96c384151d3a0725866db1e20c801c64d8ccd88a845c,NPC_START,205309,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18205.html,b5c76f4ecd8b3b97850e643a481e6a7c4796f08a446d27747114ea9b1f62102a,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18206,src/main/resources/aion/data/static_data/quest_definition/quests/18206.xml,b903d296039da422eea0286ea65e5bae78ca84253f6697f942eb2e3432f40d84,NPC_REPORT,205309,k1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,10000_19999/quest_q18206.html,6d568dca7574e604e819d27b25fc854d5c6c5c096887868758c516f2cf683c26,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18206,src/main/resources/aion/data/static_data/quest_definition/quests/18206.xml,b903d296039da422eea0286ea65e5bae78ca84253f6697f942eb2e3432f40d84,NPC_START,205309,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18206.html,6d568dca7574e604e819d27b25fc854d5c6c5c096887868758c516f2cf683c26,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18207,src/main/resources/aion/data/static_data/quest_definition/quests/18207.xml,3b9cdbde8b399882c5c77c5e19f0e267b2089af30dc976dc1f3fe7ef5c5ccaf6,NPC_REPORT,205316,started,START,reward,REWARD,SELECT5,SELECT5,2375,1009,10000_19999/quest_q18207.html,adf36fb4cb516472c95abb372cf505eb6dac71d2de2b6d6773e9154c841a79f3,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18207,src/main/resources/aion/data/static_data/quest_definition/quests/18207.xml,3b9cdbde8b399882c5c77c5e19f0e267b2089af30dc976dc1f3fe7ef5c5ccaf6,NPC_START,205309,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18207.html,adf36fb4cb516472c95abb372cf505eb6dac71d2de2b6d6773e9154c841a79f3,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18208,src/main/resources/aion/data/static_data/quest_definition/quests/18208.xml,907b9072422a7e4f31a6f26857dc3bcac20c784ea4d14880d54412a7c1ec4ef9,NPC_REPORT,205309,started,START,reward,REWARD,DEFAULT_SUCCESS,DEFAULT_SUCCESS,10002,1009,10000_19999/quest_q18208.html,1af725d7ad93653436290a6b1f44243e69c005ed0c7c2613f3531d47475ce20c,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current report action or status timing differs from the legacy template contract
18208,src/main/resources/aion/data/static_data/quest_definition/quests/18208.xml,907b9072422a7e4f31a6f26857dc3bcac20c784ea4d14880d54412a7c1ec4ef9,NPC_START,205316,unaccepted,NONE,started,START,SELECT_NONE,SELECT_NONE,4762,1007,10000_19999/quest_q18208.html,1af725d7ad93653436290a6b1f44243e69c005ed0c7c2613f3531d47475ce20c,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18209,src/main/resources/aion/data/static_data/quest_definition/quests/18209.xml,c8a659b1f5aa9c90da419b9cc50fcbc3241ee9f51225ced9cb282c20dcae9bc1,NPC_REPORT,205309,started,START,reward,REWARD,DEFAULT_SUCCESS,DEFAULT_SUCCESS,10002,1009,10000_19999/quest_q18209.html,96a132a051551b8bdb5ce3a6f701d6938ab5e53e2d23bc9420f95c935cfff123,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current report action or status timing differs from the legacy template contract
18209,src/main/resources/aion/data/static_data/quest_definition/quests/18209.xml,c8a659b1f5aa9c90da419b9cc50fcbc3241ee9f51225ced9cb282c20dcae9bc1,NPC_START,205309,unaccepted,NONE,started,START,SELECT_NONE,SELECT_NONE,4762,1007,10000_19999/quest_q18209.html,96a132a051551b8bdb5ce3a6f701d6938ab5e53e2d23bc9420f95c935cfff123,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18210,src/main/resources/aion/data/static_data/quest_definition/quests/18210.xml,290f0c802a367f1beaed3add77ebfaadb9124f783cc2a94f16e151b8d7865026,NPC_REPORT,205985,started,START,reward,REWARD,SELECT5,SELECT5,2375,1009,10000_19999/quest_q18210.html,63fca6fa825df884d78e7ae0ae5cb578b0a6420c78dd35e3188ccf0c3b55090b,report_to_many,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current report action or status timing differs from the legacy template contract
18210,src/main/resources/aion/data/static_data/quest_definition/quests/18210.xml,290f0c802a367f1beaed3add77ebfaadb9124f783cc2a94f16e151b8d7865026,NPC_START,205315,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18210.html,63fca6fa825df884d78e7ae0ae5cb578b0a6420c78dd35e3188ccf0c3b55090b,report_to_many,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18212,src/main/resources/aion/data/static_data/quest_definition/quests/18212.xml,0676193f792181d830288478861dbe4cdda5d35ff17d6e826193ebcec694339d,NPC_START,205985,unaccepted,NONE,started,START,SELECT_NONE,SELECT_NONE,4762,1002 1003,10000_19999/quest_q18212.html,77d41c639f3e2c468a74f8b8c77a3dd3bb48b4afd475a4bee5be952b1656c97f,kill_in_world,be7a27ccd81f3e85348a2059eac2edae45192a0b,2c5851ae0bca7e18858445b9fcec89d66cd40d47d20932a54f3f74118cb77c52,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18213,src/main/resources/aion/data/static_data/quest_definition/quests/18213.xml,9a805ce3043ba941476f640432c24bd5912999c0668135775619a50b96c8d16a,NPC_START,205316,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18213.html,f2806bdbf5f1afaa9535441b541b75fbc8223ffeb498932171d4249aa534596b,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
18213,src/main/resources/aion/data/static_data/quest_definition/quests/18213.xml,9a805ce3043ba941476f640432c24bd5912999c0668135775619a50b96c8d16a,NPC_START,205985,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18213.html,f2806bdbf5f1afaa9535441b541b75fbc8223ffeb498932171d4249aa534596b,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18213,src/main/resources/aion/data/static_data/quest_definition/quests/18213.xml,9a805ce3043ba941476f640432c24bd5912999c0668135775619a50b96c8d16a,NPC_START,798604,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,10000_19999/quest_q18213.html,f2806bdbf5f1afaa9535441b541b75fbc8223ffeb498932171d4249aa534596b,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
18218,src/main/resources/aion/data/static_data/quest_definition/quests/18218.xml,b5dcbde021cedc12d5d2186e33c511a7b8cf91a331fb3b468cb9133d7f9be9b0,NPC_REPORT,205985,k5,START,reward,REWARD,DEFAULT_SUCCESS,DEFAULT_SUCCESS,10002,1009,10000_19999/quest_q18218.html,7d47fd7aebf2e53cc3177b1354090f1126110ea800ee4f53c8b7241cceb2b781,kill_in_world,be7a27ccd81f3e85348a2059eac2edae45192a0b,2c5851ae0bca7e18858445b9fcec89d66cd40d47d20932a54f3f74118cb77c52,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current report action or status timing differs from the legacy template contract
18218,src/main/resources/aion/data/static_data/quest_definition/quests/18218.xml,b5dcbde021cedc12d5d2186e33c511a7b8cf91a331fb3b468cb9133d7f9be9b0,NPC_START,205985,unaccepted,NONE,started,START,SELECT_NONE,SELECT_NONE,4762,1007,10000_19999/quest_q18218.html,7d47fd7aebf2e53cc3177b1354090f1126110ea800ee4f53c8b7241cceb2b781,kill_in_world,be7a27ccd81f3e85348a2059eac2edae45192a0b,2c5851ae0bca7e18858445b9fcec89d66cd40d47d20932a54f3f74118cb77c52,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
18224,src/main/resources/aion/data/static_data/quest_definition/quests/18224.xml,64608ca230373df69bc4b69e1b7d7de5740e9259fec129c2c9d97f427db93fd7,NPC_REPORT,205985,k5,START,reward,REWARD,DEFAULT_SUCCESS,DEFAULT_SUCCESS,10002,1009,10000_19999/quest_q18224.html,54dbba02fcb98641a864a6348eb453bfdbc7e66efdfdaa615aae9d34e359b705,kill_in_world,be7a27ccd81f3e85348a2059eac2edae45192a0b,2c5851ae0bca7e18858445b9fcec89d66cd40d47d20932a54f3f74118cb77c52,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current report action or status timing differs from the legacy template contract
18224,src/main/resources/aion/data/static_data/quest_definition/quests/18224.xml,64608ca230373df69bc4b69e1b7d7de5740e9259fec129c2c9d97f427db93fd7,NPC_START,205985,unaccepted,NONE,started,START,SELECT_NONE,SELECT_NONE,4762,1007,10000_19999/quest_q18224.html,54dbba02fcb98641a864a6348eb453bfdbc7e66efdfdaa615aae9d34e359b705,kill_in_world,be7a27ccd81f3e85348a2059eac2edae45192a0b,2c5851ae0bca7e18858445b9fcec89d66cd40d47d20932a54f3f74118cb77c52,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
