quest_id,source_file,source_variant,source_sha256,page_order,html_page_name,page_id,page_constant,page_mapping,action_count
30135,30000_39999/quest_q30135.html,active,f6dcfcb2f19dbe6a0f30de304922b6603f6a4a99b3999316512bb37f0d2db86b,4,quest_refuse_1,1004,HTML_PAGE_QUEST_REFUSE_1,exact,1
30135,30000_39999/quest_q30135.html,active,f6dcfcb2f19dbe6a0f30de304922b6603f6a4a99b3999316512bb37f0d2db86b,5,select5,2375,HTML_PAGE_SELECT5,exact,1
30135,30000_39999/quest_q30135.html,active,f6dcfcb2f19dbe6a0f30de304922b6603f6a4a99b3999316512bb37f0d2db86b,6,select6,2716,HTML_PAGE_SELECT6,exact,1
30135,30000_39999/quest_q30135.html,active,f6dcfcb2f19dbe6a0f30de304922b6603f6a4a99b3999316512bb37f0d2db86b,7,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30135,30000_39999/quest_q30135.html,active,f6dcfcb2f19dbe6a0f30de304922b6603f6a4a99b3999316512bb37f0d2db86b,8,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30135,30000_39999/quest_q30135.html,active,f6dcfcb2f19dbe6a0f30de304922b6603f6a4a99b3999316512bb37f0d2db86b,9,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30135,30000_39999/quest_q30135.html,active,f6dcfcb2f19dbe6a0f30de304922b6603f6a4a99b3999316512bb37f0d2db86b,10,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30135,30000_39999/quest_q30135.html,active,f6dcfcb2f19dbe6a0f30de304922b6603f6a4a99b3999316512bb37f0d2db86b,11,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,1,select1,1011,HTML_PAGE_SELECT1,exact,1
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,2,ask_quest_accept,4,HTML_PAGE_SHOW_ASK_QUEST_ACCEPT_WINDOW,exact,2
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,3,quest_accept_1,1003,HTML_PAGE_QUEST_ACCEPT_1,exact,1
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,4,quest_refuse_1,1004,HTML_PAGE_QUEST_REFUSE_1,exact,1
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,5,select5,2375,HTML_PAGE_SELECT5,exact,1
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,6,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,7,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,8,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,9,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30136,30000_39999/quest_q30136.html,active,206bdb4b73a7f85cd16dcbab105fc92e55000121f475e8970959dd3f07465127,10,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,1,select1,1011,HTML_PAGE_SELECT1,exact,1
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,2,ask_quest_accept,4,HTML_PAGE_SHOW_ASK_QUEST_ACCEPT_WINDOW,exact,2
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,3,quest_accept_1,1003,HTML_PAGE_QUEST_ACCEPT_1,exact,1
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,4,quest_refuse_1,1004,HTML_PAGE_QUEST_REFUSE_1,exact,1
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,5,select5,2375,HTML_PAGE_SELECT5,exact,1
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,6,select6,2716,HTML_PAGE_SELECT6,exact,1
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,7,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,8,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,9,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,10,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30137,30000_39999/quest_q30137.html,active,4eb203bc757d622175abc84b49d2d0edc5374ff075d7f48405b29b02473aa6b5,11,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,1,select1,1011,HTML_PAGE_SELECT1,exact,1
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,2,ask_quest_accept,4,HTML_PAGE_SHOW_ASK_QUEST_ACCEPT_WINDOW,exact,2
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,3,quest_accept_1,1003,HTML_PAGE_QUEST_ACCEPT_1,exact,1
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,4,quest_refuse_1,1004,HTML_PAGE_QUEST_REFUSE_1,exact,1
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,5,select5,2375,HTML_PAGE_SELECT5,exact,1
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,6,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,7,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,8,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,9,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30138,30000_39999/quest_q30138.html,active,da490d434f83d5ef68f42b3bf9946c23e2f5516371efed99e57c15122b4e11df,10,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,1,select1,1011,HTML_PAGE_SELECT1,exact,1
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,2,ask_quest_accept,4,HTML_PAGE_SHOW_ASK_QUEST_ACCEPT_WINDOW,exact,2
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,3,quest_accept_1,1003,HTML_PAGE_QUEST_ACCEPT_1,exact,1
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,4,quest_refuse_1,1004,HTML_PAGE_QUEST_REFUSE_1,exact,1
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,5,select5,2375,HTML_PAGE_SELECT5,exact,1
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,6,select6,2716,HTML_PAGE_SELECT6,exact,1
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,7,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,8,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,9,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,10,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30139,30000_39999/quest_q30139.html,active,406518b19806d54d89e8f0e9c95a32d22239d5322bfe0cb6179e7a3d39933045,11,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,1,select1,1011,HTML_PAGE_SELECT1,exact,1
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,2,ask_quest_accept,4,HTML_PAGE_SHOW_ASK_QUEST_ACCEPT_WINDOW,exact,2
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,3,quest_accept_1,1003,HTML_PAGE_QUEST_ACCEPT_1,exact,1
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,4,quest_refuse_1,1004,HTML_PAGE_QUEST_REFUSE_1,exact,1
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,5,select5,2375,HTML_PAGE_SELECT5,exact,1
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,6,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,7,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,8,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,9,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30140,30000_39999/quest_q30140.html,active,6dcbe64b409158ae269dfd40b2fcf904454ac1908f9f3730ea93afa81f1e7b55,10,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,1,select1,1011,HTML_PAGE_SELECT1,exact,1
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,2,ask_quest_accept,4,HTML_PAGE_SHOW_ASK_QUEST_ACCEPT_WINDOW,exact,2
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,3,quest_accept_1,1003,HTML_PAGE_QUEST_ACCEPT_1,exact,1
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,4,quest_refuse_1,1004,HTML_PAGE_QUEST_REFUSE_1,exact,1
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,5,select5,2375,HTML_PAGE_SELECT5,exact,1
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,6,select6,2716,HTML_PAGE_SELECT6,exact,1
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,7,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,8,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,9,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,10,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30141,30000_39999/quest_q30141.html,active,eb5569836c802a6779c28022fb39763a8c264875538c72d99255feb6e0a7fe67,11,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30142,30000_39999/quest_q30142.html,active,a6b71fc134fb477408813bdc1102d1fc2eed297366fcdf7019004c5d786b0963,1,select1,1011,HTML_PAGE_SELECT1,exact,2
30142,30000_39999/quest_q30142.html,active,a6b71fc134fb477408813bdc1102d1fc2eed297366fcdf7019004c5d786b0963,2,select2,1352,HTML_PAGE_SELECT2,exact,1
30142,30000_39999/quest_q30142.html,active,a6b71fc134fb477408813bdc1102d1fc2eed297366fcdf7019004c5d786b0963,3,select2_1,1353,HTML_PAGE_SELECT2_1,exact,1
30142,30000_39999/quest_q30142.html,active,a6b71fc134fb477408813bdc1102d1fc2eed297366fcdf7019004c5d786b0963,4,select5,2375,HTML_PAGE_SELECT5,exact,1
30142,30000_39999/quest_q30142.html,active,a6b71fc134fb477408813bdc1102d1fc2eed297366fcdf7019004c5d786b0963,5,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30142,30000_39999/quest_q30142.html,active,a6b71fc134fb477408813bdc1102d1fc2eed297366fcdf7019004c5d786b0963,6,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30142,30000_39999/quest_q30142.html,active,a6b71fc134fb477408813bdc1102d1fc2eed297366fcdf7019004c5d786b0963,7,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30142,30000_39999/quest_q30142.html,active,a6b71fc134fb477408813bdc1102d1fc2eed297366fcdf7019004c5d786b0963,8,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30142,30000_39999/quest_q30142.html,active,a6b71fc134fb477408813bdc1102d1fc2eed297366fcdf7019004c5d786b0963,9,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,1,select_none,4762,HTML_PAGE_SELECT_NONE,exact,1
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,2,select_none_1,4763,HTML_PAGE_SELECT_NONE_1,exact,2
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,3,select1,1011,HTML_PAGE_SELECT1,exact,1
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,4,select1_1,1012,HTML_PAGE_SELECT1_1,exact,1
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,5,select_success,10002,HTML_PAGE_DEFAULT_SUCCESS,exact,1
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,6,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,7,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,8,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,9,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30143,30000_39999/quest_q30143.html,active,23718a241464152b66f980cea6cb08c963cf145d564a582fdffcf75ad4d6498b,10,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30144,30000_39999/quest_q30144.html,active,f9a778b688d9ea805a5f2375ea09ee1b752c09abcc0f2a509956430aaf67f1b8,1,select_none,4762,HTML_PAGE_SELECT_NONE,exact,2
30144,30000_39999/quest_q30144.html,active,f9a778b688d9ea805a5f2375ea09ee1b752c09abcc0f2a509956430aaf67f1b8,2,select_success,10002,HTML_PAGE_DEFAULT_SUCCESS,exact,1
30144,30000_39999/quest_q30144.html,active,f9a778b688d9ea805a5f2375ea09ee1b752c09abcc0f2a509956430aaf67f1b8,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30144,30000_39999/quest_q30144.html,active,f9a778b688d9ea805a5f2375ea09ee1b752c09abcc0f2a509956430aaf67f1b8,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30144,30000_39999/quest_q30144.html,active,f9a778b688d9ea805a5f2375ea09ee1b752c09abcc0f2a509956430aaf67f1b8,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30144,30000_39999/quest_q30144.html,active,f9a778b688d9ea805a5f2375ea09ee1b752c09abcc0f2a509956430aaf67f1b8,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30144,30000_39999/quest_q30144.html,active,f9a778b688d9ea805a5f2375ea09ee1b752c09abcc0f2a509956430aaf67f1b8,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,1,select_none,4762,HTML_PAGE_SELECT_NONE,exact,1
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,2,select_none_1,4763,HTML_PAGE_SELECT_NONE_1,exact,2
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,3,select1,1011,HTML_PAGE_SELECT1,exact,1
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,4,select1_1,1012,HTML_PAGE_SELECT1_1,exact,1
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,5,select_success,10002,HTML_PAGE_DEFAULT_SUCCESS,exact,1
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,6,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,7,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,8,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,9,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30145,30000_39999/quest_q30145.html,active,18fa7004dbc600198743f808b7065ddfbd2a9bcebc2b82cad004ef8880e63f26,10,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30146,30000_39999/quest_q30146.html,active,2baec751b689b8555f538fa02f79d768a5cf4528e6cde8c1c6dcf83d91ac5dbc,1,select_none,4762,HTML_PAGE_SELECT_NONE,exact,2
30146,30000_39999/quest_q30146.html,active,2baec751b689b8555f538fa02f79d768a5cf4528e6cde8c1c6dcf83d91ac5dbc,2,select_success,10002,HTML_PAGE_DEFAULT_SUCCESS,exact,1
30146,30000_39999/quest_q30146.html,active,2baec751b689b8555f538fa02f79d768a5cf4528e6cde8c1c6dcf83d91ac5dbc,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30146,30000_39999/quest_q30146.html,active,2baec751b689b8555f538fa02f79d768a5cf4528e6cde8c1c6dcf83d91ac5dbc,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30146,30000_39999/quest_q30146.html,active,2baec751b689b8555f538fa02f79d768a5cf4528e6cde8c1c6dcf83d91ac5dbc,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30146,30000_39999/quest_q30146.html,active,2baec751b689b8555f538fa02f79d768a5cf4528e6cde8c1c6dcf83d91ac5dbc,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30146,30000_39999/quest_q30146.html,active,2baec751b689b8555f538fa02f79d768a5cf4528e6cde8c1c6dcf83d91ac5dbc,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,1,select1,1011,HTML_PAGE_SELECT1,exact,1
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,2,ask_quest_accept,4,HTML_PAGE_SHOW_ASK_QUEST_ACCEPT_WINDOW,exact,2
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,3,quest_accept_1,1003,HTML_PAGE_QUEST_ACCEPT_1,exact,1
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,4,quest_refuse_1,1004,HTML_PAGE_QUEST_REFUSE_1,exact,1
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,5,select2,1352,HTML_PAGE_SELECT2,exact,1
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,6,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,7,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,8,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,9,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
30151,30000_39999/quest_q30151.html,active,ed8ce7105cf599f4459be2b842083757b1b44619b6ab4e7dc1c73b6a0c7202a2,10,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
30152,30000_39999/quest_q30152.html,active,8f5eb6b3b9e72e19fd157f99fd52fe731739568965e83d9b45b6c316f1dde19a,1,select1,1011,HTML_PAGE_SELECT1,exact,1
30152,30000_39999/quest_q30152.html,active,8f5eb6b3b9e72e19fd157f99fd52fe731739568965e83d9b45b6c316f1dde19a,2,select1_1,1012,HTML_PAGE_SELECT1_1,exact,1
30152,30000_39999/quest_q30152.html,active,8f5eb6b3b9e72e19fd157f99fd52fe731739568965e83d9b45b6c316f1dde19a,3,ask_quest_accept,4,HTML_PAGE_SHOW_ASK_QUEST_ACCEPT_WINDOW,exact,2
30152,30000_39999/quest_q30152.html,active,8f5eb6b3b9e72e19fd157f99fd52fe731739568965e83d9b45b6c316f1dde19a,4,quest_accept_1,1003,HTML_PAGE_QUEST_ACCEPT_1,exact,1
30152,30000_39999/quest_q30152.html,active,8f5eb6b3b9e72e19fd157f99fd52fe731739568965e83d9b45b6c316f1dde19a,5,quest_refuse_1,1004,HTML_PAGE_QUEST_REFUSE_1,exact,1
30152,30000_39999/quest_q30152.html,active,8f5eb6b3b9e72e19fd157f99fd52fe731739568965e83d9b45b6c316f1dde19a,6,select5,2375,HTML_PAGE_SELECT5,exact,1
30152,30000_39999/quest_q30152.html,active,8f5eb6b3b9e72e19fd157f99fd52fe731739568965e83d9b45b6c316f1dde19a,7,select6,2716,HTML_PAGE_SELECT6,exact,1
30152,30000_39999/quest_q30152.html,active,8f5eb6b3b9e72e19fd157f99fd52fe731739568965e83d9b45b6c316f1dde19a,8,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
30152,30000_39999/quest_q30152.html,active,8f5eb6b3b9e72e19fd157f99fd52fe731739568965e83d9b45b6c316f1dde19a,9,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
