quest_id	reward_var0	last_start_node	last_start_var0	handovers	handover_writes	recovery	var0_increment	client_rows	client_last_row	last_row_kind	verdict	shape	row_state_verdict	visible_state_var0	rows_without_state	states_out_of_range	qe045_locked	client_section0	last_row_text	client_file	var0_max	reward_row_within_field_max	last_row_within_field_max	last_row_npc_key	last_row_npc_matches_quest
23905	1	None	None	a1b1c1->reward[]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_LDF4_Advance_Helgund_E]%对话	quest_q23905.html	63	True	True	LDF4_Advance_Helgund_E	True
23906	1	None	None	a1b1c1->reward[]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_LDF4_Advance_Helgund_E]%对话	quest_q23906.html	63	True	True	LDF4_Advance_Helgund_E	True
23907	1	None	None	a1b1c1->reward[]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_LDF4_Advance_Helgund_E]%对话	quest_q23907.html	63	True	True	LDF4_Advance_Helgund_E	True
23908	1	None	None	a1b1c1->reward[]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_LDF4_Advance_Helgund_E]%对话	quest_q23908.html	63	True	True	LDF4_Advance_Helgund_E	True
23909	1	None	None	a1b1c1d1->reward[]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_LDF4_Advance_Helgund_E]%对话	quest_q23909.html	63	True	True	LDF4_Advance_Helgund_E	True
23910	1	None	None	a1b1c1d1e1->reward[]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Corridor_D_MainQuest_E]%对话	quest_q23910.html	63	True	True	Corridor_D_MainQuest_E	True
23914	1	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1		1	False		完成[%dic:STR_DIC_I_quest_23914a]%，然后交给[%dic:STR_DIC_N_Corridor_D_PangeaQuest_E][%collectitem]	quest_q23914.html	1	True	True	Corridor_D_PangeaQuest_E	True
23915	1	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1		1	False		完成[%dic:STR_DIC_I_quest_23914a]%，然后交给[%dic:STR_DIC_N_Corridor_D_PangeaQuest_E][%collectitem]	quest_q23915.html	1	True	True	Corridor_D_PangeaQuest_E	True
23916	1	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1		1	False		消灭[%dic:STR_DIC_M_LDF4_Advance_GodEliteLF]%，获得[%dic:STR_DIC_I_quest_23916a]%，然后交给[%dic:STR_DIC_N_LDF4_Advance_Helgund_E]%[%collectitem]	quest_q23916.html	1	True	True	LDF4_Advance_Helgund_E	True
23917	1	started	0	k1->reward[]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和占领基地后出现的[%dic:STR_DIC_N_LDF4_Advance_Village_Guard09_D]%对话	quest_q23917.html	63	True	True	LDF4_Advance_Village_Guard09_D	True
23918	1	None	None	a1b1c1d1e1->reward[]		True	False	6	5	DIALOG	ROW_BEHIND	MISSING_TAIL_ROWS	ROW_WITHOUT_STATE	0 1	2 3 4 5		False		和[%dic:STR_DIC_N_LDF4_Advance_Helgund_E]%对话	quest_q23918.html	63	True	True	LDF4_Advance_Helgund_E	False
23920	1	started	None	started->reward[kill-npc] started->reward[dialog] started->reward[dialog] reward->reward[dialog]	var0=1,var1=10,var0=1,var0=1	False	False	2	1	DIALOG	ROW_ALIGNED	INTERIOR_GAP	ROW_WITHOUT_STATE	1	0		False		和[%dic:STR_DIC_N_Lakadi]%对话	quest_q23920.html	63	True	True	Lakadi	False
23921	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Lakadi]%对话	quest_q23921.html	63	True	True	Lakadi	False
23922	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Lakadi]%对话	quest_q23922.html	63	True	True	Lakadi	False
23923	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Lakadi]%对话	quest_q23923.html	63	True	True	Lakadi	False
23924	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Lakadi]%对话	quest_q23924.html	63	True	True	Lakadi	False
23925	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Lakadi]%对话	quest_q23925.html	63	True	True	Lakadi	False
23926	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Lakadi]%对话	quest_q23926.html	63	True	True	Lakadi	False
23927	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Lakadi]%对话	quest_q23927.html	63	True	True	Lakadi	False
23928	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Lakadi]%对话	quest_q23928.html	63	True	True	Lakadi	False
23930	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Labori_E]%对话	quest_q23930.html	63	True	True	Ab1_Labori_E	True
23931	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Labori_E]%对话	quest_q23931.html	63	True	True	Ab1_Labori_E	True
23932	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Labori_E]%对话	quest_q23932.html	63	True	True	Ab1_Labori_E	True
23933	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Labori_E]%对话	quest_q23933.html	63	True	True	Ab1_Labori_E	True
23934	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Labori_E]%对话	quest_q23934.html	63	True	True	Ab1_Labori_E	True
23935	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Labori_E]%对话	quest_q23935.html	63	True	True	Ab1_Labori_E	True
23936	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Labori_E]%对话	quest_q23936.html	63	True	True	Ab1_Labori_E	True
23937	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Labori_E]%对话	quest_q23937.html	63	True	True	Ab1_Labori_E	True
23938	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Labori_E]%对话	quest_q23938.html	63	True	True	Ab1_Labori_E	True
23940	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_LDF5_Fortress_Pintz_E]%对话	quest_q23940.html	63	True	True	LDF5_Fortress_Pintz_E	True
23941	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_LDF5_Fortress_Pintz_E]%对话	quest_q23941.html	63	True	True	LDF5_Fortress_Pintz_E	True
23942	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_LDF5_Fortress_Pintz_E]%对话	quest_q23942.html	63	True	True	LDF5_Fortress_Pintz_E	True
23943	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Tanaas_E]%对话	quest_q23943.html	63	True	True	Ab1_Tanaas_E	True
23944	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Tanaas_E]%对话	quest_q23944.html	63	True	True	Ab1_Tanaas_E	True
23945	2	started	1	started->reward[kill-npc] reward->reward[dialog] started->reward[dialog]	var0=2	True	False	3	2	DIALOG	ROW_ALIGNED	INTERIOR_GAP	ROW_WITHOUT_STATE	1 2	0		False		和[%dic:STR_DIC_N_Ab1_Tanaas_E]%对话	quest_q23945.html	63	True	True	Ab1_Tanaas_E	True
23946	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		和[%dic:STR_DIC_N_Ab1_Tanaas_E]%对话	quest_q23946.html	63	True	True	Ab1_Tanaas_E	True
23947	1	started	0	started->reward[kill-npc] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		点击任务窗口的[%dic:STR_DIC_S_Quest_Get_Reward]%，或者和[%dic:STR_DIC_N_Ab1_Barok_E]%对话	quest_q23947.html	1	True	True	Ab1_Barok_E	True
23950	4	s2	2	s2->reward[enter-world] reward->reward[dialog]		False	False	4	3	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	BOTH_MISALIGNED	0 1 2 4	3	4	False		进入萨可拉收容所后与[%dic:STR_DIC_N_IDAb1_Ere_Start_Vatiskhan_E]%对话	quest_q23950.html	63	True	True	IDAb1_Ere_Start_Vatiskhan_E	True
23951	1	started	0	reward->reward[dialog] reward->reward[dialog] started->reward[use-item]	var0=1	False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		把修雷克的纸条%转交给位于[%dic:STR_DIC_W_AB1_SZ_UPOP_D]的[%dic:STR_DIC_N_Ab1_Vatiskhan_E]%	quest_q23951.html	1	True	True	Ab1_Vatiskhan_E	True
23952	1	None	None	unaccepted->reward[dialog] reward->reward[dialog] reward->reward[dialog]	var0=1	False	False	2	1	DIALOG	ROW_ALIGNED	INTERIOR_GAP	ROW_WITHOUT_STATE	1	0		False		在[%dic:STR_DIC_W_AB1_SZ_UPOP_D]与[%dic:STR_DIC_N_Ab1_Vatiskhan_E]%对话	quest_q23952.html	1	True	True	Ab1_Vatiskhan_E	True
23953	2	s1	1	s1->reward[enter-world] reward->reward[dialog]		False	False	2	1	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2		2	False		在[%dic:STR_DIC_W_AB1_SZ_UPOP_D]%与[%dic:STR_DIC_N_Ab1_Vatiskhan_E]%对话	quest_q23953.html	63	True	True	Ab1_Vatiskhan_E	True
23954	4	s3	3	s3->reward[dialog] reward->reward[dialog]	var0=4	False	False	5	4	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4			False		向[%dic:STR_DIC_W_AB1_SZ_UPOP_D]的[%dic:STR_DIC_N_Ab1_Vatiskhan_E]%报告	quest_q23954.html	63	True	True	Ab1_Vatiskhan_E	True
23955	1	started	0	started->reward[kill-npc] started->reward[kill-npc] started->reward[kill-npc] started->reward[kill-npc] reward->reward[dialog]	var0=1,var0=1,var0=1,var0=1	False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		点击任务窗口的[%dic:STR_DIC_S_Quest_Get_Reward]%或与托斯卡努据点的[%dic:STR_DIC_N_Ab1_Vatiskhan_E]%对话	quest_q23955.html	2	True	True	Ab1_Vatiskhan_E	True
23956	5	started	0	zC->reward[enter-zone] reward->reward[dialog]	var0=5	False	False	6	5	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4 5			False		点击任务窗口的[%dic:STR_DIC_S_Quest_Get_Reward]%或与托斯卡努据点的[%dic:STR_DIC_N_Ab1_Vatiskhan_E]%对话	quest_q23956.html	6	True	True	Ab1_Vatiskhan_E	True
23960	3	s2	2	s2->reward[enter-zone] reward->reward[dialog]		False	False	4	3	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3			False		与[%dic:STR_DIC_N_DF6_Ottar_E]%对话	quest_q23960.html	3	True	True	DF6_Ottar_E	True
23961	1	started	0	started->reward[dialog] reward->reward[dialog]		True	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		与[%dic:STR_DIC_N_IDEternity_War_D_WPSeller]%对话	quest_q23961.html	63	True	True	IDEternity_War_D_WPSeller	True
23962	1	started	0	started->reward[at-distance] reward->reward[dialog]		True	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		与[%dic:STR_DIC_N_DF6_Ottar_E]%对话	quest_q23962.html	63	True	True	DF6_Ottar_E	True
23963	1	started	0	started->reward[kill-npc] reward->reward[dialog]	var0=1,var1=1	False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		向[%dic:STR_DIC_N_DF6_Ottar_E]%报告结果	quest_q23963.html	63	True	True	DF6_Ottar_E	True
23964	1	started	0	started->reward[kill-npc] reward->reward[dialog]	var0=1,var1=1	False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		向[%dic:STR_DIC_N_DF6_Ottar_E]%报告结果	quest_q23964.html	63	True	True	DF6_Ottar_E	True
23965	0	started	0	started->reward[enter-zone] reward->reward[dialog]		True	False	2	1	DIALOG	ROW_BEHIND	MISSING_LAST_ROW	ROW_WITHOUT_STATE	0	1		True		与[%dic:STR_DIC_N_DF6_Ottar_E]%对话	quest_q23965.html	2	True	True	DF6_Ottar_E	True
23966	1	started	0	started->reward[kill-npc] started->reward[kill-npc] reward->reward[dialog]	var0=1,var0=1	False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		与[%dic:STR_DIC_N_DF6_Ottar_E]%对话	quest_q23966.html	2	True	True	DF6_Ottar_E	True
23967	1	started	0	started->reward[enter-zone] started->reward[enter-zone] reward->reward[dialog]	var0=1,var0=1	False	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		与[%dic:STR_DIC_N_DF6_Ottar_E]%对话	quest_q23967.html	2	True	True	DF6_Ottar_E	True
23968	1	started	0	started->reward[dialog] reward->reward[dialog] reward->reward[dialog]		True	False	2	1	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1			False		再次与[%dic:STR_DIC_N_DF6_Ottar_E]%对话	quest_q23968.html	63	True	True	DF6_Ottar_E	True
24010	0	started	0	started->reward[dialog]		True	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			True		去见见[%dic:STR_DIC_W_DF1A_1]的军团长[%dic:STR_DIC_N_Sueron]	quest_q24010.html	1	True	True	Sueron	True
24011	6	s6	6	s6->reward[kill-npc]		False	False	4	3	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2 3 4 5 6		4 5 6	False		和[%dic:STR_DIC_N_Valuerin]对话	quest_q24011.html	6	True	True	Valuerin	True
24012	5	s5	5	s5->reward[dialog] reward->reward[dialog]		False	False	4	3	OTHER	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2 3 4 5		4 5	False		消灭姆姆族和莱卡恩，搜集[%dic:STR_DIC_E_DF1a_Q24012all]，然后回到[%dic:STR_DIC_N_Lovinja]那里[%collectitem]	quest_q24012.html	5	True	True	Lovinja	True
24013	7	s7	7	s7->reward[kill-npc] reward->reward[dialog]		False	False	5	4	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2 3 4 5 6 7		5 6 7	False		任务完成！向[%dic:STR_DIC_N_Nokirjar]报告	quest_q24013.html	7	True	True	Nokirjar	True
24014	5	s5	5	s5->reward[dialog] reward->reward[dialog]		False	False	4	3	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2 3 4 5		4 5	False		消灭[%dic:STR_DIC_M_LycanShamanSNamed_19_Ae]或[%dic:STR_DIC_M_DF1A_LycanShamanNamedQ_19_An]，把证据交给[%dic:STR_DIC_N_Jolkk][%collectitem]	quest_q24014.html	5	True	True	Jolkk	True
24015	4	s4	4	s4->reward[kill-npc]		False	False	4	3	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2 3 4		4	False		回到阿尔特盖德要塞，向[%dic:STR_DIC_N_Sueron]报告	quest_q24015.html	7	True	True	Sueron	True
24016	4	s4	4	s4->reward[dialog] reward->reward[movie-end] reward->reward[dialog]		False	False	7	6	DIALOG	ROW_BEHIND	MISSING_TAIL_ROWS	ROW_WITHOUT_STATE	0 1 2 3 4	5 6		False		向[%dic:STR_DIC_N_Sueron]报告	quest_q24016.html	4	True	False	Sueron	True
24020	0	started	0	started->reward[dialog]		True	False	1	0	OTHER	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			True		去见见莫尔海姆军团长[%dic:STR_DIC_N_Aegir]	quest_q24020.html	1	True	True	Aegir	True
24021	5	s4	4	s4->reward[use-item] reward->reward[dialog]		True	False	6	5	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4 5			False		向[%dic:STR_DIC_N_Tofa]报告	quest_q24021.html	5	True	True	Tofa	True
24022	8	s7	7	s7->reward[dialog] reward->reward[dialog]		True	False	9	8	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4 5 6 7 8			False		向[%dic:STR_DIC_W_DF2_SUB_OP]%的军团长[%dic:STR_DIC_N_Aegir]%报告发生的事情	quest_q24022.html	8	True	True	Aegir	True
24023	4	s3	3	s3->reward[dialog] reward->reward[dialog] reward->reward[dialog]		True	False	5	4	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4			False		到[%dic:STR_DIC_W_DF2_SUB_C2]%去向[%dic:STR_DIC_N_Gangleri]报告结果	quest_q24023.html	4	True	True	Gangleri	True
24024	5	s4	4	s4->reward[kill-npc] reward->reward[dialog]		True	False	6	5	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4 5			False		回到[%dic:STR_DIC_W_DF2_SUB_E1_1]%，向[%dic:STR_DIC_N_Tyr]报告	quest_q24024.html	5	True	True	Tyr	True
24025	4	s3	3	s3->reward[dialog] reward->reward[dialog] reward->reward[dialog]		True	False	5	4	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4			False		去[%dic:STR_DIC_W_DF2_SUB_OP]%向[%dic:STR_DIC_N_Vili]报告情况	quest_q24025.html	4	True	True	Vili	True
24026	5	s2	2	defense-done->reward[dialog] reward->reward[dialog] reward->reward[dialog]		True	False	6	5	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4 5			False		向军团长[%dic:STR_DIC_N_Aegir]报告	quest_q24026.html	5	True	True	Aegir	True
24030	9	s8	8	s8->reward[dialog] reward->reward[dialog]		True	False	10	9	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4 5 6 7 8 9			False	Progress(SECTION_1<=50; SECTION_0==6)	向[%dic:STR_DIC_N_Vidar]%报告	quest_q24030.html	9	True	True	Vidar	True
24031	12	s11	11	s11->reward[dialog] reward->reward[dialog]		True	False	13	12	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4 5 6 7 8 9 10 11 12			False		向伏魔殿总司令官[%dic:STR_DIC_N_Vidar]%报告结果	quest_q24031.html	12	True	True	Vidar	True
24040	0	started	0	started->reward[dialog]		True	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			True		和普利姆要塞的埃雷修兰塔总司令官[%dic:STR_DIC_N_Votan]见面	quest_q24040.html	1	True	True	Votan	False
24041	6	s6	6	s6->reward[dialog] reward->reward[dialog] reward->reward[dialog]		False	False	8	7	DIALOG	ROW_BEHIND	MISSING_LAST_ROW	ROW_WITHOUT_STATE	0 1 2 3 4 5 6	7		False		和[%dic:STR_DIC_N_Spyr]进行对话	quest_q24041.html	6	True	False	Spyr	False
24042	4	started	0	v4->reward[npc-reach-target] reward->reward[dialog]		False	False	6	5	DIALOG	ROW_BEHIND	MISSING_LAST_ROW	ROW_WITHOUT_STATE	0 1 2 3 4	5		False		向[%dic:STR_DIC_N_Lakadi]报告结果	quest_q24042.html	4	True	False	Lakadi	False
24043	6	s6	6	s6->reward[dialog] reward->reward[dialog] reward->reward[dialog]		False	False	8	7	DIALOG	ROW_BEHIND	MISSING_LAST_ROW	ROW_WITHOUT_STATE	0 1 2 3 4 5 6	7		False		向[%dic:STR_DIC_N_Herz]报告结果	quest_q24043.html	6	True	False	Herz	False
24044	6	s6	6	s6->reward[dialog] reward->reward[dialog]		False	False	8	7	DIALOG	ROW_BEHIND	MISSING_LAST_ROW	ROW_WITHOUT_STATE	0 1 2 3 4 5 6	7		False		向[%dic:STR_DIC_N_Scoda]报告结果	quest_q24044.html	6	True	False	Scoda	False
24045	4	s4	4	s4->reward[dialog] reward->reward[dialog]		False	False	6	5	DIALOG	ROW_BEHIND	MISSING_LAST_ROW	ROW_WITHOUT_STATE	0 1 2 3 4	5		False		向[%dic:STR_DIC_N_Holm]报告结果	quest_q24045.html	4	True	False	Holm	False
24046	6	s6	6	s6->reward[dialog] reward->reward[dialog] reward->reward[dialog]		False	False	8	7	DIALOG	ROW_BEHIND	INTERIOR_GAP	ROW_WITHOUT_STATE	0 1 2 3 5 6	4 7		False		向伊斯夏尔肯的[%dic:STR_DIC_N_Muninn]报告监狱里发生的事情	quest_q24046.html	6	True	False	Muninn	True
24050	0	started	0	started->reward[dialog]		True	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			True		和贝鲁斯兰军团长[%dic:STR_DIC_N_Nerthus]见面	quest_q24050.html	1	True	True	Nerthus	True
24051	6	s5	5	s5->reward[movie-end] reward->reward[dialog] reward->reward[dialog]		True	False	7	6	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4 5 6			False		回到[%dic:STR_DIC_W_STR_DF3_SZ_A]向[%dic:STR_DIC_N_Mani]报告结果	quest_q24051.html	6	True	True	Mani	True
24052	5	s4	4	s4->reward[kill-npc] reward->reward[dialog]		True	False	6	5	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0 1 2 3 4 5			False		回到[%dic:STR_DIC_W_STR_DF3_SZ_D1_2]%向[%dic:STR_DIC_N_Kistenian]报告	quest_q24052.html	7	True	True	Kistenian	True
24053	4	step4	4	step4->reward[dialog] step4->reward[dialog] reward->reward[dialog] reward->reward[dialog]		False	False	7	6	OTHER	ROW_BEHIND	MISSING_TAIL_ROWS	ROW_WITHOUT_STATE	0 1 2 3 4	5 6		False		护送失败！回去找[%dic:STR_DIC_N_DF3_NPC_Molota]	quest_q24053.html	4	True	False	DF3_NPC_Molota	False
24054	6	s6	6	s6->reward[dialog] reward->reward[dialog]		False	False	8	7	DIALOG	ROW_BEHIND	INTERIOR_GAP	ROW_WITHOUT_STATE	0 1 2 5 6	3 4 7		False		向[%dic:STR_DIC_N_Nerthus]报告	quest_q24054.html	7	True	True	Nerthus	True
24110	4	started	0	k4->reward[]		False	False	2	1	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	STATE_OUT_OF_RANGE	0 1 2 3 4		2 3 4	False		和[%dic:STR_DIC_W_DF1A_1]的[%dic:STR_DIC_N_Meibjar]%对话	quest_q24110.html	63	True	True	Meibjar	True
24111	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		到[%dic:STR_DIC_W_DF1A_5_1]的房子里去寻找[%dic:STR_DIC_I_doc_quest_24111a]，然后交给[%dic:STR_DIC_W_DF1A_19]的[%dic:STR_DIC_N_Nokirjar]%[%collectitem]	quest_q24111.html	63	True	True	Nokirjar	True
24112	0	started	0	started->reward[]		False	False	3	2	DIALOG	ROW_BEHIND	MISSING_TAIL_ROWS	ROW_WITHOUT_STATE	0	1 2		False		告诉[%dic:STR_DIC_N_DF1A_Brodir_E]	quest_q24112.html	63	True	True	DF1A_Brodir_E	True
24113	0	started	0	started->reward[] started->reward[dialog]		False	False	1	0	DIALOG	ROW_ALIGNED	ALIGNED	ROW_STATE_ALIGNED	0			False		从[%dic:STR_DIC_M_LehparWaChD_18_An]那里夺取[%dic:STR_DIC_I_QUEST_24113A]，然后交给[%dic:STR_DIC_W_DF1A_28]的[%dic:STR_DIC_N_Aurtri][%collectitem]	quest_q24113.html	63	True	True	Aurtri	True
24114	4	started	None	started->reward[kill-npc]		False	True	4	3	DIALOG	ROW_AHEAD	STATES_BEYOND_ROWS	BOTH_MISALIGNED	4	0 1 2 3	4	False		向[%dic:STR_DIC_W_DF1A_26]的[%dic:STR_DIC_N_Gulkalla]报告	quest_q24114.html	63	True	True	Gulkalla	True
